Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,24.400,43.483,1.309,26.217,44.314,57.428,79.356,87.130,126.275,154.682,0.023
5,27.600,42.260,1.647,30.437,49.303,56.020,67.769,77.129,92.859,114.822,0.024
10,21.200,37.213,1.233,2.269,43.427,61.480,76.017,90.149,98.490,114.857,0.027
15,28.200,40.273,1.516,3.822,45.206,57.292,71.447,82.571,104.371,116.818,0.025
20,23.000,41.971,1.532,19.615,46.612,60.830,74.118,83.451,100.153,105.014,0.024
25,21.200,42.843,1.476,2.369,47.432,61.933,78.609,91.842,139.777,158.657,0.023
30,25.200,47.454,1.467,15.985,44.467,54.934,67.399,73.607,663.151,678.986,0.021
35,24.400,43.402,1.198,29.835,49.431,58.616,68.244,73.551,86.923,87.298,0.023
40,23.800,38.198,1.428,8.117,46.172,56.917,63.417,68.992,75.984,86.504,0.026
45,27.800,39.929,1.444,16.879,44.550,57.472,66.753,71.596,108.749,118.518,0.025
50,23.200,52.516,1.469,23.648,47.449,59.738,70.255,83.897,623.984,655.166,0.019
55,22.000,39.211,1.424,11.824,44.614,56.651,70.778,79.731,114.185,122.780,0.026
60,30.000,41.190,1.475,22.235,45.279,60.347,69.857,74.783,91.373,103.348,0.024
65,27.000,44.813,1.425,10.105,48.211,63.192,85.607,94.197,116.391,166.234,0.022
70,12.200,55.197,1.583,17.115,59.328,80.006,103.326,111.287,125.936,125.936,0.018
75,25.000,45.224,1.468,29.250,50.496,60.495,75.150,89.468,114.997,116.805,0.022
80,18.800,42.014,1.445,21.245,48.231,58.167,66.644,77.016,102.529,102.529,0.024
85,24.400,39.256,1.540,12.987,46.576,57.428,66.458,73.514,102.796,120.287,0.025
90,22.800,34.163,1.367,2.072,40.610,53.542,62.344,66.665,72.582,75.765,0.029
95,20.000,44.641,1.405,11.586,50.957,62.703,85.706,102.921,131.140,131.140,0.022
100,30.600,40.142,1.425,18.728,44.133,57.600,67.163,76.070,117.318,117.801,0.025
105,22.800,39.231,1.416,7.440,47.076,56.176,64.519,68.414,77.140,82.189,0.025
110,22.600,44.695,1.471,37.831,49.019,59.694,68.785,77.494,85.580,92.611,0.022
115,30.200,34.568,1.188,13.682,37.053,49.242,62.208,71.047,92.493,103.072,0.029
