Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,29.400,4.961,1.800,2.832,3.907,5.644,8.409,11.021,23.372,26.833,0.202
5,24.200,2.873,1.360,1.958,2.415,3.116,4.485,6.076,8.713,9.266,0.348
10,17.600,3.075,1.432,1.982,2.345,3.314,5.143,7.750,10.138,10.138,0.325
15,33.800,2.801,1.341,1.679,2.098,2.720,4.316,7.502,14.428,18.281,0.357
20,21.000,2.537,1.337,1.692,1.982,2.566,4.679,5.774,8.927,9.284,0.394
25,19.000,2.456,1.134,1.652,1.961,2.733,4.203,6.058,8.309,8.309,0.407
30,26.400,2.539,1.226,1.758,2.243,2.785,4.033,5.420,6.484,9.011,0.394
35,23.600,2.494,1.256,1.722,2.184,2.693,3.893,5.156,7.981,8.642,0.401
40,25.200,2.265,1.276,1.612,1.863,2.477,3.702,4.695,8.022,8.205,0.442
45,28.600,2.390,1.230,1.568,1.946,2.793,3.892,4.855,7.708,8.002,0.418
50,17.600,2.867,1.306,1.601,2.131,3.085,6.574,7.478,8.811,8.811,0.349
55,20.800,2.147,1.217,1.602,1.989,2.437,3.089,3.717,4.822,5.609,0.466
60,22.000,2.790,1.186,1.649,2.216,2.977,5.214,6.439,11.458,13.004,0.358
65,25.800,2.554,1.127,1.705,2.181,2.984,3.827,5.026,8.234,9.413,0.392
70,15.200,2.478,1.185,1.743,2.064,2.846,3.885,5.199,5.860,5.860,0.404
75,22.000,2.567,1.343,1.769,2.208,2.862,4.112,5.231,7.015,8.257,0.390
80,20.400,2.435,1.233,1.657,1.945,2.639,4.214,5.505,7.566,9.625,0.411
85,23.800,2.352,1.247,1.597,1.878,2.471,3.513,5.667,7.153,7.377,0.425
90,27.200,2.523,1.261,1.646,2.101,2.897,4.155,5.380,6.875,10.059,0.396
95,20.000,2.561,1.231,1.700,1.966,2.991,4.704,6.330,7.935,7.935,0.390
100,32.600,2.399,1.309,1.670,1.975,2.617,3.494,4.563,8.765,11.326,0.417
105,28.400,2.454,1.284,1.619,2.042,2.839,4.035,4.982,8.121,8.122,0.407
110,24.400,2.390,1.229,1.610,1.907,2.711,4.101,5.000,6.716,7.304,0.418
115,33.800,2.043,1.104,1.499,1.734,2.137,3.313,3.634,6.146,8.295,0.489
