Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file),error,aborted,retries,success,window
1,NewOrder,1670279873.208716,195560,6,1,0,0,1,0,0
1,NewOrder,1670279873.208723,201133,5,1,0,0,1,0,0
1,NewOrder,1670279873.208723,179949,7,1,0,0,1,0,0
1,NewOrder,1670279873.208734,208596,8,1,0,0,0,1,43783
1,NewOrder,1670279873.208755,229356,0,1,0,0,1,0,0
1,NewOrder,1670279873.209363,199508,9,1,0,0,1,0,0
1,NewOrder,1670279873.209367,174081,3,1,0,0,1,0,0
1,NewOrder,1670279873.209424,180536,2,1,0,0,1,0,0
1,NewOrder,1670279873.209446,231072,1,1,0,0,1,0,0
1,NewOrder,1670279873.209857,223167,4,1,0,0,0,1,57058
1,NewOrder,1670279873.383709,2554,3,1,0,0,0,1,1023
1,NewOrder,1670279873.386293,52091,3,1,0,0,1,0,0
1,NewOrder,1670279873.388798,5867,7,1,0,0,0,1,1192
1,NewOrder,1670279873.390088,9068,2,1,0,0,0,1,1427
4,Delivery,1670279873.394709,154682,7,1,0,0,0,1,121076
1,NewOrder,1670279873.399204,41248,2,1,0,0,1,0,0
1,NewOrder,1670279873.404342,5121,6,1,0,0,0,1,1370
3,OrderStatus,1670279873.408949,23372,9,1,0,0,0,1,363
1,NewOrder,1670279873.409535,56457,6,1,0,0,1,0,0
1,NewOrder,1670279873.410059,17248,5,1,0,0,0,1,6614
1,NewOrder,1670279873.417400,36058,8,1,0,0,1,0,0
1,NewOrder,1670279873.427369,45993,5,1,0,0,1,0,0
1,NewOrder,1670279873.432380,16474,9,1,0,0,1,0,0
1,NewOrder,1670279873.433111,38600,4,1,0,0,1,0,0
1,NewOrder,1670279873.438165,2416,0,1,0,0,0,1,810
1,NewOrder,1670279873.438424,6846,3,1,0,0,0,1,1022
4,Delivery,1670279873.440548,26217,2,1,0,0,0,1,1768
1,NewOrder,1670279873.440572,22347,1,1,0,0,0,1,1428
1,NewOrder,1670279873.440615,21588,0,1,0,0,1,0,0
1,NewOrder,1670279873.445309,19595,3,1,0,0,1,0,0
1,NewOrder,1670279873.448888,4794,9,1,0,0,0,1,1033
1,NewOrder,1670279873.453486,12600,8,1,0,0,0,1,1297
1,NewOrder,1670279873.453715,81092,9,1,0,0,0,1,70794
1,NewOrder,1670279873.462231,25631,0,1,0,0,0,1,927
1,NewOrder,1670279873.462951,61264,1,1,0,0,1,0,0
1,NewOrder,1670279873.464946,11546,3,1,0,0,0,1,3337
1,NewOrder,1670279873.466053,21095,6,1,0,0,0,1,5406
1,NewOrder,1670279873.466512,82129,8,1,0,0,0,1,71692
1,NewOrder,1670279873.466883,67650,2,1,0,0,0,1,51322
3,OrderStatus,1670279873.471750,6729,4,1,0,0,0,1,661
1,NewOrder,1670279873.473398,11769,5,1,0,0,0,1,795
1,NewOrder,1670279873.476524,52600,3,1,0,0,1,0,0
5,StockLevel,1670279873.478525,13211,4,1,0,0,0,1,329
1,NewOrder,1670279873.485206,60047,5,1,0,0,1,0,0
