Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,516.000,19.390,0.686,3.769,17.432,26.944,37.858,48.914,81.092,231.072,0.052
5,492.600,20.332,0.795,4.043,17.949,27.634,46.686,58.931,81.880,114.822,0.049
10,426.400,23.451,0.765,2.458,21.614,35.445,47.703,56.366,78.646,1022.570,0.043
15,571.200,17.412,0.749,2.820,17.221,25.660,33.942,40.813,61.814,116.818,0.057
20,471.400,21.273,0.745,4.530,18.929,29.393,48.058,55.973,72.367,692.219,0.047
25,443.400,22.439,0.775,5.368,20.057,31.482,45.562,59.967,93.084,158.657,0.045
30,486.200,20.547,0.662,4.059,17.739,26.009,34.207,40.257,63.445,1016.336,0.049
35,498.200,20.089,0.716,4.599,18.445,28.965,43.858,54.250,72.113,87.298,0.050
40,496.400,20.069,0.744,4.630,19.040,29.451,40.779,49.150,68.992,116.047,0.050
45,568.800,17.589,0.744,4.398,17.375,26.294,33.391,39.015,60.361,118.518,0.057
50,404.200,24.659,0.755,5.903,18.639,28.626,48.075,60.492,126.601,655.166,0.041
55,464.000,21.626,0.691,5.315,20.512,31.825,43.582,49.199,69.505,857.186,0.046
60,536.000,18.593,0.720,4.560,18.108,26.209,34.721,42.710,65.311,1029.152,0.054
65,482.000,21.371,0.713,2.016,17.763,27.972,47.534,64.952,104.036,1036.708,0.047
70,263.800,36.913,0.779,5.692,33.179,56.390,77.907,107.109,125.401,135.025,0.027
75,530.400,18.841,0.760,4.614,18.323,26.827,34.946,43.557,64.165,963.017,0.053
80,409.600,24.263,0.734,5.828,23.450,37.255,49.919,56.863,67.978,102.529,0.041
85,560.400,17.839,0.625,4.505,17.830,26.464,33.355,40.073,60.709,120.287,0.056
90,523.200,19.156,0.690,4.883,18.037,27.496,40.259,51.056,66.396,115.886,0.052
95,447.400,22.240,0.756,5.255,20.151,31.407,45.172,57.792,99.150,186.196,0.045
100,564.000,17.713,0.717,3.421,17.488,25.278,33.185,40.007,63.243,1030.896,0.056
105,519.400,19.257,0.732,4.762,17.797,27.306,42.938,51.277,65.676,82.189,0.052
110,491.400,20.304,0.724,5.112,19.666,30.187,41.387,47.373,63.286,92.611,0.049
115,616.000,16.127,0.625,5.530,15.842,22.838,30.557,36.169,54.829,103.072,0.062
