Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,26.200,7.775,3.491,5.811,7.348,9.613,11.323,12.644,14.662,14.699,0.129
5,26.800,6.884,2.475,5.532,6.642,8.122,9.799,10.210,11.736,11.801,0.145
10,18.600,9.683,4.132,5.905,7.839,9.695,15.946,24.235,39.788,39.788,0.103
15,26.200,8.626,3.329,5.530,7.165,9.586,13.206,19.954,32.269,36.013,0.116
20,23.800,8.183,3.430,6.341,7.422,9.378,11.354,12.469,24.574,25.308,0.122
25,19.400,7.899,3.300,5.503,6.908,9.277,11.367,12.900,43.253,43.253,0.127
30,22.400,8.100,2.625,5.558,7.503,9.960,12.407,13.157,18.338,24.749,0.123
35,24.800,7.470,3.517,6.206,7.186,8.670,9.823,10.619,14.597,17.859,0.134
40,23.400,6.833,1.408,5.339,6.250,7.724,10.145,11.701,13.136,16.448,0.146
45,29.400,7.957,3.563,5.422,7.378,9.282,11.879,13.126,18.621,38.836,0.126
50,21.000,8.257,4.114,6.219,7.448,9.739,12.700,14.783,18.292,26.574,0.121
55,23.800,8.336,3.695,5.678,7.481,9.134,14.365,18.281,20.384,21.329,0.120
60,26.800,7.833,3.884,5.687,7.103,9.411,11.406,12.724,16.417,29.427,0.128
65,18.600,7.451,2.408,5.326,6.587,8.954,11.497,13.020,18.352,18.352,0.134
70,11.800,7.477,3.718,5.401,6.804,8.864,12.409,13.295,19.387,19.387,0.134
75,23.600,8.668,2.928,6.303,8.162,10.352,12.287,14.484,23.372,24.458,0.115
80,19.400,7.877,4.027,5.756,6.874,8.607,11.394,12.931,29.017,29.017,0.127
85,26.200,7.837,3.815,5.871,7.332,9.144,11.783,12.708,17.273,17.546,0.128
90,26.800,7.349,3.157,5.515,6.645,8.552,10.865,13.144,16.308,16.760,0.136
95,20.800,7.555,3.388,5.351,6.445,7.715,10.217,14.742,17.789,57.395,0.132
100,26.400,8.588,3.398,6.036,7.341,9.351,13.678,16.385,24.379,35.008,0.116
105,27.800,7.133,3.032,5.088,6.856,8.427,10.267,11.626,13.783,15.847,0.140
110,26.400,7.396,3.388,5.696,6.831,8.900,10.908,12.057,13.519,14.757,0.135
115,30.600,6.688,3.372,4.900,5.969,7.792,10.024,11.441,14.788,18.807,0.150
