Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,309,309.000,967,7264,23202,32694,39277,69559,103242,208596,231072,309,0,208596,23202,32694,39277,69559,103242
1,506,506.000,686,4575,19045,19640,29171,39319,47067,67330,109931,506,0,67330,19045,19640,29171,39319,47067
2,584,584.000,823,3487,17002,17115,25800,33897,39738,56152,89679,583,1,56152,17002,17115,25800,33897,39738
3,594,594.000,706,2478,16608,16665,25453,33621,39520,65020,81124,594,0,65020,16608,16665,25453,33621,39520
4,587,587.000,849,3044,16511,17191,24635,34399,42848,76356,85041,587,0,76356,16511,17191,24635,34399,42848
5,589,589.000,874,4549,16872,16863,24115,31593,38046,57431,84240,589,0,57431,16872,16863,24115,31593,38046
6,573,573.000,795,4168,16656,17585,25149,36028,45673,59456,92859,573,0,59456,16656,17585,25149,36028,45673
7,579,579.000,801,4164,17766,17074,24294,33186,38339,59000,65974,578,1,59000,17766,17074,24294,33186,38339
8,456,456.000,831,3522,19154,22613,30967,53013,65429,86290,114822,455,1,86290,19154,22613,30967,53013,65429
9,266,266.000,813,3150,42867,37104,61680,72017,81880,92368,98994,266,0,92368,42867,37104,61680,72017,81880
10,324,324.000,887,4920,33783,29971,47201,56632,63672,76780,114857,324,0,76780,33783,29971,47201,56632,63672
11,362,362.000,894,7750,28345,28000,41476,50666,60408,99624,102038,362,0,99624,28345,28000,41476,50666,60408
12,434,434.000,850,5270,20737,22901,35378,49724,58739,78646,95503,433,1,78646,20737,22901,35378,49724,58739
13,478,478.000,765,1441,19521,21115,30984,41768,49426,69953,937458,478,0,69953,19521,21115,30984,41768,49426
14,534,534.000,778,1778,17010,18949,26233,35392,43152,64555,1022570,534,0,64555,17010,18949,26233,35392,43152
15,518,518.000,749,2129,18480,18750,27679,39007,45967,73227,98201,518,0,73227,18480,18750,27679,39007,45967
16,593,593.000,835,2830,16530,16886,25185,33636,39373,59210,88844,592,1,59210,16530,16886,25185,33636,39373
17,557,557.000,772,2799,17317,17945,25241,34312,45410,69356,116818,556,1,69356,17317,17945,25241,34312,45410
18,603,603.000,771,2718,16643,16540,25230,31697,36858,53642,67700,603,0,53642,16643,16540,25230,31697,36858
19,585,585.000,785,4424,17748,17148,25486,32039,38042,57596,89241,585,0,57596,17748,17148,25486,32039,38042
20,571,571.000,773,4819,17480,17405,25210,34963,42605,56179,80716,571,0,56179,17480,17405,25210,34963,42605
21,586,586.000,830,5086,17676,17048,25030,30973,36290,56907,90439,586,0,56907,17676,17048,25030,30973,36290
22,541,541.000,745,2917,17193,18703,25769,32737,43347,66633,692219,541,0,66633,17193,18703,25769,32737,43347
23,379,379.000,836,2791,21321,26791,46105,63981,72124,93056,105014,378,1,93056,21321,26791,46105,63981,72124
24,280,280.000,878,9809,43716,35496,52052,57233,64145,66286,71551,280,0,66286,43716,35496,52052,57233,64145
25,269,269.000,865,4999,33082,36246,50126,87821,93778,109347,139777,269,0,109347,33082,36246,50126,87821,93778
26,412,412.000,832,6548,23476,24488,37741,46862,54907,74156,98838,412,0,74156,23476,24488,37741,46862,54907
27,501,501.000,841,4450,19245,19761,28176,39700,47726,62967,158657,501,0,62967,19245,19761,28176,39700,47726
28,565,565.000,775,3601,17351,17942,25428,36336,45141,64932,78609,565,0,64932,17351,17942,25428,36336,45141
29,470,470.000,806,6776,19344,20997,29347,43350,59019,75514,80121,469,1,75514,19344,20997,29347,43350,59019
30,512,512.000,816,2998,17104,19957,27967,35149,43756,63813,1016336,512,0,63813,17104,19957,27967,35149,43756
31,534,534.000,784,5009,18276,18403,26660,34946,40106,65672,73607,534,0,65672,18276,18403,26660,34946,40106
32,579,579.000,662,4882,17547,17165,24973,33043,38767,52435,71113,579,0,52435,17547,17165,24973,33043,38767
33,216,216.000,779,3722,18628,46173,25373,38699,63445,653948,678986,215,1,653948,18628,46173,25373,38699,63445
34,590,590.000,773,3457,17423,16935,25180,31748,38255,52206,83383,590,0,52206,17423,16935,25180,31748,38255
35,563,563.000,787,6437,17616,17773,25648,31932,38253,64647,86923,563,0,64647,17616,17773,25648,31932,38253
36,587,587.000,785,2585,16594,16967,24968,33671,43397,64928,87298,587,0,64928,16594,16967,24968,33671,43397
37,583,583.000,716,4676,17069,17184,26144,32268,36440,56583,71547,583,0,56583,17069,17184,26144,32268,36440
38,473,473.000,789,3757,19067,20909,29860,48316,59205,74857,79995,472,1,74857,19067,20909,29860,48316,59205
39,285,285.000,865,9743,40819,35670,52277,57878,68125,82571,83166,285,0,82571,40819,35670,52277,57878,68125
40,398,398.000,805,4501,21837,25898,40715,51460,66306,111755,116047,398,0,111755,21837,25898,40715,51460,66306
41,471,471.000,828,5451,20536,20505,29554,41169,48889,61726,68992,470,1,61726,20536,20505,29554,41169,48889
42,521,521.000,837,4965,19084,19076,28488,36018,44376,65022,75984,521,0,65022,19084,19076,28488,36018,44376
43,544,544.000,744,3390,17360,18321,26816,37869,45548,63433,68807,544,0,63433,17360,18321,26816,37869,45548
44,548,548.000,775,4027,17956,18137,27558,35033,41230,54217,73971,548,0,54217,17956,18137,27558,35033,41230
