time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,309,309.000,309.000,208596,208596,309,0
1,506,506.000,506.000,67330,67330,506,0
2,584,584.000,584.000,56152,56152,583,1
3,594,594.000,594.000,65020,65020,594,0
4,587,587.000,587.000,76356,76356,587,0
5,589,589.000,589.000,57431,57431,589,0
6,573,573.000,573.000,59456,59456,573,0
7,579,579.000,579.000,59000,59000,578,1
8,456,456.000,456.000,86290,86290,455,1
9,266,266.000,266.000,92368,92368,266,0
10,324,324.000,324.000,76780,76780,324,0
11,362,362.000,362.000,99624,99624,362,0
12,434,434.000,434.000,78646,78646,433,1
13,478,478.000,478.000,69953,69953,478,0
14,534,534.000,534.000,64555,64555,534,0
15,518,518.000,518.000,73227,73227,518,0
16,593,593.000,593.000,59210,59210,592,1
17,557,557.000,557.000,69356,69356,556,1
18,603,603.000,603.000,53642,53642,603,0
19,585,585.000,585.000,57596,57596,585,0
20,571,571.000,571.000,56179,56179,571,0
21,586,586.000,586.000,56907,56907,586,0
22,541,541.000,541.000,66633,66633,541,0
23,379,379.000,379.000,93056,93056,378,1
24,280,280.000,280.000,66286,66286,280,0
25,269,269.000,269.000,109347,109347,269,0
26,412,412.000,412.000,74156,74156,412,0
27,501,501.000,501.000,62967,62967,501,0
28,565,565.000,565.000,64932,64932,565,0
29,470,470.000,470.000,75514,75514,469,1
30,512,512.000,512.000,63813,63813,512,0
31,534,534.000,534.000,65672,65672,534,0
32,579,579.000,579.000,52435,52435,579,0
33,216,216.000,216.000,653948,653948,215,1
34,590,590.000,590.000,52206,52206,590,0
35,563,563.000,563.000,64647,64647,563,0
36,587,587.000,587.000,64928,64928,587,0
37,583,583.000,583.000,56583,56583,583,0
38,473,473.000,473.000,74857,74857,472,1
39,285,285.000,285.000,82571,82571,285,0
40,398,398.000,398.000,111755,111755,398,0
41,471,471.000,471.000,61726,61726,470,1
42,521,521.000,521.000,65022,65022,521,0
43,544,544.000,544.000,63433,63433,544,0
44,548,548.000,548.000,54217,54217,548,0
45,507,507.000,507.000,67132,67132,507,0
46,568,568.000,568.000,57444,57444,567,1
47,604,604.000,604.000,56280,56280,604,0
48,592,592.000,592.000,60207,60207,592,0
49,573,573.000,573.000,61246,61246,573,0
50,352,352.000,352.000,622537,622537,352,0
51,464,464.000,464.000,58449,58449,464,0
52,575,575.000,575.000,68551,68551,575,0
53,463,463.000,463.000,66966,66966,462,1
54,167,167.000,167.000,151718,151718,167,0
55,357,357.000,357.000,84147,84147,357,0
56,479,479.000,479.000,60716,60716,478,1
57,493,493.000,493.000,56651,56651,493,0
58,482,482.000,482.000,69935,69935,482,0
59,509,509.000,509.000,56416,56416,509,0
60,516,516.000,516.000,60125,60125,516,0
61,553,553.000,553.000,65110,65110,553,0
62,584,584.000,584.000,54430,54430,584,0
63,549,549.000,549.000,65291,65291,548,1
64,478,478.000,478.000,73536,73536,477,1
65,574,574.000,574.000,69147,69147,574,0
66,627,627.000,627.000,60229,60229,626,1
67,632,632.000,632.000,59978,59978,631,1
68,344,344.000,344.000,109947,109947,344,0
69,233,233.000,233.000,166234,166234,233,0
70,265,265.000,265.000,82022,82022,265,0
71,279,279.000,279.000,102994,102994,279,0
72,249,249.000,249.000,121604,121604,249,0
73,178,178.000,178.000,133262,133262,178,0
74,348,348.000,348.000,114171,114171,347,1
75,423,423.000,423.000,65447,65447,423,0
76,553,553.000,553.000,63397,63397,553,0
77,564,564.000,564.000,59816,59816,564,0
78,592,592.000,592.000,60495,60495,592,0
79,520,520.000,520.000,76392,76392,520,0
80,485,485.000,485.000,70441,70441,485,0
81,268,268.000,268.000,73570,73570,268,0
82,331,331.000,331.000,58167,58167,331,0
83,434,434.000,434.000,84165,84165,434,0
84,530,530.000,530.000,56063,56063,530,0
85,531,531.000,531.000,62829,62829,531,0
86,559,559.000,559.000,64538,64538,559,0
87,598,598.000,598.000,58107,58107,598,0
88,563,563.000,563.000,59718,59718,563,0
89,551,551.000,551.000,62956,62956,551,0
90,575,575.000,575.000,56100,56100,574,1
91,594,594.000,594.000,61339,61339,594,0
92,583,583.000,583.000,61231,61231,583,0
93,586,586.000,586.000,67536,67536,585,1
94,278,278.000,278.000,79455,79455,277,1
95,309,309.000,309.000,87050,87050,308,1
96,311,311.000,311.000,105629,105629,310,1
97,506,506.000,506.000,70815,70815,505,1
98,551,551.000,551.000,62812,62812,551,0
99,560,560.000,560.000,59706,59706,560,0
100,574,574.000,574.000,62722,62722,574,0
101,568,568.000,568.000,57371,57371,568,0
102,562,562.000,562.000,58140,58140,561,1
103,590,590.000,590.000,67163,67163,590,0
104,526,526.000,526.000,66677,66677,526,0
105,582,582.000,582.000,55771,55771,582,0
106,576,576.000,576.000,63836,63836,575,1
107,607,607.000,607.000,50468,50468,607,0
108,544,544.000,544.000,61313,61313,543,1
109,288,288.000,288.000,75664,75664,288,0
110,407,407.000,407.000,67280,67280,406,1
111,470,470.000,470.000,68209,68209,469,1
112,493,493.000,493.000,63149,63149,492,1
113,537,537.000,537.000,60467,60467,537,0
114,550,550.000,550.000,56537,56537,550,0
115,546,546.000,546.000,62208,62208,546,0
116,561,561.000,561.000,59345,59345,561,0
117,575,575.000,575.000,59846,59846,575,0
118,701,701.000,701.000,41880,41880,701,0
119,697,697.000,697.000,37053,37053,697,0
