Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,750.400,13.260,0.644,3.047,7.596,17.693,30.149,43.151,74.505,234.564,0.075
5,1240.400,8.037,0.550,1.528,4.867,7.995,18.705,28.207,54.905,114.639,0.124
10,1121.600,9.175,0.648,1.460,4.655,7.612,19.606,25.784,49.908,961.042,0.109
15,1245.400,7.735,0.561,1.475,4.809,8.405,19.057,25.549,48.967,92.083,0.129
20,1304.000,7.648,0.570,1.457,4.622,8.865,19.247,25.318,47.800,70.962,0.131
25,1106.400,9.021,0.603,1.441,4.561,6.950,17.570,24.090,51.766,1025.308,0.111
30,1338.000,7.453,0.610,1.436,4.701,7.798,18.180,25.070,50.911,76.293,0.134
35,1338.200,7.450,0.478,1.468,4.635,7.729,18.857,24.688,45.574,80.247,0.134
40,1357.400,7.363,0.558,1.445,4.607,8.495,18.639,24.973,44.331,109.807,0.136
45,1197.400,8.315,0.619,1.497,4.738,11.209,20.054,27.412,53.080,90.019,0.120
50,1495.200,6.672,0.560,1.432,4.450,6.718,16.498,21.405,41.740,78.379,0.150
55,1323.600,7.534,0.620,1.490,4.521,8.193,18.557,25.192,44.346,128.788,0.133
60,1191.200,8.387,0.617,1.431,4.421,6.730,16.413,22.682,41.591,1025.013,0.119
65,1360.600,7.341,0.604,1.495,4.573,7.542,18.010,24.046,47.687,83.844,0.136
70,1247.600,7.978,0.583,1.493,4.745,9.451,19.578,27.998,47.900,133.279,0.125
75,1357.800,7.351,0.566,1.435,4.679,7.623,18.192,23.916,44.675,94.789,0.136
80,1393.600,7.162,0.516,1.420,4.648,7.484,17.462,23.417,44.739,103.270,0.140
85,3326.400,2.996,0.037,0.136,0.365,1.556,5.723,13.100,29.390,1043.813,0.334
90,11883.800,0.658,0.036,0.130,0.226,0.465,1.024,3.345,7.219,104.828,1.519
95,9999.600,0.632,0.037,0.139,0.279,0.501,0.887,2.984,5.811,56.050,1.583
100,9998.200,0.637,0.036,0.139,0.277,0.509,1.020,2.970,5.870,64.513,1.569
105,10001.200,0.629,0.037,0.139,0.282,0.502,0.768,2.987,5.892,53.142,1.591
110,10000.800,0.614,0.037,0.138,0.275,0.502,0.747,2.820,5.792,46.900,1.628
115,9992.000,0.615,0.037,0.138,0.275,0.501,0.755,2.878,5.703,42.000,1.626
