Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,29.200,5.631,1.696,2.765,3.751,5.354,10.072,13.403,50.573,51.433,0.178
5,58.200,2.478,1.157,2.109,2.391,2.760,3.209,3.662,4.048,4.574,0.404
10,44.600,2.323,1.382,1.933,2.135,2.330,2.646,3.002,3.694,32.716,0.430
15,46.600,2.200,1.432,1.916,2.142,2.439,2.684,2.863,3.650,4.539,0.454
20,50.600,2.175,1.470,1.901,2.108,2.347,2.686,2.939,3.810,4.549,0.460
25,43.000,2.110,1.340,1.848,2.028,2.313,2.596,2.850,3.313,3.481,0.474
30,54.000,2.086,1.382,1.837,2.033,2.290,2.559,2.729,3.244,3.599,0.479
35,52.000,2.098,1.074,1.814,2.015,2.302,2.586,2.966,3.579,4.772,0.477
40,58.200,2.068,1.341,1.810,1.980,2.269,2.568,2.745,3.393,4.857,0.484
45,47.600,2.224,1.417,1.820,1.986,2.267,2.585,2.907,3.259,38.869,0.450
50,67.600,2.056,1.273,1.816,1.978,2.220,2.503,2.730,3.221,5.151,0.486
55,58.000,2.107,1.205,1.799,2.014,2.276,2.721,2.958,4.060,5.025,0.475
60,49.800,2.110,1.332,1.803,1.999,2.256,2.778,3.163,4.234,4.364,0.474
65,50.600,2.137,1.301,1.833,2.018,2.282,2.608,3.166,4.687,5.973,0.468
70,54.000,2.094,1.283,1.760,2.002,2.259,2.731,3.094,3.585,5.776,0.478
75,56.600,2.130,1.258,1.826,2.027,2.350,2.709,3.007,4.051,4.443,0.469
80,55.200,2.029,1.181,1.752,1.948,2.220,2.562,2.736,3.244,5.380,0.493
85,134.000,2.191,1.081,1.564,1.834,2.282,3.152,3.922,7.739,43.159,0.456
90,495.000,2.493,0.981,1.605,1.903,2.626,4.242,6.115,8.867,37.664,0.401
95,406.200,2.246,0.952,1.593,1.818,2.242,3.471,4.468,6.312,51.003,0.445
100,390.600,2.151,1.000,1.575,1.802,2.225,3.361,4.381,6.522,13.045,0.465
105,395.000,2.139,0.990,1.571,1.809,2.204,3.185,4.344,7.283,10.347,0.468
110,404.600,2.117,1.022,1.588,1.804,2.196,3.015,4.203,6.444,24.859,0.472
115,391.000,2.138,1.055,1.575,1.796,2.217,3.300,4.309,6.810,13.647,0.468
