Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,31.400,14.729,0.791,1.770,5.195,23.483,40.772,47.295,84.326,90.134,0.068
5,49.400,9.346,0.668,1.326,1.979,13.165,31.382,38.994,51.372,61.637,0.107
10,47.800,7.804,0.648,1.249,1.755,12.335,23.036,28.288,54.049,76.803,0.128
15,52.200,10.386,0.561,1.255,1.729,15.311,28.753,46.763,86.366,92.083,0.096
20,53.000,9.343,0.636,1.313,1.876,13.815,28.139,35.876,55.593,58.927,0.107
25,43.400,8.702,0.603,1.194,1.694,10.795,27.135,35.156,61.560,86.507,0.115
30,49.000,8.882,0.665,1.229,1.798,11.028,28.882,38.132,66.456,76.293,0.113
35,52.600,8.657,0.642,1.200,1.757,14.436,25.355,33.824,53.016,80.247,0.116
40,57.400,9.407,0.558,1.145,1.793,13.283,29.112,37.362,51.255,109.807,0.106
45,46.800,8.109,0.625,1.233,1.750,12.288,25.365,31.236,41.239,54.697,0.123
50,56.600,8.393,0.627,1.286,1.672,12.937,25.230,31.854,56.777,75.702,0.119
55,54.000,6.448,0.634,1.235,1.622,5.345,23.920,29.825,48.027,54.402,0.155
60,44.800,7.802,0.693,1.225,1.650,10.746,27.357,32.008,43.087,62.571,0.128
65,58.200,8.619,0.608,1.230,1.798,14.192,25.118,32.979,48.922,52.262,0.116
70,51.800,8.075,0.588,1.146,1.799,12.686,25.820,32.481,42.117,47.729,0.124
75,53.800,7.519,0.566,1.198,1.650,12.373,21.942,26.393,41.577,53.756,0.133
80,51.400,6.957,0.516,1.194,1.579,9.854,22.324,29.592,39.605,47.082,0.144
85,131.400,2.688,0.037,0.205,0.404,1.055,6.729,21.067,33.200,44.421,0.372
90,469.400,0.614,0.036,0.192,0.369,0.626,0.934,1.029,1.942,34.171,1.629
95,414.600,0.786,0.037,0.231,0.434,0.707,0.964,1.053,12.547,46.672,1.272
100,399.200,0.699,0.038,0.229,0.441,0.710,0.987,1.071,2.908,36.226,1.430
105,395.200,0.803,0.038,0.234,0.437,0.707,0.958,1.053,19.312,45.099,1.245
110,381.600,0.850,0.037,0.238,0.442,0.697,0.949,1.044,26.753,40.123,1.176
115,398.800,0.711,0.038,0.225,0.433,0.710,0.945,1.042,1.360,35.880,1.407
