Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,29.400,4.744,2.591,3.804,4.335,5.131,6.443,8.465,11.692,12.741,0.211
5,47.800,4.148,2.177,3.588,4.075,4.668,5.166,5.741,6.479,8.113,0.241
10,35.000,4.454,0.704,3.556,4.118,4.624,5.315,5.621,31.717,34.855,0.225
15,46.800,4.145,0.701,3.675,4.156,4.615,5.180,5.396,5.697,6.641,0.241
20,48.200,4.077,0.617,3.481,4.003,4.605,5.308,5.561,6.216,6.422,0.245
25,41.400,4.062,0.819,3.500,3.982,4.533,5.145,5.516,8.037,10.635,0.246
30,50.600,4.201,2.061,3.537,4.015,4.621,5.154,5.624,6.407,34.471,0.238
35,53.600,4.133,0.625,3.462,4.129,4.633,5.512,5.761,6.558,7.915,0.242
40,48.600,3.991,2.194,3.491,3.892,4.466,4.983,5.259,5.939,6.257,0.251
45,48.800,4.265,0.669,3.621,4.113,4.639,5.284,5.616,6.256,40.617,0.234
50,56.000,4.110,0.623,3.565,4.050,4.671,5.119,5.518,6.399,6.732,0.243
55,56.400,4.145,2.198,3.619,4.062,4.649,5.114,5.550,6.668,7.102,0.241
60,50.800,4.151,2.297,3.448,4.091,4.699,5.263,5.551,7.428,8.161,0.241
65,57.400,4.113,0.630,3.538,4.136,4.684,5.167,5.453,6.531,6.851,0.243
70,48.800,4.150,1.034,3.575,3.993,4.717,5.210,5.582,7.038,7.197,0.241
75,59.000,4.545,0.592,3.813,4.309,4.931,5.559,6.045,8.681,40.833,0.220
80,49.400,4.312,0.658,3.719,4.308,4.862,5.428,5.709,6.767,7.049,0.232
85,136.200,4.331,0.622,3.460,4.074,4.809,5.691,6.817,9.901,37.324,0.231
90,466.800,4.809,2.269,3.548,4.213,5.275,7.055,8.723,13.309,39.383,0.208
95,400.000,4.274,2.273,3.432,3.961,4.724,5.831,6.805,9.503,56.050,0.234
100,396.600,4.273,2.181,3.355,3.930,4.666,5.876,7.077,9.429,48.952,0.234
105,415.600,4.315,2.106,3.347,3.938,4.648,5.986,7.304,9.914,50.363,0.232
110,395.200,4.204,2.109,3.326,3.876,4.597,5.828,6.755,9.599,25.528,0.238
115,405.000,4.175,2.230,3.292,3.890,4.579,5.775,6.704,9.059,39.562,0.240
