Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,590.400,16.892,2.673,11.694,14.471,18.650,26.448,32.394,57.148,111.257,0.059
5,660.200,16.509,1.975,11.186,13.635,16.469,21.118,26.491,44.500,1025.235,0.061
10,562.800,16.121,2.772,11.197,13.563,16.539,20.716,26.401,39.745,931.283,0.062
15,689.200,14.493,1.507,11.082,13.429,15.979,19.631,24.251,36.471,98.007,0.069
20,700.200,14.264,2.462,10.930,13.263,16.036,19.120,23.506,33.123,89.536,0.070
25,696.400,14.348,2.414,10.934,13.266,16.017,19.616,23.565,34.823,88.681,0.070
30,633.600,17.037,3.033,11.145,13.634,16.162,19.829,23.989,38.431,1019.547,0.059
35,642.000,14.311,3.068,10.983,13.343,15.835,18.709,22.380,34.492,444.898,0.070
40,699.000,14.275,2.579,10.819,13.263,15.962,19.209,24.264,36.707,83.511,0.070
45,593.800,16.835,2.676,11.013,13.414,16.101,19.325,23.199,36.831,1035.865,0.059
50,567.400,17.615,2.663,10.942,13.451,16.032,19.477,23.885,38.735,1051.630,0.057
55,605.000,16.512,2.733,10.741,13.157,15.868,19.992,24.530,39.274,1026.459,0.061
60,703.600,14.194,2.479,10.809,13.275,15.981,19.246,23.793,32.021,81.173,0.070
65,700.200,14.271,2.353,10.946,13.308,16.017,19.126,22.948,34.740,88.049,0.070
70,699.600,14.978,3.584,10.872,13.253,15.818,18.994,23.607,34.114,1018.570,0.067
75,594.000,15.990,2.401,11.096,13.416,16.021,19.295,23.297,33.673,831.931,0.063
80,711.000,14.053,2.672,10.806,13.235,15.795,18.501,22.556,31.795,92.451,0.071
85,693.600,14.390,2.427,10.944,13.360,16.139,19.558,23.687,34.066,100.939,0.069
90,703.600,14.200,2.427,10.929,13.246,15.870,18.938,22.827,33.847,88.140,0.070
95,710.800,14.053,2.487,10.841,13.113,15.958,18.829,22.176,31.524,84.629,0.071
100,549.800,18.168,2.856,11.363,13.768,16.642,20.681,25.937,71.046,1040.846,0.055
105,685.200,14.581,2.412,11.101,13.589,16.105,19.123,22.909,38.187,97.017,0.069
110,693.800,14.396,2.522,10.947,13.323,15.929,19.034,23.028,35.867,87.403,0.069
115,679.400,14.656,2.346,10.914,13.464,16.402,20.559,25.239,37.870,76.831,0.068
