Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1652397669.906983,99951,5,1
1,NewOrder,1652397669.906984,83342,7,1
1,NewOrder,1652397669.906985,103005,6,1
1,NewOrder,1652397669.906985,97362,4,1
1,NewOrder,1652397669.907006,98255,9,1
1,NewOrder,1652397669.907012,105031,2,1
1,NewOrder,1652397669.907014,119526,1,1
1,NewOrder,1652397669.907032,106980,3,1
1,NewOrder,1652397669.907046,105655,0,1
1,NewOrder,1652397669.907059,98778,8,1
1,NewOrder,1652397669.990495,52829,7,1
1,NewOrder,1652397670.004405,67678,4,1
1,NewOrder,1652397670.005341,78076,9,1
1,NewOrder,1652397670.005908,54029,8,1
1,NewOrder,1652397670.007000,73561,5,1
1,NewOrder,1652397670.010053,64996,6,1
1,NewOrder,1652397670.012082,63204,2,1
1,NewOrder,1652397670.012781,64759,0,1
1,NewOrder,1652397670.014078,60654,3,1
1,NewOrder,1652397670.026624,69447,1,1
1,NewOrder,1652397670.043372,63458,7,1
1,NewOrder,1652397670.059966,55198,8,1
1,NewOrder,1652397670.072123,66329,4,1
1,NewOrder,1652397670.074781,51094,3,1
1,NewOrder,1652397670.075088,63445,6,1
1,NewOrder,1652397670.075313,35712,2,1
1,NewOrder,1652397670.077587,39540,0,1
1,NewOrder,1652397670.080616,64961,5,1
1,NewOrder,1652397670.083455,64357,9,1
1,NewOrder,1652397670.096105,44797,1,1
1,NewOrder,1652397670.106867,68793,7,1
1,NewOrder,1652397670.111049,42850,2,1
1,NewOrder,1652397670.115180,36516,8,1
1,NewOrder,1652397670.117174,55892,0,1
1,NewOrder,1652397670.125932,33974,3,1
1,NewOrder,1652397670.138495,42216,4,1
1,NewOrder,1652397670.138574,50615,6,1
1,NewOrder,1652397670.140958,47134,1,1
1,NewOrder,1652397670.145596,93304,5,1
1,NewOrder,1652397670.147840,90869,9,1
1,NewOrder,1652397670.151718,106744,8,1
1,NewOrder,1652397670.153914,84904,2,1
1,NewOrder,1652397670.159959,79126,3,1
1,NewOrder,1652397670.173112,66084,0,1
1,NewOrder,1652397670.175699,63224,7,1
1,NewOrder,1652397670.180750,91701,4,1
1,NewOrder,1652397670.188128,82442,1,1
1,NewOrder,1652397670.189234,90894,6,1
1,NewOrder,1652397670.238749,36665,9,1
1,NewOrder,1652397670.238854,52546,2,1
1,NewOrder,1652397670.238943,67872,5,1
1,NewOrder,1652397670.238970,51535,7,1
1,NewOrder,1652397670.239161,59358,3,1
1,NewOrder,1652397670.239246,43070,0,1
1,NewOrder,1652397670.258498,58599,8,1
1,NewOrder,1652397670.270626,60959,1,1
1,NewOrder,1652397670.272479,71822,4,1
1,NewOrder,1652397670.275443,40850,9,1
1,NewOrder,1652397670.280169,46916,6,1
1,NewOrder,1652397670.282362,63112,0,1
1,NewOrder,1652397670.290546,56631,7,1
1,NewOrder,1652397670.291427,40275,2,1
1,NewOrder,1652397670.298568,71863,3,1
1,NewOrder,1652397670.306862,53459,5,1
1,NewOrder,1652397670.316312,62678,9,1
1,NewOrder,1652397670.317138,150355,8,1
1,NewOrder,1652397670.327175,81045,6,1
1,NewOrder,1652397670.331627,55766,1,1
1,NewOrder,1652397670.331719,45291,2,1
1,NewOrder,1652397670.344343,61429,4,1
1,NewOrder,1652397670.345547,48439,0,1
1,NewOrder,1652397670.347206,69581,7,1
1,NewOrder,1652397670.360364,42125,5,1
1,NewOrder,1652397670.370513,56874,3,1
1,NewOrder,1652397670.377042,56289,2,1
1,NewOrder,1652397670.379035,63026,9,1
1,NewOrder,1652397670.387437,51761,1,1
1,NewOrder,1652397670.394039,50293,0,1
1,NewOrder,1652397670.402530,41780,5,1
1,NewOrder,1652397670.405816,38950,4,1
1,NewOrder,1652397670.408259,36010,6,1
1,NewOrder,1652397670.416805,29480,7,1
1,NewOrder,1652397670.427435,19460,3,1
1,NewOrder,1652397670.433358,12737,2,1
1,NewOrder,1652397670.439242,7298,1,1
1,NewOrder,1652397670.442097,4238,9,1
1,NewOrder,1652397670.444308,4059,6,1
1,NewOrder,1652397670.444351,4019,5,1
1,NewOrder,1652397670.444381,3514,0,1
1,NewOrder,1652397670.444837,3330,4,1
1,NewOrder,1652397670.446117,2166,2,1
1,NewOrder,1652397670.446322,3362,7,1
1,NewOrder,1652397670.446353,2919,9,1
1,NewOrder,1652397670.446584,3483,1,1
1,NewOrder,1652397670.446950,3519,3,1
1,NewOrder,1652397670.447949,3500,0,1
1,NewOrder,1652397670.448211,4864,4,1
1,NewOrder,1652397670.448304,2065,2,1
1,NewOrder,1652397670.448407,4232,6,1
1,NewOrder,1652397670.448412,4470,5,1
1,NewOrder,1652397670.449291,2939,9,1
1,NewOrder,1652397670.449710,3071,7,1
1,NewOrder,1652397670.450118,3231,1,1
1,NewOrder,1652397670.450388,2149,2,1
1,NewOrder,1652397670.450519,3241,3,1
1,NewOrder,1652397670.451495,3670,0,1
1,NewOrder,1652397670.452249,2532,9,1
1,NewOrder,1652397670.452560,2251,2,1
1,NewOrder,1652397670.452673,2572,6,1
1,NewOrder,1652397670.452798,2368,7,1
1,NewOrder,1652397670.452933,4340,5,1
1,NewOrder,1652397670.453127,4428,4,1
1,NewOrder,1652397670.453399,3878,1,1
1,NewOrder,1652397670.453813,3549,3,1
1,NewOrder,1652397670.454800,3211,9,1
1,NewOrder,1652397670.454829,2483,2,1
1,NewOrder,1652397670.455206,4162,7,1
