Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,260,260.000,5894,20583,24837,38110,30881,81701,183161,193987,195982,259,1,193987,24837,38110,30881,81701,183161
1,486,486.000,1471,16319,16845,20512,23653,26091,32346,91590,93288,485,1,91590,16845,20512,23653,26091,32346
2,534,534.000,1097,16381,16642,18713,16938,17598,25500,99891,102220,533,1,99891,16642,18713,16938,17598,25500
3,530,530.000,14951,16352,16618,18826,16941,17823,25065,108277,109016,529,1,108277,16618,18826,16941,17823,25065
4,542,542.000,1173,16494,16633,18285,16770,16970,17233,108460,108961,541,1,108460,16633,18285,16770,16970,17233
5,602,602.000,7829,16446,16631,16514,16790,17119,17629,25082,25757,601,1,25082,16631,16514,16790,17119,17629
6,618,618.000,7675,16446,16637,16251,16756,16969,17219,24906,25354,617,1,24906,16637,16251,16756,16969,17219
7,611,611.000,941,16466,16630,16217,16752,16959,17164,24707,27157,610,1,24707,16630,16217,16752,16959,17164
8,629,629.000,7573,16441,16637,16023,16778,17029,17261,18845,19386,628,1,18845,16637,16023,16778,17029,17261
9,674,674.000,7267,8469,16521,14680,16700,17039,17282,49925,50214,673,1,49925,16521,14680,16700,17039,17282
10,658,658.000,6283,16190,16617,15122,16768,17045,17452,25049,25710,658,0,25049,16617,15122,16768,17045,17452
11,629,629.000,7510,16182,16580,16033,16862,17189,17507,59172,60416,628,1,59172,16580,16033,16862,17189,17507
12,710,710.000,6909,8412,16510,14081,16783,17150,17414,25254,25799,709,1,25254,16510,14081,16783,17150,17414
13,870,870.000,7295,8217,8471,11384,16558,16875,17014,24998,25231,869,1,24998,8471,11384,16558,16875,17014
14,860,860.000,7069,8147,8446,11630,16225,16880,17196,107877,109134,859,1,107877,8446,11630,16225,16880,17196
15,790,790.000,7544,8306,16138,12651,16675,16948,17102,25119,25370,789,1,25119,16138,12651,16675,16948,17102
16,910,910.000,7151,8238,8441,10902,16424,16801,17075,24932,25290,909,1,24932,8441,10902,16424,16801,17075
17,970,970.000,7388,8231,8412,10321,8918,16760,16968,24991,25738,969,1,24991,8412,10321,8918,16760,16968
18,1000,1000.000,7107,8171,8392,10071,8965,16750,16873,17342,17953,999,1,17342,8392,10071,8965,16750,16873
19,944,944.000,7487,8211,8371,10449,8663,16801,17094,49765,50254,943,1,49765,8371,10449,8663,16801,17094
20,869,869.000,5062,8184,8358,11451,8686,16842,17565,107426,108083,868,1,107426,8358,11451,8686,16842,17565
21,990,990.000,7080,8223,8380,10087,8627,16616,16768,41525,42061,989,1,41525,8380,10087,8627,16616,16768
22,970,970.000,7276,8230,8427,10320,8959,16730,16863,17157,17829,969,1,17157,8427,10320,8959,16730,16863
23,977,977.000,6719,8183,8425,10272,9218,16773,17014,17412,17890,976,1,17412,8425,10272,9218,16773,17014
24,984,984.000,7598,8162,8401,10049,8704,16688,16949,24992,25421,983,1,24992,8401,10049,8704,16688,16949
25,999,999.000,7230,8174,8364,9992,8692,16681,16994,33077,33575,998,1,33077,8364,9992,8692,16681,16994
26,980,980.000,7570,8237,8369,10193,8605,16650,16764,49849,50849,979,1,49849,8369,10193,8605,16650,16764
27,880,880.000,7723,8251,8375,11466,8765,16772,17012,108048,108705,879,1,108048,8375,11466,8765,16772,17012
28,910,910.000,7468,8241,8397,11726,9096,16744,16882,141118,141494,909,1,141118,8397,11726,9096,16744,16882
29,804,804.000,7266,8213,8369,11481,8895,16906,17195,99181,99528,803,1,99181,8369,11481,8895,16906,17195
30,798,798.000,7564,8296,8897,12468,16677,16803,16981,25035,25345,797,1,25035,8897,12468,16677,16803,16981
31,819,819.000,7641,8256,8538,12304,16638,16922,17191,42628,47036,818,1,42628,8538,12304,16638,16922,17191
32,710,710.000,7551,8329,16496,14063,16728,16968,17126,58232,58500,709,1,58232,16496,14063,16728,16968,17126
33,910,910.000,7606,8242,8426,10989,16580,16777,16903,17147,17300,909,1,17147,8426,10989,16580,16777,16903
34,920,920.000,7555,8239,8413,11423,15887,16731,16943,107589,108537,919,1,107589,8413,11423,15887,16731,16943
35,696,696.000,7685,8314,16439,13464,16756,17041,17255,24943,25198,695,1,24943,16439,13464,16756,17041,17255
36,914,914.000,7515,8237,8398,10888,16523,16854,17044,25157,25697,913,1,25157,8398,10888,16523,16854,17044
37,950,950.000,7475,8223,8395,10519,16372,16733,16848,17160,17567,949,1,17160,8395,10519,16372,16733,16848
38,1010,1010.000,7508,8223,8360,9909,8607,16705,16848,17905,25281,1009,1,17905,8360,9909,8607,16705,16848
39,980,980.000,7414,8254,8350,10372,8631,16744,16914,50046,50616,979,1,50046,8350,10372,8631,16744,16914
