time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,260,260.000,260.000,193987,193987,259,1
1,486,486.000,486.000,91590,91590,485,1
2,534,534.000,534.000,99891,99891,533,1
3,530,530.000,530.000,108277,108277,529,1
4,542,542.000,542.000,108460,108460,541,1
5,602,602.000,602.000,25082,25082,601,1
6,618,618.000,618.000,24906,24906,617,1
7,611,611.000,611.000,24707,24707,610,1
8,629,629.000,629.000,18845,18845,628,1
9,674,674.000,674.000,49925,49925,673,1
10,658,658.000,658.000,25049,25049,658,0
11,629,629.000,629.000,59172,59172,628,1
12,710,710.000,710.000,25254,25254,709,1
13,870,870.000,870.000,24998,24998,869,1
14,860,860.000,860.000,107877,107877,859,1
15,790,790.000,790.000,25119,25119,789,1
16,910,910.000,910.000,24932,24932,909,1
17,970,970.000,970.000,24991,24991,969,1
18,1000,1000.000,1000.000,17342,17342,999,1
19,944,944.000,944.000,49765,49765,943,1
20,869,869.000,869.000,107426,107426,868,1
21,990,990.000,990.000,41525,41525,989,1
22,970,970.000,970.000,17157,17157,969,1
23,977,977.000,977.000,17412,17412,976,1
24,984,984.000,984.000,24992,24992,983,1
25,999,999.000,999.000,33077,33077,998,1
26,980,980.000,980.000,49849,49849,979,1
27,880,880.000,880.000,108048,108048,879,1
28,910,910.000,910.000,141118,141118,909,1
29,804,804.000,804.000,99181,99181,803,1
30,798,798.000,798.000,25035,25035,797,1
31,819,819.000,819.000,42628,42628,818,1
32,710,710.000,710.000,58232,58232,709,1
33,910,910.000,910.000,17147,17147,909,1
34,920,920.000,920.000,107589,107589,919,1
35,696,696.000,696.000,24943,24943,695,1
36,914,914.000,914.000,25157,25157,913,1
37,950,950.000,950.000,17160,17160,949,1
38,1010,1010.000,1010.000,17905,17905,1009,1
39,980,980.000,980.000,50046,50046,979,1
40,937,937.000,937.000,74508,74508,936,1
41,823,823.000,823.000,149980,149980,822,1
42,920,920.000,920.000,49876,49876,919,1
43,860,860.000,860.000,82652,82652,859,1
44,804,804.000,804.000,35876,35876,803,1
45,988,988.000,988.000,17190,17190,987,1
46,1013,1013.000,1013.000,17294,17294,1013,0
47,1069,1069.000,1069.000,17011,17011,1068,1
48,860,860.000,860.000,91723,91723,859,1
49,1040,1040.000,1040.000,17582,17582,1039,1
50,1085,1085.000,1085.000,17123,17123,1084,1
51,1037,1037.000,1037.000,17295,17295,1036,1
52,1098,1098.000,1098.000,16950,16950,1097,1
53,950,950.000,950.000,98982,98982,949,1
54,1120,1120.000,1120.000,16852,16852,1119,1
55,901,901.000,901.000,25304,25304,900,1
56,1009,1009.000,1009.000,17284,17284,1008,1
57,980,980.000,980.000,17390,17390,979,1
58,890,890.000,890.000,149774,149774,889,1
59,970,970.000,970.000,82856,82856,969,1
60,881,881.000,881.000,58100,58100,880,1
61,999,999.000,999.000,17238,17238,998,1
62,1059,1059.000,1059.000,20932,20932,1058,1
63,1100,1100.000,1100.000,18846,18846,1099,1
64,1050,1050.000,1050.000,17157,17157,1049,1
65,851,851.000,851.000,116151,116151,850,1
66,1039,1039.000,1039.000,17238,17238,1038,1
67,1060,1060.000,1060.000,17227,17227,1059,1
68,870,870.000,870.000,166998,166998,869,1
69,961,961.000,961.000,49897,49897,960,1
70,987,987.000,987.000,49836,49836,986,1
71,971,971.000,971.000,73929,73929,970,1
72,1020,1020.000,1020.000,17138,17138,1019,1
73,1050,1050.000,1050.000,18230,18230,1049,1
74,838,838.000,838.000,100137,100137,837,1
75,854,854.000,854.000,150466,150466,853,1
76,968,968.000,968.000,33529,33529,967,1
77,1010,1010.000,1010.000,17577,17577,1009,1
78,1070,1070.000,1070.000,17110,17110,1069,1
79,1056,1056.000,1056.000,25019,25019,1055,1
80,926,926.000,926.000,140851,140851,925,1
81,1018,1018.000,1018.000,19054,19054,1017,1
82,1070,1070.000,1070.000,17145,17145,1069,1
83,930,930.000,930.000,24626,24626,929,1
84,890,890.000,890.000,25151,25151,889,1
85,871,871.000,871.000,140879,140879,870,1
86,970,970.000,970.000,24952,24952,969,1
87,829,829.000,829.000,140955,140955,828,1
88,990,990.000,990.000,25027,25027,989,1
89,1010,1010.000,1010.000,17173,17173,1009,1
90,1040,1040.000,1040.000,17249,17249,1039,1
91,1050,1050.000,1050.000,17120,17120,1049,1
92,970,970.000,970.000,49450,49450,969,1
93,1000,1000.000,1000.000,107778,107778,999,1
94,960,960.000,960.000,24460,24460,959,1
95,1054,1054.000,1054.000,17912,17912,1053,1
96,1068,1068.000,1068.000,17141,17141,1067,1
97,1068,1068.000,1068.000,17749,17749,1067,1
98,1090,1090.000,1090.000,17618,17618,1089,1
99,1030,1030.000,1030.000,18386,18386,1029,1
100,933,933.000,933.000,107456,107456,932,1
101,1107,1107.000,1107.000,24942,24942,1106,1
102,1100,1100.000,1100.000,16967,16967,1099,1
103,960,960.000,960.000,74545,74545,959,1
104,1022,1022.000,1022.000,25012,25012,1021,1
105,982,982.000,982.000,25048,25048,981,1
106,850,850.000,850.000,141154,141154,850,0
107,1079,1079.000,1079.000,18508,18508,1078,1
108,723,723.000,723.000,59103,59103,722,1
109,957,957.000,957.000,41532,41532,956,1
110,886,886.000,886.000,49476,49476,885,1
