Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,26.800,33.618,1.190,2.538,16.866,55.201,86.862,92.534,115.170,244.993,0.030
5,38.000,24.217,0.941,1.905,20.070,44.316,53.302,57.645,73.468,76.117,0.041
10,38.600,22.885,0.977,1.839,18.875,41.972,50.280,52.992,75.420,80.159,0.044
15,29.000,26.506,1.516,1.864,25.553,48.467,62.406,65.168,79.064,84.562,0.038
20,45.000,21.329,1.337,1.740,4.398,40.708,49.223,53.975,75.924,82.841,0.047
25,41.800,23.449,1.294,1.731,18.232,43.626,50.554,53.361,72.556,93.205,0.043
30,34.200,26.807,1.261,1.799,25.040,47.630,62.829,72.823,89.757,97.981,0.037
35,42.400,23.774,0.856,1.791,21.486,43.183,49.822,62.613,77.473,80.360,0.042
40,46.800,25.264,1.160,1.816,29.071,44.338,51.723,59.780,81.046,85.658,0.040
45,37.000,26.770,1.233,1.872,28.634,45.910,58.605,65.080,94.672,102.010,0.037
50,40.000,23.673,1.519,1.841,20.329,41.844,50.687,58.643,80.029,104.117,0.042
55,43.000,25.478,1.160,1.724,33.582,44.139,50.544,55.887,67.225,77.432,0.039
60,34.000,32.943,1.310,1.832,3.820,43.274,52.684,79.930,644.423,676.798,0.030
65,31.200,26.970,1.506,1.832,13.086,52.867,69.143,72.464,100.577,123.911,0.037
70,39.200,26.041,1.271,1.769,34.912,44.271,51.443,57.722,84.698,88.887,0.038
75,32.600,31.745,1.248,1.866,39.601,52.889,61.861,69.565,125.017,125.850,0.032
80,37.000,22.096,1.057,1.687,4.954,41.793,51.316,63.582,87.664,88.059,0.045
85,39.800,24.032,1.106,1.786,21.608,44.706,51.447,59.266,77.038,82.734,0.042
90,34.200,24.383,1.313,1.763,17.016,47.331,52.845,57.023,84.079,88.505,0.041
95,48.200,25.738,1.521,1.841,28.417,44.263,53.509,61.326,74.460,75.238,0.039
100,40.200,24.162,0.935,1.871,25.234,43.162,48.678,51.323,65.190,77.119,0.041
105,35.800,27.826,1.326,1.756,32.784,47.168,59.280,63.948,100.444,105.342,0.036
110,43.400,25.805,1.520,1.804,34.284,43.342,52.742,58.592,69.428,98.388,0.039
115,47.600,25.840,0.995,2.265,35.113,40.291,47.608,53.830,68.927,77.826,0.039
