Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,301.200,14.019,0.645,1.531,8.997,21.616,32.372,42.026,68.122,174.487,0.071
5,482.200,10.630,0.554,1.230,9.058,18.578,23.765,26.110,34.444,58.710,0.094
10,428.000,11.463,0.513,1.196,8.938,17.915,23.744,26.664,33.039,627.159,0.087
15,387.400,12.152,0.599,1.206,7.164,19.765,29.344,38.971,55.923,71.640,0.082
20,490.800,10.207,0.639,1.193,6.472,17.341,23.706,27.949,40.545,69.657,0.098
25,511.200,10.147,0.609,1.214,7.838,17.927,22.911,25.784,32.010,49.863,0.099
30,388.800,11.767,0.647,1.242,7.697,19.056,26.841,35.800,56.964,79.248,0.085
35,455.000,10.559,0.702,1.185,7.593,18.018,24.523,28.302,38.690,62.556,0.095
40,516.200,10.026,0.603,1.199,8.169,17.645,22.798,25.587,31.279,41.389,0.100
45,411.000,10.984,0.604,1.210,7.328,18.122,24.748,30.472,51.221,84.992,0.091
50,459.400,10.706,0.704,1.197,7.898,18.204,24.269,28.554,44.111,61.000,0.093
55,508.000,10.095,0.637,1.228,8.297,17.544,22.797,25.712,31.417,59.063,0.099
60,365.000,9.683,0.506,1.205,6.325,16.292,22.532,25.974,38.688,92.310,0.103
65,334.200,11.613,0.743,1.196,7.098,18.145,26.649,37.535,59.926,187.532,0.086
70,460.200,10.595,0.570,1.205,7.968,18.113,23.894,28.236,39.769,65.274,0.094
75,346.400,11.924,0.691,1.202,7.318,19.452,28.531,38.294,54.337,119.778,0.084
80,462.200,10.601,0.719,1.218,8.161,18.305,23.977,27.846,40.322,54.798,0.094
85,495.400,10.471,0.702,1.224,6.981,17.645,23.633,26.463,32.957,1031.922,0.095
90,398.400,11.144,0.652,1.235,6.107,18.743,26.239,33.418,49.328,69.815,0.090
95,456.000,10.578,0.749,1.224,7.455,18.419,24.337,28.171,37.421,69.192,0.095
100,530.400,9.863,0.644,1.199,7.080,17.310,22.670,25.534,31.568,56.289,0.101
105,385.600,11.336,0.738,1.206,5.876,18.135,27.330,37.429,49.854,90.783,0.088
110,452.400,11.129,0.722,1.221,8.534,18.465,23.882,28.376,39.887,1014.851,0.090
115,489.000,10.901,0.489,1.256,11.495,18.273,22.672,24.931,30.684,46.438,0.092
