Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,128,128.000,14278,46757,61992,81985,113390,156613,177925,227986,246133
1,148,148.000,6923,41991,57713,68760,89569,115258,133045,201409,253592
2,96,96.000,17185,84527,102890,103892,119846,166361,195772,247921,247921
3,89,89.000,17979,84051,106406,111617,141479,171122,197111,214551,214551
4,98,98.000,7875,68330,93765,101857,132748,168763,203395,227523,227523
5,83,83.000,16643,86969,104826,118061,135893,195433,244982,322351,322351
6,78,78.000,33074,84336,106274,134436,167452,276249,318465,340238,340238
7,84,84.000,6203,75469,95756,117271,156268,227138,243202,298296,298296
8,76,76.000,25115,81868,104280,127755,178812,218146,266179,284112,284112
9,77,77.000,17380,77898,109383,145899,216097,268305,329101,426849,426849
10,59,59.000,33358,96083,126707,147331,208753,244120,300972,367599,367599
11,83,83.000,5619,58930,118414,130097,191449,250596,259586,310111,310111
12,117,117.000,6981,41902,77810,86560,109260,166801,245367,268902,276849
13,85,85.000,16955,58365,94694,107145,145133,202100,217687,251005,251005
14,86,86.000,7565,58665,117378,127308,167581,225033,341802,344168,344168
15,68,68.000,25080,50457,116951,133571,191743,274700,307967,383781,383781
16,70,70.000,25247,84234,128070,155638,244784,278269,309612,376703,376703
17,106,106.000,6645,25400,76416,84927,101886,184836,242587,308693,343873
18,94,94.000,16478,66559,100407,109077,149965,198905,217719,292489,292489
19,99,99.000,4334,32486,70629,103073,175377,244090,308978,342972,342972
20,135,135.000,3916,25315,60667,71625,101598,150278,183749,209380,217306
21,168,168.000,5797,25356,58766,58458,75293,100534,133240,159274,167119
22,127,127.000,6231,25484,66951,80069,92915,211332,242334,250301,250837
23,164,164.000,4199,25229,59233,61765,92576,108734,142069,175513,176254
24,152,152.000,5045,33513,67080,64406,76149,109846,125115,192217,209464
25,160,160.000,5950,25170,53853,61878,84235,116814,191473,213310,234222
26,159,159.000,4096,32921,59582,63307,83729,100471,141697,201506,209066
27,137,137.000,5568,41308,67108,73620,100396,142941,187048,208533,217332
28,98,98.000,16486,33575,77780,98151,133655,192158,291029,457632,457632
29,163,163.000,16493,25225,58658,62763,75593,117227,141039,275907,277285
30,164,164.000,4326,25342,58715,60666,75507,84491,208176,217185,217288
31,171,171.000,16484,25267,58195,60215,75491,116934,157440,194057,217595
32,142,142.000,4705,25483,65785,67735,75679,116957,159315,233377,234078
33,188,188.000,7080,25156,52530,58830,67552,92087,158368,333581,335514
