Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,316,316.000,1900,14163,23060,31659,43140,70979,81350,99218,130472,315,1,99218,23060,31659,43140,70979,81350
1,390,390.000,1882,12978,21067,25534,37203,48947,59973,77707,106373,389,1,77707,21067,25534,37203,48947,59973
2,516,516.000,1078,11219,16904,19245,24719,36611,44058,56060,71502,516,0,56060,16904,19245,24719,36611,44058
3,590,590.000,1451,10240,14893,17110,21124,31808,37505,58174,77485,590,0,58174,14893,17110,21124,31808,37505
4,592,592.000,1564,10351,15170,16733,20948,28896,34701,45585,65704,592,0,45585,15170,16733,20948,28896,34701
5,652,652.000,1309,9781,14364,15362,19340,26055,30488,41412,69171,652,0,41412,14364,15362,19340,26055,30488
6,661,661.000,1701,10089,14070,15023,19071,23458,28027,43051,65365,660,1,43051,14070,15023,19071,23458,28027
7,509,509.000,1338,12400,17309,20876,22430,32374,40964,70975,1020315,508,1,70975,17309,20876,22430,32374,40964
8,473,473.000,1605,10847,17241,19774,25064,37465,43632,64318,107625,473,0,64318,17241,19774,25064,37465,43632
9,337,337.000,1519,11409,19802,31853,48303,58281,65108,82878,956271,337,0,82878,19802,31853,48303,58281,65108
10,253,253.000,1418,24309,33785,36782,49106,62495,69492,98551,105398,253,0,98551,33785,36782,49106,62495,69492
11,291,291.000,1338,21677,32583,34969,41565,47809,57841,171496,171596,291,0,171496,32583,34969,41565,47809,57841
12,430,430.000,1454,12016,20338,22597,29828,39211,48056,70211,76160,430,0,70211,20338,22597,29828,39211,48056
13,564,564.000,1024,10169,16459,17661,23401,31693,37682,46451,62643,564,0,46451,16459,17661,23401,31693,37682
14,576,576.000,1239,10016,15063,17461,22356,33812,41190,55206,62676,575,1,55206,15063,17461,22356,33812,41190
15,609,609.000,1274,10198,14932,16258,20170,28811,36175,50681,64685,609,0,50681,14932,16258,20170,28811,36175
16,648,648.000,1121,9829,14718,15474,19579,25262,32456,51648,63189,647,1,51648,14718,15474,19579,25262,32456
17,659,659.000,1330,10042,14351,15146,18927,24092,30464,46217,62341,658,1,46217,14351,15146,18927,24092,30464
18,638,638.000,1405,9981,14430,15656,19041,25117,34453,52010,73060,638,0,52010,14430,15656,19041,25117,34453
19,683,683.000,853,9449,14337,14721,18788,24410,29013,44233,60027,683,0,44233,14337,14721,18788,24410,29013
20,398,398.000,1244,10192,17083,24926,37831,55682,67548,83723,84012,397,1,83723,17083,24926,37831,55682,67548
21,285,285.000,1700,29098,36486,36026,45839,57706,60478,77110,80808,285,0,77110,36486,36026,45839,57706,60478
22,222,222.000,753,32098,41716,44805,56228,81064,84879,92844,94821,221,1,92844,41716,44805,56228,81064,84879
23,419,419.000,1174,11535,22542,23368,29823,39725,52033,93435,94008,419,0,93435,22542,23368,29823,39725,52033
24,569,569.000,1192,10716,15910,17526,22354,30571,36113,68136,88372,568,1,68136,15910,17526,22354,30571,36113
25,576,576.000,1323,9821,15425,17412,21598,33269,40553,52542,73430,575,1,52542,15425,17412,21598,33269,40553
26,569,569.000,1268,10813,15294,17640,20720,32683,39519,69695,79341,569,0,69695,15294,17640,20720,32683,39519
27,549,549.000,1258,11447,16196,18594,21048,27760,32608,50766,826489,549,0,50766,16196,18594,21048,27760,32608
28,582,582.000,1422,10000,14859,16581,21161,27529,34846,47280,78983,581,1,47280,14859,16581,21161,27529,34846
29,671,671.000,1266,9673,14285,14930,18491,24554,30770,43907,55389,671,0,43907,14285,14930,18491,24554,30770
30,682,682.000,1228,9767,13851,14597,18372,23662,28535,46474,63450,682,0,46474,13851,14597,18372,23662,28535
31,618,618.000,1326,10246,14387,16791,18925,26229,40724,76467,78229,618,0,76467,14387,16791,18925,26229,40724
32,211,211.000,1548,41507,48192,45859,54072,60729,91284,93831,102661,211,0,93831,48192,45859,54072,60729,91284
33,298,298.000,1285,17414,35598,33934,46777,56718,62377,70817,120185,298,0,70817,35598,33934,46777,56718,62377
34,356,356.000,1347,13817,20853,27778,36704,61594,74892,88043,92362,356,0,88043,20853,27778,36704,61594,74892
35,401,401.000,697,12867,20735,24824,35411,48259,56287,66405,82078,401,0,66405,20735,24824,35411,48259,56287
36,503,503.000,1276,10722,17172,19859,24016,39247,49667,70767,80369,503,0,70767,17172,19859,24016,39247,49667
37,562,562.000,675,10358,15698,17708,22886,32408,38784,54269,80464,561,1,54269,15698,17708,22886,32408,38784
38,481,481.000,1255,9854,15779,20905,24639,46890,59005,81409,90635,480,1,81409,15779,20905,24639,46890,59005
39,651,651.000,1179,9704,14274,15231,19137,25529,31826,45783,73230,651,0,45783,14274,15231,19137,25529,31826
40,641,641.000,1236,10407,14615,15651,19421,25779,30808,45657,59784,640,1,45657,14615,15651,19421,25779,30808
41,697,697.000,1253,9760,14136,14425,18600,22318,25835,39551,84921,697,0,39551,14136,14425,18600,22318,25835
42,621,621.000,1384,10015,14878,15973,20229,25392,33191,53642,83369,621,0,53642,14878,15973,20229,25392,33191
43,633,633.000,1200,9498,14401,15835,19610,25803,37849,53027,57708,632,1,53027,14401,15835,19610,25803,37849
44,265,265.000,890,31049,39357,37611,47820,58484,63182,70406,74627,264,1,70406,39357,37611,47820,58484,63182
45,258,258.000,1353,27497,36501,40216,48861,69843,100190,106727,108954,258,0,106727,36501,40216,48861,69843,100190
46,254,254.000,1514,22143,37637,37915,53817,64938,67972,72817,83450,253,1,72817,37637,37915,53817,64938,67972
47,390,390.000,1383,12991,21528,25393,31833,50837,60242,82768,90797,389,1,82768,21528,25393,31833,50837,60242
48,521,521.000,1307,11342,16289,19228,24361,34964,43275,68778,76193,520,1,68778,16289,19228,24361,34964,43275
49,503,503.000,1316,11491,16946,19851,24868,36128,42832,73797,102280,503,0,73797,16946,19851,24868,36128,42832
50,614,614.000,655,9535,14734,16271,20298,32347,37987,46151,68768,613,1,46151,14734,16271,20298,32347,37987
51,667,667.000,1241,9111,13880,15115,19379,25930,33732,51298,63766,667,0,51298,13880,15115,19379,25930,33732
52,656,656.000,1254,10310,14640,15127,19042,23488,27960,47115,61397,656,0,47115,14640,15127,19042,23488,27960
53,648,648.000,1207,9918,14033,16400,18485,23821,30102,44705,1047435,647,1,44705,14033,16400,18485,23821,30102
54,509,509.000,1319,11559,16775,18341,22690,29656,39064,57586,83890,509,0,57586,16775,18341,22690,29656,39064
55,645,645.000,1226,9896,14006,16241,19398,27017,35498,77344,91730,644,1,77344,14006,16241,19398,27017,35498
56,218,218.000,1435,41147,47068,44923,55668,59897,68694,78034,80835,218,0,78034,47068,44923,55668,59897,68694
57,281,281.000,1364,23714,37666,34911,45899,54052,60171,66340,68581,281,0,66340,37666,34911,45899,54052,60171
58,336,336.000,673,15345,24674,29570,40282,59407,77352,82358,83375,336,0,82358,24674,29570,40282,59407,77352
59,436,436.000,1127,11797,18633,24174,28946,46794,57367,70782,821948,436,0,70782,18633,24174,28946,46794,57367
60,348,348.000,1571,15165,20701,28130,31435,47504,63113,90900,1013084,348,0,90900,20701,28130,31435,47504,63113
61,429,429.000,864,12817,18110,22361,28261,42519,50856,74344,126832,429,0,74344,18110,22361,28261,42519,50856
62,582,582.000,1363,10860,14903,17268,21427,31562,40489,54537,60991,582,0,54537,14903,17268,21427,31562,40489
63,628,628.000,1219,10352,15044,15813,19184,25651,34619,46431,69610,627,1,46431,15044,15813,19184,25651,34619
64,618,618.000,1153,11611,14683,16178,18716,24058,33848,53066,68116,617,1,53066,14683,16178,18716,24058,33848
65,666,666.000,1291,11041,14034,15040,17586,22721,26689,45839,77910,665,1,45839,14034,15040,17586,22721,26689
66,680,680.000,1278,9883,14182,14647,18781,23972,28733,40812,49877,679,1,40812,14182,14647,18781,23972,28733
67,280,280.000,1280,16466,37254,36952,52164,67390,77934,80299,113707,280,0,80299,37254,36952,52164,67390,77934
68,221,221.000,1308,38877,47119,43561,54100,60129,66414,70536,76316,220,1,70536,47119,43561,54100,60129,66414
69,215,215.000,1262,38405,49090,47799,57758,66545,106946,118285,118826,215,0,118285,49090,47799,57758,66545,106946
70,202,202.000,1870,40453,49741,49962,61734,75310,86700,90260,90431,201,1,90260,49741,49962,61734,75310,86700
71,162,162.000,1292,29677,54531,62816,74737,120472,175016,176738,218433,161,1,176738,54531,62816,74737,120472,175016
72,233,233.000,969,16385,29061,41167,67593,82405,96547,104408,106022,232,1,104408,29061,41167,67593,82405,96547
73,318,318.000,807,14024,21612,31037,46075,65977,85028,100617,103958,318,0,100617,21612,31037,46075,65977,85028
74,421,421.000,1206,11828,18600,23799,28773,51133,68001,90196,96739,420,1,90196,18600,23799,28773,51133,68001
75,610,610.000,1183,10382,14797,16232,20174,27030,33324,48657,64202,610,0,48657,14797,16232,20174,27030,33324
76,664,664.000,1357,9872,14366,15028,19422,24391,29577,40411,56864,664,0,40411,14366,15028,19422,24391,29577
77,593,593.000,1462,10525,15108,17749,19804,29593,47232,75371,77383,592,1,75371,15108,17749,19804,29593,47232
78,231,231.000,1711,36976,44457,41957,52302,60477,65629,69705,105989,231,0,69705,44457,41957,52302,60477,65629
79,283,283.000,1712,28515,35779,34738,44395,51363,59502,68406,68886,283,0,68406,35779,34738,44395,51363,59502
80,263,263.000,1561,24734,34484,38217,55319,70594,83258,97971,98350,263,0,97971,34484,38217,55319,70594,83258
81,232,232.000,1508,27215,42279,42926,52107,81471,85383,86949,89636,232,0,86949,42279,42926,52107,81471,85383
82,447,447.000,1290,11538,18470,23013,31824,48129,55858,82237,93252,447,0,82237,18470,23013,31824,48129,55858
83,558,558.000,1265,10429,16325,17319,22384,29239,33478,51893,75402,558,0,51893,16325,17319,22384,29239,33478
84,598,598.000,701,10204,15040,16649,21143,30326,35669,44329,65211,598,0,44329,15040,16649,21143,30326,35669
85,597,597.000,1280,10331,14846,16768,21030,31611,36117,44367,59922,596,1,44367,14846,16768,21030,31611,36117
86,677,677.000,1242,8498,14239,14703,18833,25108,31971,41960,65307,677,0,41960,14239,14703,18833,25108,31971
87,654,654.000,1272,9495,14676,15284,19698,24440,32006,50089,70063,654,0,50089,14676,15284,19698,24440,32006
88,608,608.000,1264,8759,14319,16957,20044,32890,51731,60274,62684,608,0,60274,14319,16957,20044,32890,51731
89,238,238.000,1874,33274,43027,40628,51705,59697,64562,78776,80425,238,0,78776,43027,40628,51705,59697,64562
90,238,238.000,1556,28276,36990,41965,53878,75737,95394,109531,155294,238,0,109531,36990,41965,53878,75737,95394
91,436,436.000,1234,10680,21220,23119,31728,42050,49076,75480,83812,436,0,75480,21220,23119,31728,42050,49076
92,470,470.000,1456,11823,18504,21084,26932,38566,47312,70438,73267,470,0,70438,18504,21084,26932,38566,47312
93,535,535.000,798,11100,15924,18663,24994,35834,41060,49573,60566,535,0,49573,15924,18663,24994,35834,41060
94,492,492.000,1273,11975,16750,20727,22602,34726,42953,67721,963534,492,0,67721,16750,20727,22602,34726,42953
95,580,580.000,1320,10210,14980,17227,20243,32131,45143,64818,75470,579,1,64818,14980,17227,20243,32131,45143
96,631,631.000,1256,9870,14706,15483,19679,25279,31548,41681,58267,631,0,41681,14706,15483,19679,25279,31548
97,692,692.000,859,9666,14425,14531,18898,23457,26268,37794,52236,692,0,37794,14425,14531,18898,23457,26268
98,594,594.000,1487,10428,15375,17521,19613,24491,29786,49017,988426,594,0,49017,15375,17521,19613,24491,29786
