time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,316,316.000,316.000,99218,99218,315,1
1,390,390.000,390.000,77707,77707,389,1
2,516,516.000,516.000,56060,56060,516,0
3,590,590.000,590.000,58174,58174,590,0
4,592,592.000,592.000,45585,45585,592,0
5,652,652.000,652.000,41412,41412,652,0
6,661,661.000,661.000,43051,43051,660,1
7,509,509.000,509.000,70975,70975,508,1
8,473,473.000,473.000,64318,64318,473,0
9,337,337.000,337.000,82878,82878,337,0
10,253,253.000,253.000,98551,98551,253,0
11,291,291.000,291.000,171496,171496,291,0
12,430,430.000,430.000,70211,70211,430,0
13,564,564.000,564.000,46451,46451,564,0
14,576,576.000,576.000,55206,55206,575,1
15,609,609.000,609.000,50681,50681,609,0
16,648,648.000,648.000,51648,51648,647,1
17,659,659.000,659.000,46217,46217,658,1
18,638,638.000,638.000,52010,52010,638,0
19,683,683.000,683.000,44233,44233,683,0
20,398,398.000,398.000,83723,83723,397,1
21,285,285.000,285.000,77110,77110,285,0
22,222,222.000,222.000,92844,92844,221,1
23,419,419.000,419.000,93435,93435,419,0
24,569,569.000,569.000,68136,68136,568,1
25,576,576.000,576.000,52542,52542,575,1
26,569,569.000,569.000,69695,69695,569,0
27,549,549.000,549.000,50766,50766,549,0
28,582,582.000,582.000,47280,47280,581,1
29,671,671.000,671.000,43907,43907,671,0
30,682,682.000,682.000,46474,46474,682,0
31,618,618.000,618.000,76467,76467,618,0
32,211,211.000,211.000,93831,93831,211,0
33,298,298.000,298.000,70817,70817,298,0
34,356,356.000,356.000,88043,88043,356,0
35,401,401.000,401.000,66405,66405,401,0
36,503,503.000,503.000,70767,70767,503,0
37,562,562.000,562.000,54269,54269,561,1
38,481,481.000,481.000,81409,81409,480,1
39,651,651.000,651.000,45783,45783,651,0
40,641,641.000,641.000,45657,45657,640,1
41,697,697.000,697.000,39551,39551,697,0
42,621,621.000,621.000,53642,53642,621,0
43,633,633.000,633.000,53027,53027,632,1
44,265,265.000,265.000,70406,70406,264,1
45,258,258.000,258.000,106727,106727,258,0
46,254,254.000,254.000,72817,72817,253,1
47,390,390.000,390.000,82768,82768,389,1
48,521,521.000,521.000,68778,68778,520,1
49,503,503.000,503.000,73797,73797,503,0
50,614,614.000,614.000,46151,46151,613,1
51,667,667.000,667.000,51298,51298,667,0
52,656,656.000,656.000,47115,47115,656,0
53,648,648.000,648.000,44705,44705,647,1
54,509,509.000,509.000,57586,57586,509,0
55,645,645.000,645.000,77344,77344,644,1
56,218,218.000,218.000,78034,78034,218,0
57,281,281.000,281.000,66340,66340,281,0
58,336,336.000,336.000,82358,82358,336,0
59,436,436.000,436.000,70782,70782,436,0
60,348,348.000,348.000,90900,90900,348,0
61,429,429.000,429.000,74344,74344,429,0
62,582,582.000,582.000,54537,54537,582,0
63,628,628.000,628.000,46431,46431,627,1
64,618,618.000,618.000,53066,53066,617,1
65,666,666.000,666.000,45839,45839,665,1
66,680,680.000,680.000,40812,40812,679,1
67,280,280.000,280.000,80299,80299,280,0
68,221,221.000,221.000,70536,70536,220,1
69,215,215.000,215.000,118285,118285,215,0
70,202,202.000,202.000,90260,90260,201,1
71,162,162.000,162.000,176738,176738,161,1
72,233,233.000,233.000,104408,104408,232,1
73,318,318.000,318.000,100617,100617,318,0
74,421,421.000,421.000,90196,90196,420,1
75,610,610.000,610.000,48657,48657,610,0
76,664,664.000,664.000,40411,40411,664,0
77,593,593.000,593.000,75371,75371,592,1
78,231,231.000,231.000,69705,69705,231,0
79,283,283.000,283.000,68406,68406,283,0
80,263,263.000,263.000,97971,97971,263,0
81,232,232.000,232.000,86949,86949,232,0
82,447,447.000,447.000,82237,82237,447,0
83,558,558.000,558.000,51893,51893,558,0
84,598,598.000,598.000,44329,44329,598,0
85,597,597.000,597.000,44367,44367,596,1
86,677,677.000,677.000,41960,41960,677,0
87,654,654.000,654.000,50089,50089,654,0
88,608,608.000,608.000,60274,60274,608,0
89,238,238.000,238.000,78776,78776,238,0
90,238,238.000,238.000,109531,109531,238,0
91,436,436.000,436.000,75480,75480,436,0
92,470,470.000,470.000,70438,70438,470,0
93,535,535.000,535.000,49573,49573,535,0
94,492,492.000,492.000,67721,67721,492,0
95,580,580.000,580.000,64818,64818,579,1
96,631,631.000,631.000,41681,41681,631,0
97,692,692.000,692.000,37794,37794,692,0
98,594,594.000,594.000,49017,49017,594,0
99,557,557.000,557.000,51159,51159,557,0
100,382,382.000,382.000,75294,75294,382,0
101,278,278.000,278.000,66552,66552,278,0
102,377,377.000,377.000,60678,60678,377,0
103,456,456.000,456.000,60332,60332,456,0
104,572,572.000,572.000,54322,54322,572,0
105,566,566.000,566.000,64841,64841,565,1
106,599,599.000,599.000,44139,44139,599,0
107,674,674.000,674.000,43579,43579,674,0
108,471,471.000,471.000,75614,75614,471,0
109,675,675.000,675.000,47965,47965,675,0
110,241,241.000,241.000,656356,656356,240,1
111,672,672.000,672.000,42909,42909,672,0
112,523,523.000,523.000,64759,64759,522,1
113,242,242.000,242.000,80335,80335,242,0
114,296,296.000,296.000,104449,104449,296,0
115,405,405.000,405.000,85203,85203,405,0
116,526,526.000,526.000,87591,87591,526,0
117,565,565.000,565.000,49577,49577,564,1
118,695,695.000,695.000,40858,40858,695,0
119,766,766.000,766.000,32382,32382,766,0
