Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,403.000,21.391,1.078,12.690,17.542,25.221,39.064,50.134,75.788,130.472,0.047
5,451.800,19.420,1.309,11.649,16.153,21.177,30.917,44.402,64.318,1020.315,0.051
10,359.000,24.331,1.024,13.477,20.824,31.400,42.096,49.250,76.160,171.596,0.041
15,545.800,15.483,1.121,11.001,14.985,19.021,23.103,26.674,43.379,59.781,0.065
20,321.600,27.755,1.519,13.918,22.854,37.081,53.816,65.473,84.012,94.821,0.036
25,507.800,16.843,1.258,11.234,15.496,20.089,26.226,32.049,43.019,826.489,0.059
30,372.200,24.253,1.228,12.427,17.498,33.136,51.266,60.047,85.783,120.185,0.041
35,436.800,19.923,1.255,11.867,16.944,23.468,37.237,47.139,63.044,90.635,0.050
40,486.400,17.980,1.200,11.504,15.613,20.816,31.442,42.883,57.851,70.406,0.056
45,332.000,26.997,1.416,14.506,22.012,34.546,52.944,63.605,99.571,108.954,0.037
50,523.200,16.353,1.248,11.038,15.073,19.531,24.424,29.065,44.135,1047.435,0.061
55,328.600,27.764,1.374,13.761,21.051,40.035,53.555,60.022,77.678,821.948,0.036
60,439.200,18.991,1.153,12.674,16.245,21.396,30.428,38.650,60.598,1013.084,0.053
65,350.000,25.713,1.280,12.793,17.100,38.346,54.989,60.974,84.260,118.826,0.039
70,225.800,39.500,1.206,17.512,29.204,56.853,75.102,91.541,146.578,218.433,0.025
75,409.000,21.616,1.183,12.176,17.124,26.033,44.043,51.351,67.507,105.989,0.046
80,359.200,25.184,1.265,13.354,19.869,31.760,49.730,62.444,85.890,98.350,0.040
85,462.800,18.676,1.242,11.140,15.871,21.095,35.576,48.389,60.274,80.425,0.054
90,363.600,24.573,1.234,13.902,20.001,30.371,42.073,53.618,80.215,963.534,0.041
95,519.400,16.381,1.256,11.216,15.366,19.608,24.102,28.104,45.385,988.426,0.061
100,350.400,25.739,1.216,14.223,22.543,35.993,46.066,53.805,67.388,84.119,0.039
105,510.200,16.941,1.121,11.613,15.739,20.273,25.446,30.711,41.892,996.783,0.059
110,335.000,27.069,1.268,12.222,17.277,29.304,51.661,60.501,95.917,662.603,0.037
115,505.200,17.141,1.178,10.576,14.712,20.769,28.730,34.824,61.868,101.473,0.058
