Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,480.800,20.755,1.078,11.199,16.709,25.622,40.052,50.744,76.297,130.472,0.048
5,526.400,19.248,1.309,10.673,15.639,21.799,35.007,46.608,66.162,1020.315,0.052
10,422.800,23.282,1.024,11.548,19.747,31.400,42.979,50.068,75.643,171.596,0.043
15,647.400,15.432,0.853,9.880,14.488,19.236,25.255,32.811,49.747,73.060,0.065
20,378.600,26.360,0.753,11.790,21.440,36.667,53.320,65.818,84.266,94.821,0.038
25,589.400,16.947,1.258,10.277,15.207,20.491,28.918,35.800,52.246,826.489,0.059
30,433.000,23.100,1.228,11.104,16.809,31.882,50.803,59.719,85.496,120.185,0.043
35,519.600,19.194,0.675,10.419,16.201,23.603,38.197,48.468,68.915,90.635,0.052
40,571.400,17.500,0.890,10.278,15.119,20.926,33.774,43.922,59.430,84.921,0.057
45,385.200,25.916,1.307,12.826,20.940,34.569,52.620,63.485,95.669,108.954,0.039
50,618.800,16.147,0.655,9.961,14.536,19.693,26.665,34.295,50.995,1047.435,0.062
55,383.200,26.386,0.673,12.235,20.103,39.019,52.992,60.022,78.034,821.948,0.038
60,521.000,18.949,0.864,11.697,15.891,21.834,34.486,43.191,66.372,1013.084,0.053
65,412.400,24.359,1.262,11.518,16.466,36.354,53.744,60.663,95.708,118.826,0.041
70,267.200,37.238,0.807,15.269,27.462,56.002,74.911,90.336,120.693,218.433,0.027
75,476.200,20.970,1.183,10.800,16.570,26.872,44.383,51.877,67.507,105.989,0.048
80,419.600,23.793,0.701,11.646,18.959,31.316,48.947,62.322,85.772,98.350,0.042
85,554.800,18.003,1.242,9.576,15.127,21.599,36.155,47.450,60.652,80.425,0.056
90,434.200,23.105,0.798,11.880,18.731,30.191,42.374,53.878,80.215,963.534,0.043
95,610.800,16.277,0.859,10.070,14.952,19.812,26.122,33.356,51.413,988.426,0.061
100,413.000,24.210,0.731,11.931,20.915,35.483,45.761,53.865,67.188,84.119,0.041
105,597.000,16.753,1.121,10.296,15.243,20.417,27.481,33.981,54.985,996.783,0.060
110,394.800,25.418,0.809,10.581,16.452,29.048,50.590,60.192,91.572,662.603,0.039
115,591.400,16.734,0.711,9.736,14.222,21.296,30.005,36.864,62.056,101.473,0.060
