Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,27.400,5.044,1.570,3.081,4.116,5.989,8.025,11.237,21.171,26.996,0.198
5,24.000,3.141,1.605,1.985,2.592,3.331,4.913,6.792,12.710,18.128,0.318
10,20.800,2.526,1.239,1.803,2.203,2.831,4.129,4.472,6.533,7.994,0.396
15,32.200,2.380,1.373,1.671,1.970,2.559,3.957,4.898,6.732,9.792,0.420
20,17.600,2.456,1.174,1.681,1.960,2.739,4.662,5.816,7.591,7.591,0.407
25,22.800,2.355,1.266,1.602,1.970,2.767,4.012,4.662,5.948,6.686,0.425
30,20.000,2.401,1.270,1.639,1.970,2.884,4.131,4.924,6.875,6.875,0.416
35,29.600,2.303,1.179,1.563,1.837,2.518,4.163,4.825,5.268,8.865,0.434
40,26.200,2.230,1.078,1.516,1.681,2.397,3.285,5.402,7.331,10.381,0.448
45,16.200,2.423,1.307,1.540,1.826,2.354,4.798,6.190,8.518,8.518,0.413
50,31.800,2.345,1.207,1.507,1.806,2.642,3.941,5.930,6.895,6.951,0.426
55,16.600,2.184,1.127,1.579,1.788,2.727,3.612,4.235,5.349,5.349,0.458
60,26.000,3.385,1.202,1.648,2.094,3.046,6.174,6.911,48.603,48.999,0.295
65,21.200,2.549,1.262,1.620,2.203,3.227,3.927,4.740,6.680,7.952,0.392
70,13.800,3.041,1.252,1.797,2.164,3.394,5.956,6.432,16.518,16.518,0.329
75,20.800,2.596,1.295,1.748,2.098,3.095,4.299,5.266,6.794,7.607,0.385
80,21.000,2.598,1.290,1.746,2.029,2.783,4.771,5.263,7.091,10.548,0.385
85,32.200,2.754,1.264,1.613,1.960,3.211,4.965,6.384,9.591,13.015,0.363
90,25.000,2.332,1.273,1.619,1.826,2.476,4.196,5.008,6.414,7.012,0.429
95,32.400,2.662,1.320,1.586,1.869,2.567,4.378,5.378,9.481,41.948,0.376
100,20.000,2.191,1.166,1.589,1.837,2.440,3.894,4.348,5.871,5.871,0.456
105,28.800,2.576,1.230,1.684,2.075,2.825,4.055,5.116,9.353,14.083,0.388
110,20.600,2.769,1.338,1.709,2.192,3.154,4.549,5.837,8.658,10.354,0.361
115,30.600,1.968,1.235,1.524,1.735,2.046,2.747,3.823,4.952,5.457,0.508
