Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,431.200,19.723,0.641,5.178,19.308,27.365,35.847,43.759,74.385,206.883,0.051
5,429.600,20.266,0.761,4.943,18.525,27.075,41.157,57.048,81.375,113.104,0.049
10,357.400,25.070,0.774,6.833,23.519,36.027,47.443,54.218,76.711,1027.278,0.040
15,487.000,17.611,0.741,6.628,18.623,25.557,32.491,36.373,47.138,67.944,0.057
20,402.600,21.616,0.760,6.422,19.785,29.177,44.819,53.645,69.349,1034.816,0.046
25,390.000,22.529,0.780,8.253,21.145,31.659,43.054,53.171,92.327,110.069,0.044
30,406.400,21.149,0.815,9.758,18.882,25.972,32.494,36.929,47.473,990.342,0.047
35,427.600,19.979,0.738,7.170,19.140,27.631,39.076,52.558,67.897,86.262,0.050
40,422.600,20.818,0.761,9.341,20.705,28.980,38.828,47.003,63.202,115.438,0.048
45,490.600,17.441,0.780,6.814,18.538,25.624,31.461,34.770,42.358,81.304,0.057
50,356.400,25.104,0.745,7.002,19.363,27.996,45.527,59.126,147.474,630.980,0.040
55,396.600,22.095,0.747,10.821,21.673,30.778,40.971,47.030,60.053,998.541,0.045
60,460.600,18.658,0.744,6.530,19.281,26.514,33.446,37.613,47.555,1031.975,0.054
65,439.400,20.251,0.651,2.033,18.261,26.560,40.847,58.428,93.793,1011.084,0.049
70,223.600,40.344,0.737,14.934,36.509,58.316,78.215,112.283,133.182,167.577,0.025
75,455.000,19.059,0.760,9.163,19.297,26.680,33.093,37.648,53.899,1026.385,0.052
80,379.000,23.745,0.774,7.303,22.470,35.993,48.388,54.153,64.120,92.887,0.042
85,471.400,18.096,0.606,7.755,18.613,25.943,32.245,36.546,49.416,109.703,0.055
90,459.200,18.987,0.695,8.656,18.414,26.020,34.946,48.285,62.941,101.160,0.053
95,403.600,22.181,0.757,8.823,20.828,29.709,42.472,51.446,86.306,107.322,0.045
100,482.800,17.682,0.722,7.196,18.461,25.062,31.012,34.528,43.908,961.267,0.057
105,449.400,19.117,0.738,7.249,18.605,26.164,36.827,48.710,63.623,76.501,0.052
110,438.800,20.344,0.756,8.907,20.675,29.179,39.698,44.820,52.709,61.877,0.049
115,544.800,15.949,0.553,10.171,16.581,22.368,27.818,31.990,40.258,61.090,0.063
