Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,511.800,19.493,0.641,4.559,17.890,27.296,38.371,50.371,86.802,206.883,0.051
5,503.000,19.857,0.761,3.299,17.357,27.075,44.783,59.474,81.092,137.038,0.050
10,420.000,23.988,0.774,3.318,21.916,35.466,49.125,57.463,79.719,1027.278,0.042
15,569.800,17.387,0.741,4.048,17.298,25.513,33.672,39.987,58.526,97.247,0.058
20,469.800,21.272,0.760,3.722,18.564,29.177,48.004,56.771,73.252,1034.816,0.047
25,455.800,21.908,0.780,4.795,19.521,31.541,44.999,58.230,92.576,110.069,0.046
30,480.000,20.809,0.815,4.924,17.777,26.003,34.296,41.458,66.220,990.342,0.048
35,512.000,19.498,0.738,3.756,17.762,27.749,43.496,54.962,71.131,103.093,0.051
40,495.800,20.187,0.761,4.960,19.472,28.942,41.625,50.019,69.705,115.438,0.050
45,576.400,17.319,0.780,4.515,17.506,25.681,32.706,38.743,57.266,96.375,0.058
50,423.200,23.693,0.745,4.594,18.015,27.894,47.444,58.994,126.693,630.980,0.042
55,465.400,21.434,0.747,4.774,20.319,30.607,42.468,50.285,73.678,998.541,0.047
60,541.000,18.427,0.744,4.298,17.901,26.392,35.092,41.016,63.401,1031.975,0.054
65,517.600,19.442,0.651,1.972,16.440,26.046,42.989,58.682,93.793,1011.084,0.051
70,271.800,36.530,0.737,4.397,31.411,55.532,78.114,110.418,133.152,167.577,0.027
75,537.200,18.697,0.760,4.828,18.205,26.613,34.763,43.697,62.625,1026.385,0.053
80,440.200,22.551,0.774,4.270,20.561,35.558,48.677,54.993,65.690,116.713,0.044
85,559.000,17.871,0.606,4.910,17.495,25.943,33.943,42.588,62.249,109.703,0.056
90,543.400,18.420,0.695,4.225,16.973,25.818,37.754,51.252,68.597,101.160,0.054
95,475.800,20.941,0.757,4.241,19.145,29.047,44.238,52.629,86.306,129.269,0.048
100,570.400,17.585,0.722,4.395,17.362,25.051,32.353,39.582,58.568,961.267,0.057
105,538.800,18.452,0.738,3.999,17.042,25.927,40.204,50.857,66.855,92.960,0.054
110,515.000,19.438,0.756,4.138,18.961,28.768,40.951,46.597,55.536,107.550,0.051
115,628.600,15.812,0.553,5.366,15.798,22.384,29.630,35.192,51.890,107.379,0.063
