Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,315,315.000,855,8107,24292,31841,40988,67592,91177,176033,206883,314,1,176033,24292,31841,40988,67592,91177
1,539,539.000,641,3335,18028,18550,27455,39320,46077,65511,83429,539,0,65511,18028,18550,27455,39320,46077
2,547,547.000,691,4317,17272,18128,27013,35042,44340,61417,78847,547,0,61417,17272,18128,27013,35042,44340
3,549,549.000,690,3370,17202,18211,25919,35561,44992,83361,96455,548,1,83361,17202,18211,25919,35561,44992
4,609,609.000,668,3437,17038,16321,24561,31400,35082,50874,124281,609,0,50874,17038,16321,24561,31400,35082
5,615,615.000,811,2869,16373,16327,24343,31743,36899,55287,75988,614,1,55287,16373,16327,24343,31743,36899
6,568,568.000,761,4344,17118,17562,25065,35746,42884,58686,72967,567,1,58686,17118,17562,25065,35746,42884
7,627,627.000,851,2898,15498,15946,24092,31920,37970,55860,63942,627,0,55860,15498,15946,24092,31920,37970
8,467,467.000,789,2711,17791,21733,30103,53981,66294,85898,137038,466,1,85898,17791,21733,30103,53981,66294
9,238,238.000,889,7124,45786,41077,63224,79117,82583,94521,113104,237,1,94521,45786,41077,63224,79117,82583
10,332,332.000,871,4075,34584,30788,46145,59549,65987,76711,124879,332,0,76711,34584,30788,46145,59549,65987
11,391,391.000,827,4817,25202,26011,38770,49971,60184,98601,99668,391,0,98601,25202,26011,38770,49971,60184
12,425,425.000,784,4641,20379,22641,33796,49657,57641,66253,95485,425,0,66253,20379,22641,33796,49657,57641
13,431,431.000,774,2011,21333,23298,31748,41845,51295,78795,1027278,431,0,78795,21333,23298,31748,41845,51295
14,521,521.000,852,2394,17627,19803,26953,36027,44138,65488,887786,521,0,65488,17627,19803,26953,36027,44138
15,512,512.000,762,2334,18952,18947,28649,39143,45637,60049,84176,511,1,60049,18952,18947,28649,39143,45637
16,574,574.000,816,5320,17828,17157,25285,33370,37093,51008,60020,574,0,51008,17828,17157,25285,33370,37093
17,563,563.000,759,3084,16905,17754,26217,34713,45972,61481,74185,563,0,61481,16905,17754,26217,34713,45972
18,595,595.000,741,4570,17051,16755,24687,31352,38197,65028,83589,595,0,65028,17051,16755,24687,31352,38197
19,605,605.000,750,4428,16827,16563,23847,31524,35836,55945,97247,604,1,55945,16827,16563,23847,31524,35836
20,560,560.000,850,3030,17246,17873,25792,36387,44388,64434,78074,560,0,64434,17246,17873,25792,36387,44388
21,628,628.000,760,2460,15801,15890,23428,29857,35739,64452,101476,628,0,64452,15801,15890,23428,29857,35739
22,509,509.000,818,3211,18436,19863,26005,33235,40567,66355,1034816,509,0,66355,18436,19863,26005,33235,40567
23,401,401.000,783,2977,19786,25660,41617,60255,72013,83740,117077,401,0,83740,19786,25660,41617,60255,72013
24,251,251.000,925,26719,44516,38164,53027,57170,65014,67617,77487,251,0,67617,44516,38164,53027,57170,65014
25,271,271.000,873,5798,34177,36917,52577,83238,93895,109662,110069,271,0,109662,34177,36917,52577,83238,93895
26,444,444.000,815,5097,21972,22726,34250,44578,51939,77105,109619,443,1,77105,21972,22726,34250,44578,51939
27,481,481.000,812,5444,18921,20353,29314,41291,47660,75905,99505,480,1,75905,18921,20353,29314,41291,47660
28,569,569.000,803,3350,16944,17835,26404,35913,42854,62572,79670,569,0,62572,16944,17835,26404,35913,42854
29,514,514.000,780,4288,18045,19253,27141,40278,52061,67442,102209,514,0,67442,18045,19253,27141,40278,52061
30,505,505.000,871,4584,17969,20367,27818,35722,41720,61910,990342,505,0,61910,17969,20367,27818,35722,41720
31,543,543.000,833,4276,17759,17894,26307,34835,41270,59194,67929,543,0,59194,17759,17894,26307,34835,41270
32,561,561.000,815,5512,17341,17703,25787,33399,40703,57676,89404,561,0,57676,17341,17703,25787,33399,40703
33,216,216.000,889,4924,18604,46279,26051,37319,63553,655722,670166,216,0,655722,18604,46279,26051,37319,63553
34,575,575.000,819,5474,17563,17412,24731,32679,38358,65707,79850,575,0,65707,17563,17412,24731,32679,38358
35,604,604.000,794,3314,16879,16456,23970,32220,38033,57662,91148,604,0,57662,16879,16456,23970,32220,38033
36,571,571.000,824,5378,17394,17621,24682,31238,41185,64214,90907,571,0,64214,17394,17621,24682,31238,41185
37,574,574.000,748,5358,17182,17537,25488,32321,42008,66988,103093,574,0,66988,17182,17537,25488,32321,42008
38,508,508.000,791,2458,17367,19771,28604,47678,57173,71710,83877,508,0,71710,17367,19771,28604,47678,57173
39,303,303.000,738,2954,37365,32348,52540,57567,67897,82584,86262,303,0,82584,37365,32348,52540,57567,67897
40,378,378.000,761,6179,23236,26666,42214,51467,57021,111465,115438,377,1,111465,23236,26666,42214,51467,57021
41,505,505.000,788,3389,19566,19694,28357,39877,47998,70058,73398,504,1,70058,19566,19694,28357,39877,47998
42,512,512.000,812,4866,19045,19559,28922,38540,48456,62607,94506,512,0,62607,19045,19559,28922,38540,48456
43,531,531.000,786,4958,18131,18669,26877,36671,46992,66747,92724,531,0,66747,18131,18669,26877,36671,46992
44,553,553.000,846,5067,19133,18247,26808,33689,38685,61521,75521,553,0,61521,19133,18247,26808,33689,38685
45,531,531.000,784,5081,19446,18784,28268,35737,40141,54080,81304,530,1,54080,19446,18784,28268,35737,40141
46,580,580.000,802,4614,17337,17219,25323,31553,37293,56933,96375,579,1,56933,17337,17219,25323,31553,37293
47,597,597.000,780,5097,17097,16675,24725,31463,35879,55717,89621,597,0,55717,17097,16675,24725,31463,35879
48,565,565.000,789,4137,17821,17645,26028,33983,42178,57403,74307,565,0,57403,17821,17645,26028,33983,42178
49,609,609.000,812,3684,16551,16461,24356,31292,37421,61045,66897,609,0,61045,16551,16461,24356,31292,37421
50,381,381.000,745,3664,16664,32046,25547,33771,45663,618652,630980,381,0,618652,16664,32046,25547,33771,45663
51,446,446.000,787,4936,17237,17532,25730,35916,40758,56948,74056,446,0,56948,17237,17532,25730,35916,40758
52,622,622.000,751,3756,16390,16037,24405,31818,36318,51364,83587,622,0,51364,16390,16037,24405,31818,36318
53,488,488.000,760,4544,18929,20875,29695,49449,54360,61554,80122,488,0,61554,18929,20875,29695,49449,54360
54,179,179.000,884,13885,54898,55537,68515,124830,146663,150945,151608,179,0,150945,54898,55537,68515,124830,146663
55,352,352.000,827,7007,33204,29493,43309,51163,60896,84243,128414,352,0,84243,33204,29493,43309,51163,60896
56,449,449.000,851,4123,20780,21130,29692,44256,50979,72503,86797,449,0,72503,20780,21130,29692,44256,50979
57,527,527.000,776,4485,18763,18955,27917,38357,45566,73369,99433,527,0,73369,18763,18955,27917,38357,45566
58,491,491.000,747,3348,18348,20623,28205,36259,42294,70080,998541,490,1,70080,18348,20623,28205,36259,42294
59,508,508.000,827,5868,19100,19473,28372,37771,48044,61660,69871,508,0,61660,19100,19473,28372,37771,48044
60,538,538.000,810,4636,17932,18391,27663,36554,43714,56371,94046,538,0,56371,17932,18391,27663,36554,43714
61,545,545.000,804,5096,18797,18267,27088,34698,40915,60161,83219,545,0,60161,18797,18267,27088,34698,40915
62,603,603.000,744,4034,17580,16671,25090,30939,35622,50696,71485,603,0,50696,17580,16671,25090,30939,35622
63,537,537.000,821,4985,17295,19636,25323,35040,40661,62814,1031975,537,0,62814,17295,19636,25323,35040,40661
64,482,482.000,849,3165,18677,19493,28053,37622,47127,73288,159646,482,0,73288,18677,19493,28053,37622,47127
65,608,608.000,788,2325,16673,16443,24308,31713,39283,56249,111313,607,1,56249,16673,16443,24308,31713,39283
66,647,647.000,730,2159,15842,15373,22699,29708,36550,59333,88084,647,0,59333,15842,15373,22699,29708,36550
67,653,653.000,651,1920,15179,15434,24571,31197,35661,52400,83872,652,1,52400,15179,15434,24571,31197,35661
68,437,437.000,766,1523,14170,24118,30954,77212,95741,109166,133352,436,1,109166,14170,24118,30954,77212,95741
69,243,243.000,921,4006,42658,40143,55740,65588,75956,84743,1011084,242,1,84743,42658,40143,55740,65588,75956
70,261,261.000,908,5196,36439,36981,51279,70494,85064,167420,167577,261,0,167420,36439,36981,51279,70494,85064
71,285,285.000,811,3897,37018,35429,57289,70420,75615,99070,123192,285,0,99070,37018,35429,57289,70420,75615
72,308,308.000,737,2785,33645,33651,53198,73482,84790,121861,130399,307,1,121861,33645,33651,53198,73482,84790
73,175,175.000,908,5365,47161,54996,108382,123584,130454,136270,145163,175,0,136270,47161,54996,108382,123584,130454
74,330,330.000,832,5482,21737,30017,42922,70074,110233,114565,134369,330,0,114565,21737,30017,42922,70074,110233
75,454,454.000,841,5260,20694,22026,31856,46960,55187,69307,78829,454,0,69307,20694,22026,31856,46960,55187
76,575,575.000,770,4408,18365,17296,25651,31479,35896,48206,91002,574,1,48206,18365,17296,25651,31479,35896
77,563,563.000,816,5208,17783,17753,26135,33428,40962,60074,66346,563,0,60074,17783,17753,26135,33428,40962
78,570,570.000,837,4709,17594,17454,25752,33361,39139,57470,64339,570,0,57470,17594,17454,25752,33361,39139
79,524,524.000,760,4013,17831,19711,25972,33919,37762,68465,1026385,523,1,68465,17831,19711,25972,33919,37762
80,575,575.000,816,2889,16933,16999,24727,33421,38267,54993,97605,575,0,54993,16933,16999,24727,33421,38267
81,297,297.000,867,6838,43565,34653,53386,60436,63500,66277,67998,297,0,66277,43565,34653,53386,60436,63500
82,345,345.000,912,5779,34550,27841,44241,49289,53015,58449,61608,345,0,58449,34550,27841,44241,49289,53015
83,446,446.000,857,3931,21278,22899,34341,48388,54153,81085,116713,446,0,81085,21278,22899,34341,48388,54153
84,538,538.000,774,3196,17590,18123,27039,37014,44490,55434,81674,537,1,55434,17590,18123,27039,37014,44490
85,538,538.000,758,3717,17292,18559,28151,37637,44167,59267,75915,538,0,59267,17292,18559,28151,37637,44167
86,577,577.000,770,4820,17420,17283,25193,32884,40620,57661,73441,577,0,57661,17420,17283,25193,32884,40620
87,542,542.000,606,5993,17084,18646,25557,34424,46030,93641,109703,542,0,93641,17084,18646,25557,34424,46030
88,555,555.000,799,5032,18306,17909,26319,33274,41352,58857,81887,555,0,58857,18306,17909,26319,33274,41352
89,583,583.000,796,5133,17129,17057,25125,31566,37957,60017,66483,583,0,60017,17129,17057,25125,31566,37957
90,567,567.000,764,5320,17562,17734,25122,31370,38155,68863,86518,566,1,68863,17562,17734,25122,31370,38155
91,661,661.000,738,2737,14463,14984,22754,29872,33917,52356,83019,661,0,52356,14463,14984,22754,29872,33917
92,615,615.000,730,3747,15839,16277,24409,30436,36669,62462,81397,615,0,62462,15839,16277,24409,30436,36669
93,601,601.000,695,4621,16945,16822,24255,33003,39320,54555,69883,601,0,54555,16945,16822,24255,33003,39320
94,273,273.000,780,7465,44054,36497,54868,62369,71739,76973,101160,273,0,76973,44054,36497,54868,62369,71739
95,369,369.000,769,4178,26090,26909,42191,50778,57150,85518,86820,369,0,85518,26090,26909,42191,50778,57150
96,328,328.000,766,5506,24388,30646,43798,75185,99576,106031,129269,328,0,106031,24388,30646,43798,75185,99576
97,522,522.000,763,5237,19076,18999,26940,38044,45520,67234,93728,522,0,67234,19076,18999,26940,38044,45520
98,581,581.000,757,3470,16991,17189,25214,33412,38130,61849,87437,580,1,61849,16991,17189,25214,33412,38130
99,579,579.000,829,2555,17607,17155,25762,34678,40310,53797,63890,578,1,53797,17607,17155,25762,34678,40310
100,597,597.000,722,3914,16821,16856,24757,32514,38573,55682,94504,597,0,55682,16821,16856,24757,32514,38573
101,567,567.000,810,4934,17264,17532,25425,32207,43654,61255,88628,567,0,61255,17264,17532,25425,32207,43654
102,591,591.000,826,5160,17190,16985,24545,31995,38478,54469,62935,590,1,54469,17190,16985,24545,31995,38478
103,568,568.000,795,5542,17552,19171,24848,31383,38889,70923,961267,568,0,70923,17552,19171,24848,31383,38889
104,529,529.000,779,2224,17926,17428,25606,34025,41705,63527,99342,529,0,63527,17926,17428,25606,34025,41705
105,614,614.000,766,3634,16528,15995,23952,30209,36054,53457,92960,614,0,53457,16528,15995,23952,30209,36054
106,611,611.000,788,3963,15670,16272,24136,32035,38065,61499,81161,611,0,61499,15670,16272,24136,32035,38065
107,606,606.000,755,4154,17021,16583,24305,31302,36042,53612,73641,606,0,53612,17021,16583,24305,31302,36042
108,591,591.000,738,3472,16353,17212,24815,34332,46002,66191,85184,590,1,66191,16353,17212,24815,34332,46002
109,272,272.000,820,6131,45149,35752,52371,62320,69125,76501,82217,271,1,76501,45149,35752,52371,62320,69125
110,411,411.000,790,5375,26111,24400,39586,45076,49174,55536,80545,410,1,55536,26111,24400,39586,45076,49174
111,524,524.000,759,2475,18622,19049,28414,41764,46115,54678,101383,524,0,54678,18622,19049,28414,41764,46115
112,515,515.000,760,4887,18995,19460,27487,39662,48809,56452,69016,515,0,56452,18995,19460,27487,39662,48809
113,549,549.000,756,4510,17817,18291,26484,35216,43300,61005,107550,549,0,61005,17817,18291,26484,35216,43300
114,576,576.000,778,3496,16779,17321,25578,34488,42773,54343,77580,576,0,54343,16779,17321,25578,34488,42773
115,561,561.000,819,3401,17563,17751,25714,34877,40322,59550,107379,561,0,59550,17563,17751,25714,34877,40322
116,570,570.000,856,4943,18097,17470,25646,32930,40258,58213,72362,570,0,58213,18097,17470,25646,32930,40258
117,614,614.000,820,4889,16940,16426,24242,30405,34120,56679,71371,613,1,56679,16940,16426,24242,30405,34120
118,709,709.000,652,5904,14446,13962,19284,23614,27052,40293,53447,709,0,40293,14446,13962,19284,23614,27052
119,689,689.000,553,7315,14678,14218,19500,23377,27739,41785,55687,689,0,41785,14678,14218,19500,23377,27739
