Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,26.600,5.738,1.781,3.068,4.015,6.642,9.000,10.692,15.217,102.160,0.174
5,25.000,2.938,1.559,2.057,2.490,3.241,5.059,6.371,7.143,7.169,0.340
10,19.200,2.896,1.294,1.904,2.330,2.943,6.270,7.300,9.569,9.569,0.345
15,27.800,2.630,1.337,1.687,2.046,2.803,4.897,6.494,9.178,10.607,0.380
20,23.400,2.503,1.293,1.649,1.953,2.675,4.113,5.693,10.735,10.885,0.400
25,19.800,2.294,1.273,1.607,1.946,2.499,3.361,5.820,8.849,8.849,0.436
30,24.400,2.271,1.284,1.644,1.959,2.550,3.142,4.288,6.455,6.777,0.440
35,29.800,2.444,1.211,1.569,1.885,2.730,4.467,5.602,7.779,10.163,0.409
40,18.800,2.276,1.278,1.608,1.902,2.462,3.300,4.367,8.259,8.259,0.439
45,28.200,2.416,1.243,1.615,1.914,2.748,4.211,5.211,7.221,7.758,0.414
50,20.400,2.462,1.244,1.589,1.878,2.520,4.570,5.676,8.238,14.400,0.406
55,24.000,2.106,1.307,1.565,1.792,2.306,3.547,4.052,4.787,6.440,0.475
60,23.200,2.536,1.201,1.603,1.939,2.880,4.131,5.302,11.613,13.262,0.394
65,26.600,2.461,1.165,1.631,1.965,2.697,4.201,5.586,7.637,9.371,0.406
70,18.200,2.672,1.302,1.597,1.992,2.638,4.690,5.803,19.250,19.250,0.374
75,27.200,2.554,1.449,1.755,2.101,3.265,4.112,4.693,6.906,10.416,0.392
80,20.600,2.419,1.158,1.558,1.872,2.891,4.473,4.798,6.816,8.104,0.413
85,27.600,2.468,1.188,1.657,1.911,2.588,4.176,6.008,7.806,8.105,0.405
90,29.400,2.391,1.288,1.575,1.951,2.625,4.211,4.655,6.688,7.026,0.418
95,26.000,2.346,1.071,1.623,2.025,2.579,3.553,4.643,8.063,9.737,0.426
100,30.200,2.530,1.247,1.614,1.928,2.673,4.331,5.691,9.268,14.797,0.395
105,28.800,2.377,1.334,1.629,1.960,2.584,3.879,5.534,7.985,9.239,0.421
110,27.200,2.363,0.846,1.615,1.932,2.576,4.064,4.795,6.821,11.288,0.423
115,28.000,2.068,1.106,1.516,1.771,2.142,3.287,4.207,5.717,7.847,0.483
