time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,315,315.000,315.000,176033,176033,314,1
1,539,539.000,539.000,65511,65511,539,0
2,547,547.000,547.000,61417,61417,547,0
3,549,549.000,549.000,83361,83361,548,1
4,609,609.000,609.000,50874,50874,609,0
5,615,615.000,615.000,55287,55287,614,1
6,568,568.000,568.000,58686,58686,567,1
7,627,627.000,627.000,55860,55860,627,0
8,467,467.000,467.000,85898,85898,466,1
9,238,238.000,238.000,94521,94521,237,1
10,332,332.000,332.000,76711,76711,332,0
11,391,391.000,391.000,98601,98601,391,0
12,425,425.000,425.000,66253,66253,425,0
13,431,431.000,431.000,78795,78795,431,0
14,521,521.000,521.000,65488,65488,521,0
15,512,512.000,512.000,60049,60049,511,1
16,574,574.000,574.000,51008,51008,574,0
17,563,563.000,563.000,61481,61481,563,0
18,595,595.000,595.000,65028,65028,595,0
19,605,605.000,605.000,55945,55945,604,1
20,560,560.000,560.000,64434,64434,560,0
21,628,628.000,628.000,64452,64452,628,0
22,509,509.000,509.000,66355,66355,509,0
23,401,401.000,401.000,83740,83740,401,0
24,251,251.000,251.000,67617,67617,251,0
25,271,271.000,271.000,109662,109662,271,0
26,444,444.000,444.000,77105,77105,443,1
27,481,481.000,481.000,75905,75905,480,1
28,569,569.000,569.000,62572,62572,569,0
29,514,514.000,514.000,67442,67442,514,0
30,505,505.000,505.000,61910,61910,505,0
31,543,543.000,543.000,59194,59194,543,0
32,561,561.000,561.000,57676,57676,561,0
33,216,216.000,216.000,655722,655722,216,0
34,575,575.000,575.000,65707,65707,575,0
35,604,604.000,604.000,57662,57662,604,0
36,571,571.000,571.000,64214,64214,571,0
37,574,574.000,574.000,66988,66988,574,0
38,508,508.000,508.000,71710,71710,508,0
39,303,303.000,303.000,82584,82584,303,0
40,378,378.000,378.000,111465,111465,377,1
41,505,505.000,505.000,70058,70058,504,1
42,512,512.000,512.000,62607,62607,512,0
43,531,531.000,531.000,66747,66747,531,0
44,553,553.000,553.000,61521,61521,553,0
45,531,531.000,531.000,54080,54080,530,1
46,580,580.000,580.000,56933,56933,579,1
47,597,597.000,597.000,55717,55717,597,0
48,565,565.000,565.000,57403,57403,565,0
49,609,609.000,609.000,61045,61045,609,0
50,381,381.000,381.000,618652,618652,381,0
51,446,446.000,446.000,56948,56948,446,0
52,622,622.000,622.000,51364,51364,622,0
53,488,488.000,488.000,61554,61554,488,0
54,179,179.000,179.000,150945,150945,179,0
55,352,352.000,352.000,84243,84243,352,0
56,449,449.000,449.000,72503,72503,449,0
57,527,527.000,527.000,73369,73369,527,0
58,491,491.000,491.000,70080,70080,490,1
59,508,508.000,508.000,61660,61660,508,0
60,538,538.000,538.000,56371,56371,538,0
61,545,545.000,545.000,60161,60161,545,0
62,603,603.000,603.000,50696,50696,603,0
63,537,537.000,537.000,62814,62814,537,0
64,482,482.000,482.000,73288,73288,482,0
65,608,608.000,608.000,56249,56249,607,1
66,647,647.000,647.000,59333,59333,647,0
67,653,653.000,653.000,52400,52400,652,1
68,437,437.000,437.000,109166,109166,436,1
69,243,243.000,243.000,84743,84743,242,1
70,261,261.000,261.000,167420,167420,261,0
71,285,285.000,285.000,99070,99070,285,0
72,308,308.000,308.000,121861,121861,307,1
73,175,175.000,175.000,136270,136270,175,0
74,330,330.000,330.000,114565,114565,330,0
75,454,454.000,454.000,69307,69307,454,0
76,575,575.000,575.000,48206,48206,574,1
77,563,563.000,563.000,60074,60074,563,0
78,570,570.000,570.000,57470,57470,570,0
79,524,524.000,524.000,68465,68465,523,1
80,575,575.000,575.000,54993,54993,575,0
81,297,297.000,297.000,66277,66277,297,0
82,345,345.000,345.000,58449,58449,345,0
83,446,446.000,446.000,81085,81085,446,0
84,538,538.000,538.000,55434,55434,537,1
85,538,538.000,538.000,59267,59267,538,0
86,577,577.000,577.000,57661,57661,577,0
87,542,542.000,542.000,93641,93641,542,0
88,555,555.000,555.000,58857,58857,555,0
89,583,583.000,583.000,60017,60017,583,0
90,567,567.000,567.000,68863,68863,566,1
91,661,661.000,661.000,52356,52356,661,0
92,615,615.000,615.000,62462,62462,615,0
93,601,601.000,601.000,54555,54555,601,0
94,273,273.000,273.000,76973,76973,273,0
95,369,369.000,369.000,85518,85518,369,0
96,328,328.000,328.000,106031,106031,328,0
97,522,522.000,522.000,67234,67234,522,0
98,581,581.000,581.000,61849,61849,580,1
99,579,579.000,579.000,53797,53797,578,1
100,597,597.000,597.000,55682,55682,597,0
101,567,567.000,567.000,61255,61255,567,0
102,591,591.000,591.000,54469,54469,590,1
103,568,568.000,568.000,70923,70923,568,0
104,529,529.000,529.000,63527,63527,529,0
105,614,614.000,614.000,53457,53457,614,0
106,611,611.000,611.000,61499,61499,611,0
107,606,606.000,606.000,53612,53612,606,0
108,591,591.000,591.000,66191,66191,590,1
109,272,272.000,272.000,76501,76501,271,1
110,411,411.000,411.000,55536,55536,410,1
111,524,524.000,524.000,54678,54678,524,0
112,515,515.000,515.000,56452,56452,515,0
113,549,549.000,549.000,61005,61005,549,0
114,576,576.000,576.000,54343,54343,576,0
115,561,561.000,561.000,59550,59550,561,0
116,570,570.000,570.000,58213,58213,570,0
117,614,614.000,614.000,56679,56679,613,1
118,709,709.000,709.000,40293,40293,709,0
119,689,689.000,689.000,41785,41785,689,0
