Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file),error,aborted,retries,success,window
1,NewOrder,1670279873.177285,176033,6,1,0,0,1,0,0
1,NewOrder,1670279873.179166,206883,4,1,0,0,0,1,82348
1,NewOrder,1670279873.179275,165553,1,1,0,0,0,1,39813
3,OrderStatus,1670279873.179343,102160,0,1,0,0,0,1,1230
1,NewOrder,1670279873.179418,197520,2,1,0,0,1,0,0
1,NewOrder,1670279873.179447,147460,5,1,0,0,1,0,0
1,NewOrder,1670279873.179474,186881,8,1,0,0,1,0,0
1,NewOrder,1670279873.179528,145446,7,1,0,0,1,0,0
5,StockLevel,1670279873.179541,53515,3,1,0,0,0,1,577
1,NewOrder,1670279873.232873,88985,9,1,0,0,1,0,0
1,NewOrder,1670279873.233571,110643,3,1,0,0,0,1,36309
1,NewOrder,1670279873.281619,57662,0,1,0,0,1,0,0
1,NewOrder,1670279873.321944,9400,9,1,0,0,0,1,1842
1,NewOrder,1670279873.325058,5704,7,1,0,0,0,1,1285
1,NewOrder,1670279873.327066,8480,5,1,0,0,0,1,1089
4,Delivery,1670279873.330804,147817,7,1,0,0,1,0,0
1,NewOrder,1670279873.331415,13830,9,1,0,0,1,0,0
1,NewOrder,1670279873.335586,39328,5,1,0,0,1,0,0
1,NewOrder,1670279873.339325,3562,0,1,0,0,0,1,1059
4,Delivery,1670279873.342914,117712,0,1,0,0,0,1,87583
1,NewOrder,1670279873.344271,59103,3,1,0,0,1,0,0
1,NewOrder,1670279873.344953,62949,1,1,0,0,1,0,0
1,NewOrder,1670279873.345328,13193,9,1,0,0,0,1,1104
1,NewOrder,1670279873.353471,18901,6,1,0,0,0,1,1990
1,NewOrder,1670279873.358590,48469,9,1,0,0,0,1,40722
1,NewOrder,1670279873.366410,7577,8,1,0,0,0,1,2162
5,StockLevel,1670279873.372406,13749,6,1,0,0,0,1,410
1,NewOrder,1670279873.374028,45930,8,1,0,0,1,0,0
1,NewOrder,1670279873.374944,2337,5,1,0,0,0,1,782
1,NewOrder,1670279873.377016,5130,2,1,0,0,0,1,1281
1,NewOrder,1670279873.377327,24245,5,1,0,0,1,0,0
5,StockLevel,1670279873.382173,13675,2,1,0,0,0,1,2101
1,NewOrder,1670279873.386148,67592,4,1,0,0,1,0,0
1,NewOrder,1670279873.386222,36055,6,1,0,0,1,0,0
1,NewOrder,1670279873.395878,10051,2,1,0,0,1,0,0
1,NewOrder,1670279873.401638,4882,5,1,0,0,0,1,1496
1,NewOrder,1670279873.403410,4011,3,1,0,0,0,1,873
4,Delivery,1670279873.406042,28992,2,1,0,0,0,1,1894
1,NewOrder,1670279873.406564,35705,5,1,0,0,1,0,0
1,NewOrder,1670279873.407097,39739,9,1,0,0,1,0,0
1,NewOrder,1670279873.407469,58281,3,1,0,0,1,0,0
1,NewOrder,1670279873.407942,25723,1,1,0,0,0,1,7928
4,Delivery,1670279873.419993,27458,8,1,0,0,0,1,2350
1,NewOrder,1670279873.422307,9950,6,1,0,0,0,1,2299
1,NewOrder,1670279873.433133,40922,6,1,0,0,0,1,34069
1,NewOrder,1670279873.433741,15226,1,1,0,0,1,0,0
1,NewOrder,1670279873.435109,61651,2,1,0,0,1,0,0
1,NewOrder,1670279873.442322,4245,5,1,0,0,0,1,768
1,NewOrder,1670279873.446596,32047,5,1,0,0,0,1,29918
1,NewOrder,1670279873.446882,4044,9,1,0,0,0,1,1105
1,NewOrder,1670279873.447501,47087,8,1,0,0,1,0,0
1,NewOrder,1670279873.449024,2576,1,1,0,0,0,1,868
1,NewOrder,1670279873.451002,28737,9,1,0,0,1,0,0
1,NewOrder,1670279873.451646,18075,1,1,0,0,1,0,0
1,NewOrder,1670279873.453802,6852,4,1,0,0,0,1,1489
1,NewOrder,1670279873.460664,29491,0,1,0,0,1,0,0
1,NewOrder,1670279873.460739,29464,4,1,0,0,1,0,0
4,Delivery,1670279873.465785,4001,3,1,0,0,0,1,803
1,NewOrder,1670279873.469754,2729,1,1,0,0,0,1,697
1,NewOrder,1670279873.469818,38568,3,1,0,0,0,1,36376
3,OrderStatus,1670279873.472520,10981,1,1,0,0,0,1,318
4,Delivery,1670279873.474091,91011,6,1,0,0,0,1,87955
1,NewOrder,1670279873.478651,3618,7,1,0,0,0,1,845
1,NewOrder,1670279873.478680,31610,5,1,0,0,1,0,0
5,StockLevel,1670279873.479798,5957,9,1,0,0,0,1,576
1,NewOrder,1670279873.482304,35816,7,1,0,0,1,0,0
