Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,501,501.000,4349,12753,16667,20056,22293,32927,44422,71717,91337,500,1,71717,16667,20056,22293,32927,44422
1,564,564.000,4269,12291,15326,17563,20433,28711,33210,46532,69284,564,0,46532,15326,17563,20433,28711,33210
2,570,570.000,2904,12409,15625,17469,19965,27375,32511,44400,76736,569,1,44400,15625,17469,19965,27375,32511
3,607,607.000,4875,11719,14270,16505,17983,22081,29180,79569,101666,606,1,79569,14270,16505,17983,22081,29180
4,607,607.000,3533,11641,14295,21818,17938,23626,28668,40778,1038776,606,1,40778,14295,21818,17938,23626,28668
5,144,144.000,7459,14280,16698,46977,22497,32063,46839,822977,852270,143,1,822977,16698,46977,22497,32063,46839
6,650,650.000,5354,11529,13801,15275,16942,22987,27472,37473,52206,649,1,37473,13801,15275,16942,22987,27472
7,659,659.000,6757,11280,13763,15134,16810,22440,26619,38167,49630,658,1,38167,13763,15134,16810,22440,26619
8,691,691.000,3716,10931,13480,14453,16240,20245,23725,35386,46620,691,0,35386,13480,14453,16240,20245,23725
9,602,602.000,2864,11294,13730,26472,17354,21405,28589,881454,1024280,601,1,881454,13730,26472,17354,21405,28589
10,112,112.000,8235,12610,16720,35989,19473,24542,30331,746140,766462,111,1,746140,16720,35989,19473,24542,30331
11,671,671.000,4221,11148,13807,14834,16924,19826,24627,36329,63510,670,1,36329,13807,14834,16924,19826,24627
12,676,676.000,3409,11546,13946,14785,16867,20167,23324,34367,43076,675,1,34367,13946,14785,16867,20167,23324
13,700,700.000,3589,11161,13767,14335,16371,19471,23230,31408,43799,699,1,31408,13767,14335,16371,19471,23230
14,695,695.000,3108,10987,13351,14323,16354,19440,24277,32048,46464,694,1,32048,13351,14323,16354,19440,24277
15,623,623.000,4104,11018,13659,16017,16850,20861,27912,74699,92565,622,1,74699,13659,16017,16850,20861,27912
16,686,686.000,4883,11107,13717,14539,16361,19914,23434,34081,44509,685,1,34081,13717,14539,16361,19914,23434
17,705,705.000,4536,10795,13188,14157,16024,19530,23920,33243,65087,704,1,33243,13188,14157,16024,19530,23920
18,676,676.000,3541,11500,13679,14758,16662,20881,23188,31843,73711,675,1,31843,13679,14758,16662,20881,23188
19,685,685.000,2812,11167,13802,14627,16362,19572,24912,39767,50007,684,1,39767,13802,14627,16362,19572,24912
20,642,642.000,2547,11194,13861,15530,16476,20248,26485,81745,88531,641,1,81745,13861,15530,16476,20248,26485
21,711,711.000,3662,10831,13482,14048,15980,18537,22363,32781,43509,710,1,32781,13482,14048,15980,18537,22363
22,691,691.000,3123,11183,13621,14471,16287,19520,22806,36742,61573,690,1,36742,13621,14471,16287,19520,22806
23,702,702.000,4902,10741,13427,14233,16308,19421,23676,31960,59349,701,1,31960,13427,14233,16308,19421,23676
24,698,698.000,2373,10926,13298,14301,16375,20084,23858,36018,44356,697,1,36018,13298,14301,16375,20084,23858
25,668,668.000,4070,11094,13175,14939,16070,19181,23000,76648,89383,667,1,76648,13175,14939,16070,19181,23000
26,705,705.000,2893,10948,13182,14148,16109,19805,23341,31854,56637,704,1,31854,13182,14148,16109,19805,23341
27,692,692.000,3090,11053,13625,14441,16430,20036,24162,31573,38794,691,1,31573,13625,14441,16430,20036,24162
28,718,718.000,2594,11025,13237,13933,15884,18423,21809,29271,42495,717,1,29271,13237,13933,15884,18423,21809
29,660,660.000,3266,11235,13440,15146,16104,19803,25899,79765,89164,659,1,79765,13440,15146,16104,19803,25899
30,698,698.000,2911,11113,13600,14360,16338,19404,23977,35109,42226,697,1,35109,13600,14360,16338,19404,23977
31,714,714.000,3139,10816,13086,13891,15872,18709,22811,32096,41957,713,1,32096,13086,13891,15872,18709,22811
32,675,675.000,2843,11101,13168,14826,16142,20455,26907,45391,100848,674,1,45391,13168,14826,16142,20455,26907
33,698,698.000,3224,10935,13645,14297,16133,19754,23557,31935,45316,697,1,31935,13645,14297,16133,19754,23557
34,661,661.000,4520,11084,13498,15072,16057,19288,25316,77957,90070,660,1,77957,13498,15072,16057,19288,25316
35,697,697.000,2644,11080,13708,14360,16330,19791,23534,30944,40985,696,1,30944,13708,14360,16330,19791,23534
36,692,692.000,3331,11027,13776,14437,16181,19319,24696,33015,43255,691,1,33015,13776,14437,16181,19319,24696
37,729,729.000,4616,10715,13263,13738,15522,17820,22021,29082,47878,729,0,29082,13263,13738,15522,17820,22021
38,718,718.000,5294,11160,13178,13875,15603,18585,21534,29672,49404,717,1,29672,13178,13875,15603,18585,21534
39,574,574.000,4392,10841,13309,26182,16393,19935,26287,831969,1044816,573,1,831969,13309,26182,16393,19935,26287
40,203,203.000,3868,11828,14952,24307,17691,22066,26470,563393,676400,202,1,563393,14952,24307,17691,22066,26470
41,734,734.000,2638,10700,13030,13651,15502,18263,21633,31303,49277,733,1,31303,13030,13651,15502,18263,21633
42,701,701.000,4017,11030,13659,14199,15960,19273,22656,29773,38204,700,1,29773,13659,14199,15960,19273,22656
43,723,723.000,3732,10760,13018,13853,15650,18796,22623,31221,44746,722,1,31221,13018,13853,15650,18796,22623
44,700,700.000,3053,11064,13487,14970,16411,19735,25404,76225,94308,699,1,76225,13487,14970,16411,19735,25404
45,621,621.000,3195,11048,14011,15329,17048,22989,27514,40143,95590,620,1,40143,14011,15329,17048,22989,27514
46,704,704.000,2686,10911,13536,14149,16040,19167,23374,32117,40694,703,1,32117,13536,14149,16040,19167,23374
47,705,705.000,2724,10714,13597,14169,16102,19292,23710,32588,42623,704,1,32588,13597,14169,16102,19292,23710
48,699,699.000,2332,11371,13669,14310,16075,19053,22157,31800,52533,698,1,31800,13669,14310,16075,19053,22157
49,654,654.000,4342,11154,13527,15221,16308,20038,24789,75504,89522,653,1,75504,13527,15221,16308,20038,24789
50,708,708.000,2897,11117,13647,14170,16154,18755,23016,30160,42846,707,1,30160,13647,14170,16154,18755,23016
51,718,718.000,4913,10856,13210,13877,15741,18355,20770,31242,38724,717,1,31242,13210,13877,15741,18355,20770
52,705,705.000,3152,11038,13333,14173,16055,19251,23672,33803,40367,704,1,33803,13333,14173,16055,19251,23672
53,706,706.000,2473,11145,13426,14123,15968,19277,22238,33301,45345,705,1,33301,13426,14123,15968,19277,22238
54,671,671.000,2837,11284,13505,14878,16086,18573,22568,73187,77136,670,1,73187,13505,14878,16086,18573,22568
55,714,714.000,4270,11076,13175,13988,15837,18896,23328,30751,43866,713,1,30751,13175,13988,15837,18896,23328
56,721,721.000,2656,10900,13010,13841,15811,19127,22513,28978,42281,720,1,28978,13010,13841,15811,19127,22513
57,698,698.000,4517,11206,13833,14353,16351,19027,23187,29504,40524,697,1,29504,13833,14353,16351,19027,23187
58,717,717.000,3181,10668,13236,13855,15941,18582,21661,30665,34271,716,1,30665,13236,13855,15941,18582,21661
59,657,657.000,4181,11401,13563,15264,16287,20098,23984,75799,91141,657,0,75799,13563,15264,16287,20098,23984
60,681,681.000,3167,11247,13819,14663,16487,20729,24844,34545,45924,680,1,34545,13819,14663,16487,20729,24844
61,711,711.000,2736,10755,12957,14039,15903,19029,23091,32495,53055,710,1,32495,12957,14039,15903,19029,23091
62,678,678.000,3689,11467,13644,14720,16854,20432,23586,34512,53227,678,0,34512,13644,14720,16854,20432,23586
63,676,676.000,2631,11306,13550,14758,16503,20288,24586,41125,49130,675,1,41125,13550,14758,16503,20288,24586
64,646,646.000,3208,11260,14244,15482,16497,20023,24503,81892,89471,645,1,81892,14244,15482,16497,20023,24503
65,694,694.000,3584,11143,13484,14382,16299,19337,23150,34250,42146,693,1,34250,13484,14382,16299,19337,23150
