Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.000,6.249,1.215,4.859,5.956,6.964,8.912,11.491,14.520,14.520,0.160
5,16.800,5.095,0.474,4.785,5.515,6.025,6.623,6.844,7.854,7.854,0.196
10,17.400,4.699,0.621,4.333,5.032,5.728,6.182,6.404,7.377,7.377,0.213
15,17.000,4.992,0.624,4.604,5.508,5.957,6.570,6.983,8.184,8.184,0.200
20,20.800,4.903,0.602,4.532,5.115,5.734,6.262,6.485,6.947,6.975,0.204
25,19.400,5.055,0.525,4.731,5.263,5.928,6.466,6.947,7.432,7.432,0.198
30,14.000,5.189,0.552,4.712,5.352,5.956,6.552,6.671,8.122,8.122,0.193
35,23.000,5.108,0.556,4.643,5.238,6.081,6.581,6.815,7.035,7.788,0.196
40,23.000,5.140,0.557,4.544,5.334,5.897,6.677,7.050,7.303,7.426,0.195
45,18.800,5.176,0.559,4.967,5.460,6.153,6.474,7.068,7.512,7.512,0.193
50,23.200,5.024,0.558,4.658,5.273,5.793,6.344,6.745,7.524,7.708,0.199
55,16.800,4.786,0.577,4.613,5.086,5.667,6.123,6.469,8.001,8.001,0.209
60,20.200,4.877,0.651,4.575,5.305,5.995,6.502,6.821,7.211,7.389,0.205
65,15.400,5.303,1.070,4.743,5.340,5.874,6.270,6.646,8.175,8.175,0.189
70,25.600,4.954,0.576,4.523,5.121,5.776,6.286,6.699,7.154,7.301,0.202
75,20.800,4.925,0.577,4.633,5.072,5.747,6.103,6.358,6.634,6.898,0.203
80,17.400,5.163,0.520,4.549,5.231,6.003,6.332,6.414,8.071,8.071,0.194
85,16.200,5.314,0.585,4.872,5.580,6.220,6.587,7.055,8.384,8.384,0.188
90,13.800,5.185,0.559,4.979,5.387,5.802,6.233,6.354,8.700,8.700,0.193
95,24.000,5.050,0.563,4.611,5.263,6.038,6.526,6.913,7.181,7.313,0.198
100,11.800,5.215,0.582,4.720,5.406,6.221,6.620,6.798,6.922,6.922,0.192
105,18.000,4.956,0.544,4.465,5.337,6.197,6.537,7.070,7.213,7.213,0.202
110,19.400,5.177,0.614,4.748,5.227,5.879,6.518,6.784,7.372,7.372,0.193
115,18.200,4.928,0.583,4.637,4.998,5.782,6.020,6.652,7.102,7.102,0.203
