Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,170.800,14.321,1.163,3.959,10.779,23.094,28.900,33.429,62.207,95.583,0.070
5,168.400,14.514,0.872,3.360,12.259,24.442,25.848,31.905,69.799,123.757,0.069
10,230.400,10.882,1.002,2.510,5.397,20.632,25.186,25.722,33.335,57.917,0.092
15,206.000,11.135,1.009,2.474,5.064,20.719,25.185,25.599,40.074,156.293,0.090
20,249.400,12.009,1.045,2.222,3.986,16.784,25.264,31.310,76.477,333.797,0.083
25,203.600,11.508,1.042,2.527,6.233,21.863,25.273,27.449,36.677,58.289,0.087
30,178.000,14.688,1.030,2.822,13.082,24.682,25.413,30.789,66.507,173.083,0.068
35,254.400,10.898,1.020,2.370,4.495,17.216,25.219,26.912,34.307,173.825,0.092
40,270.200,9.452,1.056,2.286,3.467,14.476,25.005,25.640,57.316,120.302,0.106
45,226.800,11.514,0.989,2.438,4.942,21.784,25.249,25.917,33.734,209.027,0.087
50,258.600,9.260,1.007,2.224,3.690,15.691,24.898,25.365,41.223,83.486,0.108
55,194.000,12.039,1.011,2.578,7.614,22.779,25.287,28.970,42.283,113.572,0.083
60,251.000,11.541,0.993,2.131,3.698,18.727,25.194,26.426,39.579,975.604,0.087
65,192.000,14.077,1.020,2.450,4.930,21.010,25.310,31.692,56.730,964.605,0.071
70,269.200,8.960,0.668,2.222,3.496,15.405,24.990,25.659,39.368,57.243,0.112
75,217.200,11.950,1.014,2.508,7.647,23.437,25.301,26.458,40.492,79.653,0.084
80,193.800,12.902,1.020,2.552,7.778,22.798,25.254,27.113,71.488,189.583,0.078
85,217.000,11.788,1.072,2.505,5.691,22.982,25.340,27.565,41.483,59.260,0.085
90,193.000,12.847,0.989,2.558,8.009,23.320,25.291,27.575,46.849,225.338,0.078
95,251.400,11.601,0.995,2.394,3.905,16.601,25.094,25.480,33.981,1022.409,0.086
100,153.000,12.952,0.998,2.626,6.701,23.509,25.426,29.410,69.338,158.612,0.077
105,222.800,11.387,1.085,2.409,5.292,21.812,25.269,26.401,39.691,182.766,0.088
110,198.600,14.027,1.037,2.656,12.209,24.543,25.469,30.194,52.038,111.763,0.071
115,168.400,15.672,1.007,3.096,15.948,24.737,25.758,31.529,48.366,175.315,0.064
