Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,669,669.000,3322,9946,12799,15035,17434,25402,31803,38170,70530
1,797,797.000,1906,9069,11219,12486,14482,19247,22281,31519,49756
2,786,786.000,2200,9121,11567,12689,14346,18802,24688,36922,48774
3,708,708.000,3066,9150,11224,14180,14846,21198,28384,74484,79851
4,843,843.000,3264,8958,11074,11803,13471,16523,19922,28026,40964
5,840,840.000,2749,9041,10925,11867,13315,17380,20954,28984,39157
6,866,866.000,1672,9045,10870,11534,12935,15184,19186,26749,38749
7,794,794.000,2786,8805,10784,12599,13388,17834,22321,68953,84941
8,862,862.000,2232,8983,10879,11587,13168,16060,18941,24814,33307
9,865,865.000,2668,8868,10825,11550,13127,16030,19290,25933,44837
10,871,871.000,919,8837,10784,11475,13306,16084,19478,25353,32195
11,821,821.000,1709,8976,10831,12171,13225,16071,19376,71700,83434
12,875,875.000,2468,8660,10787,11396,13052,15706,18924,24553,41511
13,862,862.000,2301,9114,10869,11585,13105,15726,18424,23768,32910
14,877,877.000,2733,8850,10744,11389,12940,15388,18091,28614,43308
15,799,799.000,1696,9092,11044,12497,13338,16850,20087,75210,94402
16,893,893.000,2195,8749,10490,11227,12729,15119,17844,26026,40027
17,877,877.000,1975,9074,10879,11370,12919,15181,18179,23509,30815
18,872,872.000,923,8854,10764,11447,13055,15658,18738,26660,35624
19,827,827.000,2821,8758,10735,12071,13286,15775,18769,75169,88417
20,895,895.000,2247,8793,10574,11143,12793,14905,17561,22861,28779
21,867,867.000,2040,8868,10801,17043,12954,15399,18539,27164,1026165
22,55,55.000,5452,9511,12411,95330,18911,26637,916011,937634,937634
23,850,850.000,3550,9188,11157,11739,13334,15736,18373,25631,43353
24,813,813.000,2070,8983,10920,12286,13155,16682,20841,69267,83730
25,900,900.000,1799,8734,10577,11118,12789,15243,17148,24229,33848
26,865,865.000,2711,9079,10800,11579,13179,16206,18920,25798,37357
27,852,852.000,1865,8778,10730,12021,12678,15408,18734,70601,90928
28,874,874.000,1837,8749,10793,11088,12692,15091,16826,21935,34346
29,886,886.000,1962,8896,10704,11286,12884,15362,18179,24731,32949
30,836,836.000,1763,8686,10811,11948,13155,16201,20669,36462,74661
31,825,825.000,2139,8901,10634,12151,13231,16224,19758,66957,78691
32,880,880.000,2989,8796,10779,11357,13107,15518,18279,25055,30787
33,889,889.000,1980,8502,10624,11219,12922,15250,17866,27243,33742
34,874,874.000,2474,8900,10911,11418,13057,15447,17982,24205,38301
35,815,815.000,1916,9038,11060,12240,13353,16198,20221,69501,86593
36,884,884.000,2169,8705,10644,11304,12959,15994,18674,24290,33119
37,906,906.000,1804,8626,10442,11043,12528,15004,17346,23601,30804
38,890,890.000,1683,8724,10657,11204,12803,15246,17217,24680,35020
39,756,756.000,2866,9650,11453,13265,14120,17689,21770,85488,105613
40,873,873.000,2529,8997,10658,11394,13112,15511,18104,24464,34166
41,897,897.000,1976,8587,10518,11123,12777,15261,18899,24330,29155
42,864,864.000,2658,8939,11032,11598,13432,15715,19408,24617,34531
43,188,188.000,2962,8839,10682,61516,13501,20458,707744,1020890,1029906
44,653,653.000,2548,9161,11313,12906,13767,17378,22142,72392,87162
45,899,899.000,2620,8686,10549,11086,12721,15250,17568,23026,30760
46,886,886.000,2326,8852,10684,11277,12940,15415,17807,23145,34572
47,909,909.000,2611,8589,10411,10995,12474,14872,17588,23010,33432
48,778,778.000,1918,8946,11182,12815,13834,19829,24238,37263,77100
49,859,859.000,2461,8916,10878,11661,13330,16551,19495,26495,36217
50,894,894.000,2766,8726,10695,11144,12632,15068,17680,24426,27748
51,917,917.000,2168,8620,10502,10935,12483,14524,16731,23757,34437
52,830,830.000,1903,8831,10760,12015,13106,15881,18740,74605,79988
53,871,871.000,2724,8980,10795,11450,12729,15330,18803,27729,39023
54,906,906.000,1582,8519,10418,11028,12491,15104,18282,25167,32699
55,879,879.000,2109,8858,10958,11417,13111,15126,18312,25182,35465
56,820,820.000,2091,8988,10889,12140,13099,15661,17994,80618,90775
57,914,914.000,1970,8555,10413,10937,12629,14797,16291,23340,28940
58,911,911.000,2124,8733,10217,10978,12634,14695,16394,23721,38301
59,879,879.000,2360,8783,10862,11323,12908,15365,17767,25569,37453
60,829,829.000,2416,8910,10805,12095,12973,15907,19870,71884,79161
61,840,840.000,1997,8752,10856,11873,13108,15909,21444,37574,46490
62,871,871.000,2324,9066,10932,11465,12985,15490,17950,24590,42428
63,881,881.000,2858,8904,10771,11314,12840,15341,17898,25581,34456
64,831,831.000,2174,8781,10718,12026,13118,15708,18306,70789,87814
65,889,889.000,2496,8827,10537,11266,12838,15260,17642,25838,30114
66,881,881.000,2198,8829,10616,11326,12959,15553,18110,24695,36219
67,888,888.000,1561,8894,10751,11258,13016,15090,17817,23644,38841
68,845,845.000,2408,8825,10748,11826,12835,15147,18014,68746,75590
69,189,189.000,4313,8722,10174,57268,12231,14687,724150,1013876,1016852
70,818,818.000,1938,8637,10745,11247,13008,15230,17828,22984,29679
71,921,921.000,2049,8473,10451,10810,12535,14517,16333,21961,30696
72,897,897.000,2070,8764,10421,11122,12692,15119,17670,22898,31218
73,856,856.000,2106,8631,10597,11692,12849,15099,17617,66452,83450
74,913,913.000,2374,8604,10510,10934,12563,14572,16337,22804,28716
75,870,870.000,2509,8919,10921,11472,13037,15940,19094,24371,33889
76,888,888.000,3569,8896,10683,11252,12722,15295,17449,24117,46528
77,801,801.000,1550,9104,10965,12476,13388,16796,22611,70159,77078
78,893,893.000,3375,8740,10775,11182,13014,14940,17056,22787,29661
79,891,891.000,3114,8707,10585,11204,12841,15069,17760,24699,33999
80,891,891.000,2039,8803,10776,11243,12748,14554,17148,25691,34272
81,814,814.000,1738,9125,11238,12269,13325,15564,18572,71114,81583
82,912,912.000,2818,8710,10458,10940,12520,14561,17178,21369,28267
83,904,904.000,1943,8675,10476,11084,12482,14755,17481,26387,34597
84,881,881.000,2278,8916,10867,11310,12883,15050,17539,22415,33611
85,684,684.000,3051,10040,12273,14634,14590,18713,23250,79953,83141
86,791,791.000,1825,9143,11477,12648,13806,16358,19374,81030,88490
87,818,818.000,1745,9189,10922,12198,13042,15568,19257,74325,90555
88,871,871.000,1976,9072,10888,11448,12926,15837,18249,23354,33436
89,335,335.000,3877,8982,10981,33646,13509,15463,19552,917214,1009982
90,676,676.000,2634,9115,11408,13022,13887,16833,20766,82008,112291
91,854,854.000,2012,9297,11154,11667,13221,15808,17715,26148,33934
92,821,821.000,1972,8965,11054,12110,13459,16341,20561,39838,64771
93,787,787.000,2577,8641,10681,19794,12690,15024,17529,697008,1015293
94,205,205.000,3784,10589,12660,21670,17469,23682,73726,84480,525556
95,862,862.000,2350,9168,11035,11565,13069,15232,18623,25850,34423
96,858,858.000,2095,9333,11282,11652,13313,15805,18404,25645,35133
97,878,878.000,1819,8949,10826,11365,12850,15409,18319,24625,34907
98,816,816.000,4698,9097,11002,12219,12869,15663,19031,71906,84807
99,883,883.000,1716,8769,10747,11334,13020,15478,17517,25435,32236
100,880,880.000,2233,9024,10805,11362,13095,15439,17599,22701,33323
101,844,844.000,1909,8706,10698,11860,12961,15512,17558,69609,75742
102,882,882.000,2456,8767,10690,11310,12776,15365,18990,25281,30549
103,881,881.000,2237,8897,10923,11328,13004,15289,17309,23567,28633
104,882,882.000,2754,8821,10771,11333,12768,15204,18063,28113,36466
105,842,842.000,2615,8885,10656,11895,12840,15258,18316,73113,82077
106,859,859.000,2114,9063,10797,11610,13020,15554,17671,25697,66893
107,877,877.000,1890,8905,10813,11394,12915,15771,18336,24541,30921
