Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,24.400,26.040,1.216,8.938,20.837,35.948,58.082,65.043,89.374,101.449,0.038
5,43.200,15.523,1.056,6.761,13.773,19.853,30.131,35.072,79.716,82.321,0.064
10,46.600,15.160,1.444,6.863,11.665,19.490,28.823,40.944,76.919,98.025,0.066
15,45.200,15.174,1.148,7.259,13.540,21.663,27.599,30.227,47.758,48.785,0.066
20,40.600,13.948,0.968,6.689,11.838,19.991,27.354,31.158,42.826,44.751,0.072
25,41.800,16.875,1.004,7.668,14.489,21.213,30.485,36.027,102.205,106.167,0.059
30,55.800,15.056,1.005,6.192,14.033,21.047,26.938,32.210,50.083,72.771,0.066
35,43.000,13.832,0.833,7.641,12.746,19.361,25.803,28.389,34.544,43.947,0.072
40,57.600,13.304,1.108,5.716,11.384,19.205,26.046,29.941,45.568,53.544,0.075
45,34.600,15.324,1.216,8.679,13.659,21.199,27.035,31.011,38.644,78.253,0.065
50,54.000,13.461,1.022,6.847,12.082,19.187,25.803,27.715,34.097,40.449,0.074
55,44.600,13.384,1.080,5.822,11.534,20.199,27.700,30.436,41.613,43.016,0.075
60,47.200,14.695,1.270,6.497,12.984,20.363,28.814,34.561,49.385,57.443,0.068
65,45.800,13.162,0.851,7.538,12.288,17.631,23.449,27.146,30.840,35.128,0.076
70,52.200,13.263,0.671,7.495,12.729,17.782,23.049,26.973,34.600,35.095,0.075
75,47.800,14.166,1.088,7.586,12.787,20.025,24.853,28.085,32.410,75.253,0.071
80,50.200,12.104,0.668,4.778,10.335,17.049,23.538,28.389,31.975,80.193,0.083
85,44.800,12.685,1.230,6.612,11.484,18.074,24.227,28.207,30.642,31.977,0.079
90,51.200,13.032,0.558,6.615,11.754,17.978,23.429,26.817,32.359,81.141,0.077
95,48.400,12.688,0.948,5.751,11.193,18.577,23.320,28.287,34.999,42.842,0.079
100,53.800,12.978,0.709,6.656,11.617,17.363,23.181,25.668,69.530,79.650,0.077
105,50.200,11.259,0.559,5.032,10.471,15.576,21.209,25.162,31.438,34.452,0.089
110,38.400,15.710,0.556,6.779,12.900,20.870,26.434,32.970,92.210,93.669,0.064
115,57.200,11.436,0.729,5.308,10.649,16.400,23.050,24.720,32.162,33.573,0.087
