time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,462,462.000,462.000,85223,85223,462,0
1,525,525.000,525.000,79978,79978,524,1
2,811,811.000,811.000,68836,68836,810,1
3,514,514.000,514.000,1023059,1023059,513,1
4,539,539.000,539.000,44966,44966,539,0
5,994,994.000,994.000,76318,76318,993,1
6,1032,1032.000,1032.000,57447,57447,1031,1
7,1224,1224.000,1224.000,55106,55106,1223,1
8,1096,1096.000,1096.000,57081,57081,1095,1
9,1259,1259.000,1259.000,43948,43948,1258,1
10,1285,1285.000,1285.000,50212,50212,1284,1
11,1176,1176.000,1176.000,50090,50090,1175,1
12,1038,1038.000,1038.000,87607,87607,1037,1
13,951,951.000,951.000,61665,61665,951,0
14,1101,1101.000,1101.000,60026,60026,1101,0
15,1010,1010.000,1010.000,93074,93074,1009,1
16,301,301.000,301.000,38563,38563,300,1
17,1063,1063.000,1063.000,56897,56897,1062,1
18,1018,1018.000,1018.000,61523,61523,1017,1
19,1754,1754.000,1754.000,37436,37436,1753,1
20,1308,1308.000,1308.000,49849,49849,1307,1
21,1437,1437.000,1437.000,44690,44690,1437,0
22,1129,1129.000,1129.000,51914,51914,1128,1
23,892,892.000,892.000,852662,852662,891,1
24,293,293.000,293.000,77320,77320,292,1
25,1026,1026.000,1026.000,55094,55094,1026,0
26,917,917.000,917.000,69540,69540,916,1
27,859,859.000,859.000,73419,73419,858,1
28,1149,1149.000,1149.000,61248,61248,1148,1
29,1188,1188.000,1188.000,55021,55021,1187,1
30,1313,1313.000,1313.000,46274,46274,1312,1
31,1562,1562.000,1562.000,50083,50083,1561,1
32,1510,1510.000,1510.000,45057,45057,1509,1
33,1261,1261.000,1261.000,50574,50574,1260,1
34,1009,1009.000,1009.000,52116,52116,1008,1
35,858,858.000,858.000,60770,60770,857,1
36,1207,1207.000,1207.000,53379,53379,1207,0
37,771,771.000,771.000,87331,87331,771,0
38,1423,1423.000,1423.000,44205,44205,1423,0
39,1281,1281.000,1281.000,54129,54129,1280,1
40,1316,1316.000,1316.000,59376,59376,1315,1
41,1691,1691.000,1691.000,37543,37543,1690,1
42,1306,1306.000,1306.000,64557,64557,1305,1
43,1222,1222.000,1222.000,53812,53812,1221,1
44,1222,1222.000,1222.000,46753,46753,1221,1
45,837,837.000,837.000,57639,57639,837,0
46,1100,1100.000,1100.000,49815,49815,1099,1
47,596,596.000,596.000,901299,901299,595,1
48,663,663.000,663.000,76763,76763,663,0
49,1044,1044.000,1044.000,49578,49578,1043,1
50,1117,1117.000,1117.000,56249,56249,1117,0
51,1612,1612.000,1612.000,38390,38390,1612,0
52,1304,1304.000,1304.000,54738,54738,1303,1
53,1538,1538.000,1538.000,49829,49829,1537,1
54,1241,1241.000,1241.000,52887,52887,1241,0
55,599,599.000,599.000,78927,78927,598,1
56,1215,1215.000,1215.000,54555,54555,1214,1
57,1182,1182.000,1182.000,47174,47174,1181,1
58,1301,1301.000,1301.000,49292,49292,1300,1
59,991,991.000,991.000,69409,69409,990,1
60,1488,1488.000,1488.000,35828,35828,1487,1
61,1197,1197.000,1197.000,56555,56555,1196,1
62,889,889.000,889.000,63483,63483,888,1
63,1154,1154.000,1154.000,53016,53016,1153,1
64,1419,1419.000,1419.000,49385,49385,1418,1
65,1442,1442.000,1442.000,41951,41951,1441,1
66,1058,1058.000,1058.000,61037,61037,1057,1
67,1291,1291.000,1291.000,50370,50370,1290,1
