Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,584.600,17.115,3.427,11.830,14.667,18.952,26.909,33.185,55.974,112.066,0.058
5,658.200,16.562,2.701,11.214,13.673,16.543,21.455,26.487,44.327,1038.638,0.060
10,558.200,16.217,2.803,11.260,13.654,16.600,20.782,26.235,42.014,917.663,0.062
15,685.400,14.577,2.885,11.102,13.449,16.108,20.008,24.755,35.630,99.185,0.069
20,696.400,14.336,2.317,10.914,13.248,16.061,19.319,24.078,34.768,88.377,0.070
25,693.400,14.420,2.545,10.985,13.399,16.100,19.744,23.467,34.417,88.940,0.069
30,629.000,17.206,2.460,11.147,13.649,16.180,19.981,24.527,39.401,1022.872,0.058
35,636.200,14.393,2.581,11.006,13.361,15.933,19.029,23.222,33.825,444.889,0.069
40,694.600,14.365,2.742,10.890,13.313,16.017,19.297,23.940,37.322,84.477,0.070
45,588.200,16.985,1.585,10.987,13.437,16.093,19.564,24.173,40.373,1021.054,0.059
50,567.200,17.624,2.884,10.915,13.418,16.068,19.610,23.729,38.474,1037.736,0.057
55,607.200,16.449,2.888,10.749,13.114,15.830,19.697,24.212,37.419,1008.707,0.061
60,703.600,14.196,2.719,10.784,13.287,15.947,19.017,23.406,32.839,81.472,0.070
65,697.600,14.321,2.950,11.028,13.387,16.043,19.279,23.051,33.816,83.691,0.070
70,688.200,15.239,2.328,10.869,13.297,15.955,19.688,24.909,38.388,1018.248,0.066
75,593.400,15.987,2.492,11.039,13.419,15.961,19.304,23.395,35.708,830.785,0.063
80,707.400,14.123,2.717,10.835,13.278,15.804,18.521,22.982,33.221,92.024,0.071
85,688.600,14.499,2.485,11.019,13.480,16.125,19.715,24.247,33.108,91.314,0.069
90,700.400,14.268,2.544,10.963,13.284,15.915,19.007,23.137,34.653,88.633,0.070
95,705.400,14.163,2.990,10.897,13.177,16.020,19.028,22.739,31.659,84.662,0.071
100,548.200,18.210,2.875,11.344,13.782,16.604,20.567,25.854,70.437,1048.982,0.055
105,685.000,14.591,2.748,11.135,13.579,16.143,19.134,23.313,35.541,88.064,0.069
110,688.000,14.520,2.399,10.995,13.374,15.986,19.429,24.161,37.511,87.610,0.069
115,678.400,14.673,2.472,10.922,13.476,16.403,20.633,25.666,37.357,80.177,0.068
