Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
32,637,637.000,2977,11123,13687,15697,16424,20271,26072,103623,111164
33,679,679.000,3924,11295,13969,14671,16379,19947,24728,36477,46082
34,443,443.000,4468,11008,13725,32071,16560,20696,24917,942160,1022872
35,373,373.000,3265,11234,13775,15531,16487,20021,23447,33825,444889
36,727,727.000,2947,10959,13120,13751,15460,18094,21109,32296,43434
37,715,715.000,5085,11038,13224,13979,15837,18325,21789,31283,43978
38,666,666.000,3000,11004,13549,14969,16188,19599,24835,69890,87650
39,700,700.000,2581,10902,13483,14326,16185,19552,25420,32752,49167
40,692,692.000,5503,11142,13425,14395,16241,19197,23059,35249,46170
41,708,708.000,2742,10880,13226,14103,15819,19390,22530,32611,57341
42,711,711.000,5713,10849,13099,14087,15953,19262,22378,31279,54974
43,646,646.000,4604,10787,13580,15383,16314,20480,27303,70725,84477
44,716,716.000,3426,10788,13208,13951,15883,18846,23940,31735,37965
45,717,717.000,3590,10564,13351,13949,15917,19013,22774,29161,41364
46,709,709.000,3102,11205,13453,14075,15726,18561,22422,30416,39045
47,187,187.000,8337,12061,15107,55000,17616,23131,250283,1018943,1021054
48,643,643.000,2636,10644,13128,15107,16256,20679,25972,76570,86590
49,685,685.000,1585,11123,13282,14557,15983,19780,25069,39754,46193
50,715,715.000,5513,10705,13232,13970,15812,18773,23181,33832,49654
51,710,710.000,2952,10867,13432,14100,15897,19464,23506,31187,40577
52,586,586.000,2884,10749,13137,29691,16143,19984,24031,935930,1037736
53,181,181.000,6687,10894,13676,14125,16055,18921,21197,27314,32832
54,644,644.000,3860,11476,13939,15569,16465,20894,26504,78134,83563
55,680,680.000,4581,10639,12841,17897,15779,19442,23693,35333,1008707
56,269,269.000,6418,10405,13179,29028,16180,22321,31804,678955,713456
57,717,717.000,3779,10736,13177,13893,15663,18843,23358,30967,37419
58,725,725.000,2888,10749,13017,13796,15495,19415,22452,30609,39264
59,645,645.000,6377,11096,13454,15499,16353,20474,27521,83623,90797
60,710,710.000,4947,10919,13494,14056,15947,18830,22830,30018,37285
61,698,698.000,5935,10931,13364,14288,16161,19874,23943,32174,56349
62,713,713.000,2719,10751,13216,14008,15859,18758,24272,33346,42691
63,719,719.000,5650,10569,13330,13909,15942,18776,22634,28439,33496
64,678,678.000,3117,10883,13104,14747,15920,19454,24786,71627,81472
65,717,717.000,3293,10769,13388,13945,15864,18639,22290,31077,41611
66,692,692.000,2950,11314,13550,14414,16387,19514,22826,32471,47003
67,706,706.000,3971,11137,13197,14183,15852,19583,23300,35748,46673
68,709,709.000,6644,10977,13589,14019,15930,18837,21247,26974,42172
69,664,664.000,3555,11050,13196,15098,16360,20510,24861,75017,83691
70,689,689.000,2328,10786,13286,14477,16114,20301,26406,40247,54854
71,710,710.000,3398,10812,13370,14054,15893,18990,23781,30345,35438
72,701,701.000,3676,11035,13547,14274,16068,19762,24262,29953,43279
73,643,643.000,2868,11057,13333,15506,16381,21854,29022,70260,78460
74,698,698.000,3584,10799,13009,17918,15556,18723,23900,34723,1018248
75,161,161.000,3929,11435,13951,46485,18669,25408,32441,805760,830785
76,707,707.000,5520,11078,13370,14095,15861,19168,22888,30134,38973
77,712,712.000,2492,11187,13484,14047,15965,18979,22556,28050,39745
78,718,718.000,4424,10886,13180,13945,15815,18904,22178,32443,49037
79,669,669.000,3760,10839,13432,14902,15851,19511,23472,75375,80613
80,722,722.000,2785,10904,13157,13823,15757,18536,21478,29093,35695
81,731,731.000,2717,10695,13098,13686,15767,17855,20289,28879,38880
82,705,705.000,5501,10926,13312,14110,15802,18941,23286,32905,42876
83,717,717.000,4737,10805,13278,14009,15801,18623,23256,31433,60491
84,662,662.000,2902,10964,13499,15069,15967,19135,24128,86923,92024
85,719,719.000,3922,10586,13286,13894,15747,18559,23398,30562,38422
86,704,704.000,3372,11111,13496,14178,16062,18991,23188,28907,35519
87,695,695.000,3784,10999,13236,14373,15782,20317,26405,37491,43729
88,660,660.000,4214,11144,13681,15407,16536,20157,25490,85280,91314
89,665,665.000,2485,11417,13741,14723,16678,20699,23788,31255,56913
90,713,713.000,2671,10994,13351,14018,15957,19064,22877,28468,36735
91,693,693.000,2699,11120,13759,14406,16359,19558,23181,33570,42980
92,724,724.000,2544,10786,13182,13820,15706,18218,21518,33086,44645
93,656,656.000,3356,11145,13548,15242,16235,20173,26215,75080,88633
94,716,716.000,2980,10767,12933,13942,15661,18489,22578,37061,59785
95,709,709.000,2990,10960,13041,14065,15961,19128,22550,31514,43486
96,711,711.000,3334,10900,13308,14063,16042,19149,22953,29435,41377
97,711,711.000,4422,11020,13237,14064,16210,19028,21984,29986,43645
98,657,657.000,4683,11150,13542,15177,16515,20170,25415,71756,84662
99,739,739.000,5507,10513,12786,13545,15422,18284,21497,30358,36992
100,693,693.000,3090,11290,13364,14376,16217,19989,24139,33877,48337
101,655,655.000,2875,11061,13376,22519,15961,19112,22150,46824,1048982
102,143,143.000,6648,12370,15142,36598,17865,25649,29060,787468,809831
103,705,705.000,2892,11037,13600,14146,16099,18916,22754,32445,51480
104,545,545.000,4831,12040,14960,18337,18395,26116,40164,81628,84161
105,637,637.000,2784,11642,14085,15766,16755,20319,26458,77219,84251
106,692,692.000,3226,11198,13476,14380,16097,19020,24120,36686,48478
107,669,669.000,3385,11181,13475,14970,15862,18975,21571,81221,88064
108,713,713.000,3032,10789,13384,13991,15972,18703,21697,31463,40584
109,714,714.000,2748,10796,13481,13989,16041,18637,22674,29020,36872
110,643,643.000,4432,11309,13699,15505,16387,20472,26899,75703,87610
111,729,729.000,3928,10783,12777,13695,15604,18684,23058,28801,42037
112,702,702.000,4649,11101,13306,14268,16206,19497,22679,31037,46477
113,658,658.000,2399,11251,13929,15209,16020,19398,24485,71958,87235
114,708,708.000,4851,10854,13422,14081,15842,18789,23215,31932,44709
115,706,706.000,2879,11077,13502,14201,16009,19212,23619,31933,43887
116,657,657.000,3986,10770,13556,15153,17099,23259,29390,37935,53643
117,661,661.000,5425,10868,13252,15115,16363,20323,26751,71064,80177
118,693,693.000,3584,10782,13362,14401,16393,20437,25459,35338,49080
119,675,675.000,2472,11323,13847,14545,16689,20277,23705,32188,40581
