time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,415,415.000,415.000,158416,158416,414,1
1,620,620.000,620.000,41652,41652,619,1
2,840,840.000,840.000,17570,17570,839,1
3,750,750.000,750.000,83048,83048,749,1
4,1010,1010.000,1010.000,18594,18594,1009,1
5,1070,1070.000,1070.000,25174,25174,1069,1
6,1070,1070.000,1070.000,25887,25887,1069,1
7,1140,1140.000,1140.000,16775,16775,1139,1
8,1065,1065.000,1065.000,25327,25327,1064,1
9,1125,1125.000,1125.000,16771,16771,1124,1
10,1130,1130.000,1130.000,17508,17508,1129,1
11,1010,1010.000,1010.000,41847,41847,1009,1
12,1145,1145.000,1145.000,16769,16769,1144,1
13,1146,1146.000,1146.000,16910,16910,1146,0
14,1049,1049.000,1049.000,25114,25114,1048,1
15,1130,1130.000,1130.000,17543,17543,1129,1
16,1145,1145.000,1145.000,16799,16799,1144,1
17,1007,1007.000,1007.000,33551,33551,1006,1
18,1147,1147.000,1147.000,16792,16792,1146,1
19,1150,1150.000,1150.000,16785,16785,1149,1
20,1080,1080.000,1080.000,25490,25490,1079,1
21,1138,1138.000,1138.000,16809,16809,1137,1
22,1092,1092.000,1092.000,17207,17207,1091,1
23,940,940.000,940.000,99487,99487,939,1
24,1149,1149.000,1149.000,16820,16820,1148,1
25,1150,1150.000,1150.000,16894,16894,1149,1
26,1145,1145.000,1145.000,16825,16825,1144,1
27,1145,1145.000,1145.000,16949,16949,1144,1
28,1150,1150.000,1150.000,16794,16794,1149,1
29,1040,1040.000,1040.000,33552,33552,1039,1
30,1130,1130.000,1130.000,16997,16997,1129,1
31,1140,1140.000,1140.000,16918,16918,1139,1
32,1160,1160.000,1160.000,16812,16812,1159,1
33,1140,1140.000,1140.000,17003,17003,1139,1
34,1070,1070.000,1070.000,17399,17399,1069,1
35,970,970.000,970.000,82542,82542,969,1
36,1130,1130.000,1130.000,17228,17228,1129,1
37,1000,1000.000,1000.000,82729,82729,999,1
38,960,960.000,960.000,91137,91137,959,1
39,1080,1080.000,1080.000,25393,25393,1079,1
40,1059,1059.000,1059.000,22318,22318,1058,1
41,990,990.000,990.000,74832,74832,989,1
42,1101,1101.000,1101.000,17613,17613,1100,1
43,1140,1140.000,1140.000,16975,16975,1139,1
44,1143,1143.000,1143.000,16778,16778,1142,1
45,1127,1127.000,1127.000,17074,17074,1126,1
46,1140,1140.000,1140.000,16978,16978,1139,1
47,1010,1010.000,1010.000,58379,58379,1009,1
48,1130,1130.000,1130.000,17219,17219,1129,1
49,1140,1140.000,1140.000,17107,17107,1139,1
50,1100,1100.000,1100.000,25315,25315,1099,1
51,1082,1082.000,1082.000,17321,17321,1081,1
52,1048,1048.000,1048.000,25215,25215,1047,1
53,1130,1130.000,1130.000,17201,17201,1129,1
54,1140,1140.000,1140.000,17025,17025,1139,1
55,1132,1132.000,1132.000,17110,17110,1131,1
56,898,898.000,898.000,176890,176890,897,1
57,1130,1130.000,1130.000,17372,17372,1129,1
58,1029,1029.000,1029.000,17445,17445,1028,1
59,1144,1144.000,1144.000,16794,16794,1143,1
60,1155,1155.000,1155.000,16942,16942,1154,1
61,1120,1120.000,1120.000,17009,17009,1119,1
62,1080,1080.000,1080.000,17074,17074,1079,1
63,1110,1110.000,1110.000,17188,17188,1109,1
64,1152,1152.000,1152.000,16825,16825,1151,1
65,1148,1148.000,1148.000,17112,17112,1147,1
66,1100,1100.000,1100.000,25509,25509,1099,1
67,1059,1059.000,1059.000,41996,41996,1058,1
68,922,922.000,922.000,149992,149992,921,1
69,1148,1148.000,1148.000,16778,16778,1147,1
70,1150,1150.000,1150.000,16867,16867,1149,1
71,860,860.000,860.000,141092,141092,859,1
72,1140,1140.000,1140.000,16843,16843,1139,1
73,1151,1151.000,1151.000,16726,16726,1150,1
74,979,979.000,979.000,141078,141078,978,1
75,1160,1160.000,1160.000,17083,17083,1159,1
76,770,770.000,770.000,99654,99654,769,1
77,1030,1030.000,1030.000,17179,17179,1029,1
78,1050,1050.000,1050.000,25457,25457,1049,1
