Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,727.000,13.714,4.905,8.281,9.076,16.654,17.082,23.938,42.378,165.083,0.073
5,1094.000,9.116,6.200,8.205,8.332,8.483,8.811,16.637,24.793,57.999,0.110
10,1096.000,9.108,6.730,8.218,8.329,8.464,8.665,16.303,17.388,99.714,0.110
15,1115.800,8.947,7.164,8.218,8.332,8.458,8.679,10.266,16.933,108.146,0.112
20,1079.800,9.243,7.512,8.221,8.333,8.471,8.706,16.547,25.396,99.982,0.108
25,1126.000,8.864,7.430,8.224,8.330,8.455,8.627,8.910,16.919,91.671,0.113
30,1128.000,8.854,7.440,8.205,8.336,8.485,8.673,9.065,16.957,83.363,0.113
35,1028.000,9.791,7.263,8.200,8.346,8.530,8.880,16.719,49.629,91.430,0.102
40,1086.600,9.101,7.364,8.203,8.344,8.505,8.760,16.597,17.420,75.254,0.110
45,1109.400,9.000,7.353,8.166,8.339,8.528,8.770,16.512,17.233,69.249,0.111
50,1100.000,9.075,7.046,8.177,8.346,8.537,8.803,16.554,24.837,66.428,0.110
55,1066.600,9.355,6.032,8.192,8.343,8.508,8.747,16.608,24.967,177.357,0.107
60,1123.400,8.882,7.430,8.223,8.340,8.467,8.656,9.663,17.005,74.690,0.113
65,1075.400,9.280,5.663,8.196,8.342,8.502,8.748,16.606,25.471,150.622,0.108
70,1056.000,9.456,7.584,8.223,8.339,8.472,8.676,16.515,24.646,141.695,0.106
75,1018.000,9.943,7.414,8.237,8.364,8.534,16.307,16.868,33.448,100.025,0.101
80,1028.600,9.571,6.973,8.198,8.363,8.563,8.978,16.830,24.984,100.122,0.104
85,1075.400,9.283,7.229,8.202,8.374,8.569,8.943,16.726,25.123,100.433,0.108
90,1028.000,9.720,6.892,8.197,8.363,8.538,8.925,16.723,24.981,167.420,0.103
95,1066.200,9.362,6.490,8.194,8.364,8.561,8.976,16.869,25.039,83.964,0.107
100,1080.000,9.240,5.799,8.233,8.350,8.490,8.745,16.627,17.461,116.832,0.108
105,1068.000,9.345,7.500,8.224,8.344,8.491,8.805,16.713,17.472,150.210,0.107
110,1046.000,9.551,7.589,8.233,8.343,8.485,8.733,16.673,25.351,149.759,0.105
115,1046.000,9.520,7.482,8.250,8.348,8.478,8.780,16.690,17.497,142.399,0.105
