Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,396,396.000,1389,8561,15470,25496,40331,62774,74426,98868,112505,395,1,98868,15470,25496,40331,62774,74426
1,422,422.000,1360,6100,12060,24294,41294,64355,72263,92271,116477,421,1,92271,12060,24294,41294,64355,72263
2,405,405.000,1645,11147,16770,23801,26740,42068,54006,84226,982496,404,1,84226,16770,23801,26740,42068,54006
3,491,491.000,887,5168,17172,20496,31327,43891,54817,59923,87202,490,1,59923,17172,20496,31327,43891,54817
4,520,520.000,972,5548,16866,18996,29005,40240,48288,57944,69302,520,0,57944,16866,18996,29005,40240,48288
5,527,527.000,891,5351,15312,19002,29143,41666,48535,66186,77413,526,1,66186,15312,19002,29143,41666,48535
6,546,546.000,635,4623,15728,18395,27955,39403,47886,65681,72318,545,1,65681,15728,18395,27955,39403,47886
7,532,532.000,548,5512,16372,18587,28953,39752,45617,56104,76475,531,1,56104,16372,18587,28953,39752,45617
8,460,460.000,1237,6978,19654,21778,34652,43410,46671,62201,80058,459,1,62201,19654,21778,34652,43410,46671
9,309,309.000,1108,8324,25697,36123,51941,71285,94730,128639,956644,308,1,128639,25697,36123,51941,71285,94730
10,267,267.000,1435,10759,20432,34445,51415,73675,85991,161736,170366,267,0,161736,20432,34445,51415,73675,85991
11,274,274.000,989,9707,33415,35114,49852,72784,87780,159555,182707,274,0,159555,33415,35114,49852,72784,87780
12,417,417.000,1117,7154,22317,24255,36135,52834,61791,78823,86889,416,1,78823,22317,24255,36135,52834,61791
13,447,447.000,1148,6068,19060,22788,33572,43820,62682,113818,153849,446,1,113818,19060,22788,33572,43820,62682
14,287,287.000,747,6711,33307,34074,51108,65981,117822,132852,133904,287,0,132852,33307,34074,51108,65981,117822
15,326,326.000,1285,9692,21253,31368,44962,61684,114586,148422,160544,325,1,148422,21253,31368,44962,61684,114586
16,535,535.000,782,7109,16654,17836,26179,35826,43355,60173,111701,534,1,60173,16654,17836,26179,35826,43355
17,514,514.000,973,6102,15669,19658,29746,43626,52091,62113,71454,513,1,62113,15669,19658,29746,43626,52091
18,392,392.000,913,4837,12980,26206,43630,68880,92400,121692,172405,391,1,121692,12980,26206,43630,68880,92400
19,247,247.000,1175,10734,34604,39135,51513,69216,83120,214023,217258,246,1,214023,34604,39135,51513,69216,83120
20,354,354.000,539,8519,23724,28153,43748,60220,69369,77930,108323,353,1,77930,23724,28153,43748,60220,69369
21,527,527.000,1011,8315,17310,19410,26144,35621,64257,75676,94510,526,1,75676,17310,19410,26144,35621,64257
22,264,264.000,1365,12161,39929,37184,53353,69478,72869,79629,92672,263,1,79629,39929,37184,53353,69478,72869
23,291,291.000,729,11531,39688,34209,52032,59468,65126,82251,84261,290,1,82251,39688,34209,52032,59468,65126
24,341,341.000,1193,8534,33813,29709,43660,52994,62671,70800,91340,341,0,70800,33813,29709,43660,52994,62671
25,318,318.000,744,12521,35393,31255,47165,55784,58856,63517,80963,318,0,63517,35393,31255,47165,55784,58856
26,330,330.000,511,9235,31462,30079,43612,58417,71138,76634,97664,329,1,76634,31462,30079,43612,58417,71138
27,349,349.000,1120,10623,29392,28675,40279,55598,62561,76893,94249,348,1,76893,29392,28675,40279,55598,62561
28,317,317.000,1028,7986,30175,33294,45609,69929,109007,141311,154938,316,1,141311,30175,33294,45609,69929,109007
29,348,348.000,995,9100,28785,27301,38941,50709,55633,114205,117055,348,0,114205,28785,27301,38941,50709,55633
30,387,387.000,944,11363,27280,25618,37839,46040,53812,64469,75626,386,1,64469,27280,25618,37839,46040,53812
31,383,383.000,628,10131,29863,26506,37535,45818,52370,68883,74602,382,1,68883,29863,26506,37535,45818,52370
32,474,474.000,1091,6913,19007,20784,33991,38380,47328,57454,74966,473,1,57454,19007,20784,33991,38380,47328
33,416,416.000,597,7259,24313,23979,36446,46909,54287,64353,85139,415,1,64353,24313,23979,36446,46909,54287
34,407,407.000,1037,9106,26390,24666,36168,44704,52346,70638,80880,406,1,70638,26390,24666,36168,44704,52346
35,417,417.000,1058,8093,25779,23791,36162,44279,53399,59618,75732,416,1,59618,25779,23791,36162,44279,53399
36,386,386.000,718,10465,27875,26077,36267,47392,54745,64835,85937,386,0,64835,27875,26077,36267,47392,54745
37,408,408.000,1214,9801,26169,24298,36110,43547,46532,63112,80385,407,1,63112,26169,24298,36110,43547,46532
38,430,430.000,1030,8535,22544,23214,35685,44034,53264,64096,71740,429,1,64096,22544,23214,35685,44034,53264
39,363,363.000,1111,11715,27170,27662,42429,52140,55148,78751,95623,363,0,78751,27170,27662,42429,52140,55148
40,371,371.000,609,11128,26873,27018,39982,47257,53198,63245,79874,370,1,63245,26873,27018,39982,47257,53198
41,413,413.000,1053,9962,25960,23942,35463,44033,48443,59743,66422,412,1,59743,25960,23942,35463,44033,48443
42,339,339.000,1116,7161,26437,29979,41384,47420,61980,224065,245682,338,1,224065,26437,29979,41384,47420,61980
43,332,332.000,798,10794,26434,29743,35513,45105,55731,214001,235561,331,1,214001,26434,29743,35513,45105,55731
44,433,433.000,1076,7718,23646,22866,35000,43794,48313,60205,71123,432,1,60205,23646,22866,35000,43794,48313
45,357,357.000,1131,7515,26315,28546,36497,50007,57490,192978,202253,357,0,192978,26315,28546,36497,50007,57490
46,350,350.000,1052,8423,24818,30253,34574,48908,60628,291379,293805,350,0,291379,24818,30253,34574,48908,60628
47,392,392.000,1221,10750,22548,24047,35389,44454,51935,69912,86861,392,0,69912,22548,24047,35389,44454,51935
48,291,291.000,1106,8085,24363,33760,35772,51111,55359,340302,350263,290,1,340302,24363,33760,35772,51111,55359
49,354,354.000,1080,11605,28271,28378,42232,51842,60222,77776,79179,353,1,77776,28271,28378,42232,51842,60222
50,252,252.000,974,13170,34228,39680,42720,52154,68745,297050,340566,251,1,297050,34228,39680,42720,52154,68745
51,307,307.000,695,10033,34592,33049,44250,68239,84603,93451,96268,306,1,93451,34592,33049,44250,68239,84603
52,250,250.000,570,7844,34891,39390,59082,92869,109794,126987,159262,250,0,126987,34891,39390,59082,92869,109794
53,303,303.000,1045,8930,26003,33354,37647,49988,60404,302494,304591,303,0,302494,26003,33354,37647,49988,60404
54,306,306.000,1085,9920,26894,34564,46262,62607,83349,151800,649377,306,0,151800,26894,34564,46262,62607,83349
55,283,283.000,538,11418,29746,33606,51777,68864,88563,114030,130053,282,1,114030,29746,33606,51777,68864,88563
56,225,225.000,1138,15212,45873,44547,66277,80871,92460,111343,125393,224,1,111343,45873,44547,66277,80871,92460
57,253,253.000,1215,16457,42651,39304,53521,64993,81267,100854,115855,253,0,100854,42651,39304,53521,64993,81267
58,276,276.000,765,21018,39574,35332,46848,59367,66094,87973,93356,275,1,87973,39574,35332,46848,59367,66094
59,327,327.000,611,11988,30858,33768,43736,58270,65266,75736,1025245,326,1,75736,30858,33768,43736,58270,65266
60,307,307.000,1260,11468,28532,28904,43343,54684,62801,70367,96093,306,1,70367,28532,28904,43343,54684,62801
61,397,397.000,1155,9912,27329,25671,38519,49803,53761,79381,96822,396,1,79381,27329,25671,38519,49803,53761
62,299,299.000,828,18994,37507,33122,44992,51909,61785,72505,93861,298,1,72505,37507,33122,44992,51909,61785
63,376,376.000,1110,9508,29704,26685,38529,48927,55348,61780,77597,376,0,61780,29704,26685,38529,48927,55348
64,306,306.000,1117,12911,36332,32940,45677,63584,76114,88497,96434,305,1,88497,36332,32940,45677,63584,76114
65,395,395.000,738,7806,27902,25063,37292,47042,53979,67316,82942,394,1,67316,27902,25063,37292,47042,53979
66,441,441.000,721,9004,20262,22653,34857,43978,47488,61980,114931,440,1,61980,20262,22653,34857,43978,47488
67,387,387.000,1220,9520,27984,26199,37424,45998,54074,65740,71094,387,0,65740,27984,26199,37424,45998,54074
68,418,418.000,918,9021,25752,23588,36211,42663,45843,63331,81639,418,0,63331,25752,23588,36211,42663,45843
69,431,431.000,1113,6173,19882,22865,36340,46818,54361,70871,100324,430,1,70871,19882,22865,36340,46818,54361
70,598,598.000,1247,6058,10407,20040,20535,41114,55691,365151,390440,597,1,365151,10407,20040,20535,41114,55691
71,404,404.000,660,6754,11034,20871,18360,34756,56607,243855,324385,403,1,243855,11034,20871,18360,34756,56607
72,573,573.000,1326,7094,11431,17170,18216,37462,53679,89813,187937,572,1,89813,11431,17170,18216,37462,53679
73,357,357.000,969,6165,19613,27315,35603,49278,62548,221131,230000,357,0,221131,19613,27315,35603,49278,62548
74,315,315.000,873,7836,27029,31692,44089,56970,66546,183553,184381,315,0,183553,27029,31692,44089,56970,66546
75,449,449.000,730,7129,19503,22470,34999,45505,55078,64386,79578,448,1,64386,19503,22470,34999,45505,55078
76,314,314.000,1103,8709,21009,31412,34547,48347,69414,303657,311810,314,0,303657,21009,31412,34547,48347,69414
77,340,340.000,1319,9952,26396,29804,39610,51688,59598,193586,202922,339,1,193586,26396,29804,39610,51688,59598
