time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,396,396.000,396.000,98868,98868,395,1
1,422,422.000,422.000,92271,92271,421,1
2,405,405.000,405.000,84226,84226,404,1
3,491,491.000,491.000,59923,59923,490,1
4,520,520.000,520.000,57944,57944,520,0
5,527,527.000,527.000,66186,66186,526,1
6,546,546.000,546.000,65681,65681,545,1
7,532,532.000,532.000,56104,56104,531,1
8,460,460.000,460.000,62201,62201,459,1
9,309,309.000,309.000,128639,128639,308,1
10,267,267.000,267.000,161736,161736,267,0
11,274,274.000,274.000,159555,159555,274,0
12,417,417.000,417.000,78823,78823,416,1
13,447,447.000,447.000,113818,113818,446,1
14,287,287.000,287.000,132852,132852,287,0
15,326,326.000,326.000,148422,148422,325,1
16,535,535.000,535.000,60173,60173,534,1
17,514,514.000,514.000,62113,62113,513,1
18,392,392.000,392.000,121692,121692,391,1
19,247,247.000,247.000,214023,214023,246,1
20,354,354.000,354.000,77930,77930,353,1
21,527,527.000,527.000,75676,75676,526,1
22,264,264.000,264.000,79629,79629,263,1
23,291,291.000,291.000,82251,82251,290,1
24,341,341.000,341.000,70800,70800,341,0
25,318,318.000,318.000,63517,63517,318,0
26,330,330.000,330.000,76634,76634,329,1
27,349,349.000,349.000,76893,76893,348,1
28,317,317.000,317.000,141311,141311,316,1
29,348,348.000,348.000,114205,114205,348,0
30,387,387.000,387.000,64469,64469,386,1
31,383,383.000,383.000,68883,68883,382,1
32,474,474.000,474.000,57454,57454,473,1
33,416,416.000,416.000,64353,64353,415,1
34,407,407.000,407.000,70638,70638,406,1
35,417,417.000,417.000,59618,59618,416,1
36,386,386.000,386.000,64835,64835,386,0
37,408,408.000,408.000,63112,63112,407,1
38,430,430.000,430.000,64096,64096,429,1
39,363,363.000,363.000,78751,78751,363,0
40,371,371.000,371.000,63245,63245,370,1
41,413,413.000,413.000,59743,59743,412,1
42,339,339.000,339.000,224065,224065,338,1
43,332,332.000,332.000,214001,214001,331,1
44,433,433.000,433.000,60205,60205,432,1
45,357,357.000,357.000,192978,192978,357,0
46,350,350.000,350.000,291379,291379,350,0
47,392,392.000,392.000,69912,69912,392,0
48,291,291.000,291.000,340302,340302,290,1
49,354,354.000,354.000,77776,77776,353,1
50,252,252.000,252.000,297050,297050,251,1
51,307,307.000,307.000,93451,93451,306,1
52,250,250.000,250.000,126987,126987,250,0
53,303,303.000,303.000,302494,302494,303,0
54,306,306.000,306.000,151800,151800,306,0
55,283,283.000,283.000,114030,114030,282,1
56,225,225.000,225.000,111343,111343,224,1
57,253,253.000,253.000,100854,100854,253,0
58,276,276.000,276.000,87973,87973,275,1
59,327,327.000,327.000,75736,75736,326,1
60,307,307.000,307.000,70367,70367,306,1
61,397,397.000,397.000,79381,79381,396,1
62,299,299.000,299.000,72505,72505,298,1
63,376,376.000,376.000,61780,61780,376,0
64,306,306.000,306.000,88497,88497,305,1
65,395,395.000,395.000,67316,67316,394,1
66,441,441.000,441.000,61980,61980,440,1
67,387,387.000,387.000,65740,65740,387,0
68,418,418.000,418.000,63331,63331,418,0
69,431,431.000,431.000,70871,70871,430,1
70,598,598.000,598.000,365151,365151,597,1
71,404,404.000,404.000,243855,243855,403,1
72,573,573.000,573.000,89813,89813,572,1
73,357,357.000,357.000,221131,221131,357,0
74,315,315.000,315.000,183553,183553,315,0
75,449,449.000,449.000,64386,64386,448,1
76,314,314.000,314.000,303657,303657,314,0
77,340,340.000,340.000,193586,193586,339,1
78,374,374.000,374.000,61204,61204,373,1
79,328,328.000,328.000,254487,254487,328,0
80,463,463.000,463.000,76082,76082,462,1
81,323,323.000,323.000,251283,251283,322,1
82,343,343.000,343.000,276662,276662,342,1
83,391,391.000,391.000,77054,77054,390,1
84,277,277.000,277.000,276280,276280,276,1
85,426,426.000,426.000,77494,77494,425,1
86,324,324.000,324.000,305286,305286,323,1
87,365,365.000,365.000,70713,70713,365,0
88,284,284.000,284.000,97429,97429,283,1
89,209,209.000,209.000,319701,319701,208,1
90,268,268.000,268.000,168625,168625,268,0
91,360,360.000,360.000,194886,194886,359,1
92,323,323.000,323.000,83218,83218,322,1
93,288,288.000,288.000,85763,85763,287,1
94,249,249.000,249.000,112307,112307,248,1
95,255,255.000,255.000,79112,79112,254,1
96,253,253.000,253.000,87082,87082,253,0
97,318,318.000,318.000,82892,82892,317,1
98,341,341.000,341.000,75155,75155,341,0
99,333,333.000,333.000,114405,114405,332,1
100,295,295.000,295.000,158552,158552,295,0
101,338,338.000,338.000,66205,66205,337,1
102,375,375.000,375.000,74112,74112,375,0
103,414,414.000,414.000,65215,65215,413,1
104,380,380.000,380.000,67398,67398,379,1
105,371,371.000,371.000,64960,64960,371,0
106,415,415.000,415.000,72292,72292,414,1
107,431,431.000,431.000,56039,56039,430,1
108,351,351.000,351.000,236318,236318,351,0
109,353,353.000,353.000,59853,59853,352,1
110,353,353.000,353.000,236406,236406,353,0
111,330,330.000,330.000,226801,226801,329,1
112,356,356.000,356.000,212689,212689,355,1
113,386,386.000,386.000,320679,320679,386,0
114,373,373.000,373.000,54862,54862,372,1
115,346,346.000,346.000,287390,287390,346,0
116,342,342.000,342.000,299661,299661,342,0
117,419,419.000,419.000,70771,70771,418,1
118,245,245.000,245.000,334828,334828,245,0
119,331,331.000,331.000,52197,52197,331,0
