Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,446.800,22.350,0.887,7.321,15.947,30.744,49.159,62.392,82.013,982.496,0.045
5,474.800,21.536,0.548,5.656,17.586,30.291,45.049,55.230,80.058,956.644,0.046
10,338.400,28.900,0.747,7.450,24.000,42.689,61.505,77.110,133.904,182.707,0.035
15,402.800,24.733,0.782,6.781,17.167,35.260,53.495,67.332,143.409,217.258,0.040
20,355.400,28.193,0.539,8.916,25.172,43.979,58.827,68.108,79.170,108.323,0.035
25,332.400,30.041,0.511,9.669,30.557,43.296,55.809,65.770,114.459,154.938,0.033
30,413.400,24.157,0.597,8.648,24.168,36.604,45.452,52.346,68.622,85.139,0.041
35,400.800,24.912,0.718,9.640,26.326,36.223,45.487,53.779,64.835,95.623,0.040
40,377.600,26.404,0.609,9.384,25.974,36.334,45.111,52.771,193.176,245.682,0.038
45,348.800,28.714,1.052,9.325,25.533,35.863,49.987,57.259,283.467,350.263,0.035
50,283.600,35.738,0.570,9.800,32.492,43.978,62.806,90.048,294.537,649.377,0.028
55,272.800,36.856,0.538,13.617,38.007,51.937,67.049,80.609,104.405,1025.245,0.027
60,337.000,29.129,0.828,11.468,30.729,40.289,52.445,60.369,77.497,96.822,0.034
65,414.400,24.008,0.721,8.198,25.357,36.678,45.234,51.594,63.653,114.931,0.042
70,449.400,22.247,0.660,6.633,12.265,27.020,45.580,58.596,212.258,390.440,0.045
75,361.000,27.724,0.730,8.776,25.254,35.698,49.373,56.366,237.292,311.810,0.036
80,359.400,27.782,0.538,9.717,24.363,35.216,45.315,53.640,259.339,294.023,0.036
85,321.600,31.199,0.706,9.561,26.830,41.050,58.522,68.750,303.210,354.047,0.032
90,297.600,33.599,0.726,9.984,32.632,50.475,63.017,74.367,166.226,213.082,0.030
95,300.000,33.530,0.680,11.550,37.324,48.396,59.630,70.071,95.619,117.064,0.030
100,360.400,27.496,0.798,10.186,28.870,38.561,47.929,55.651,77.396,166.406,0.036
105,384.200,25.939,0.588,9.196,26.846,36.587,45.502,52.581,71.683,237.397,0.039
110,359.600,27.784,0.623,8.492,24.820,35.841,44.428,53.481,226.919,329.231,0.036
115,336.600,29.530,0.516,9.836,25.668,35.764,44.799,51.950,295.228,351.356,0.034
