Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,439,439.000,3333,11966,15894,26108,21703,31855,42426,152164,1024472,439,0,152164,15894,26108,21703,31855,42426
1,588,588.000,1496,8562,11230,14353,14210,17217,21792,58919,474797,587,1,58919,11230,14353,14210,17217,21792
2,625,625.000,1643,9014,13309,15888,18942,30580,36939,62523,98487,624,1,62523,13309,15888,18942,30580,36939
3,779,779.000,1666,8123,11446,12796,15253,21295,26269,53629,66932,778,1,53629,11446,12796,15253,21295,26269
4,735,735.000,1156,8666,11847,13577,15797,21992,27616,70397,89262,734,1,70397,11847,13577,15797,21992,27616
5,837,837.000,1184,8141,11267,11937,14696,19671,24939,34371,47421,836,1,34371,11267,11937,14696,19671,24939
6,866,866.000,1271,8088,11057,11465,14368,17437,21338,30825,40488,865,1,30825,11057,11465,14368,17437,21338
7,854,854.000,1221,8226,11219,11713,14477,18712,21450,31107,63724,853,1,31107,11219,11713,14477,18712,21450
8,832,832.000,993,7895,10642,11950,14452,17990,22774,66231,80055,831,1,66231,10642,11950,14452,17990,22774
9,845,845.000,1131,8305,10968,11850,14220,17098,21525,51716,67021,845,0,51716,10968,11850,14220,17098,21525
10,917,917.000,1109,7816,10793,10876,13967,16629,19898,25372,33295,916,1,25372,10793,10876,13967,16629,19898
11,518,518.000,1183,8535,11554,23753,14509,18394,23445,572442,1013972,517,1,572442,11554,23753,14509,18394,23445
12,582,582.000,1132,8029,11007,13232,14528,20484,25634,69647,215515,581,1,69647,11007,13232,14528,20484,25634
13,883,883.000,1105,8017,10691,16688,14261,17130,20288,34552,1008305,882,1,34552,10691,16688,14261,17130,20288
14,97,97.000,1175,8088,12012,54097,16476,24761,698812,934104,934104,96,1,934104,12012,54097,16476,24761,698812
15,809,809.000,1210,7913,11231,12368,14457,17940,23492,59530,87755,809,0,59530,11231,12368,14457,17940,23492
16,804,804.000,1200,7999,11177,12377,14114,18357,23917,70563,102466,804,0,70563,11177,12377,14114,18357,23917
