Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,31.200,4.501,1.500,2.245,2.964,4.440,7.335,9.406,32.715,92.325,0.222
5,42.400,1.920,1.236,1.645,1.806,2.119,2.406,2.600,4.254,5.027,0.521
10,33.400,1.678,1.105,1.435,1.618,1.807,2.089,2.258,3.680,4.729,0.596
15,45.800,1.568,1.161,1.386,1.509,1.667,1.845,2.058,2.756,3.414,0.638
20,41.400,1.590,1.104,1.354,1.519,1.749,1.976,2.162,2.703,2.961,0.629
25,39.000,1.569,1.185,1.392,1.499,1.618,1.900,2.140,3.149,3.946,0.637
30,35.000,1.511,1.097,1.335,1.450,1.615,1.859,2.071,2.484,2.736,0.662
35,25.400,1.501,1.097,1.389,1.487,1.598,1.731,1.856,2.141,2.283,0.666
40,36.600,1.503,1.134,1.348,1.475,1.597,1.760,1.921,2.350,2.803,0.665
45,35.800,1.661,1.160,1.399,1.555,1.813,2.240,2.520,2.877,3.451,0.602
50,49.600,1.651,1.175,1.458,1.595,1.789,1.979,2.268,2.801,2.895,0.606
55,44.200,1.568,1.106,1.400,1.528,1.682,1.894,2.019,2.130,2.508,0.638
60,33.200,1.604,1.121,1.416,1.551,1.726,1.951,2.090,2.669,2.966,0.623
65,37.600,1.629,1.154,1.449,1.580,1.757,1.901,2.091,2.842,3.090,0.614
70,44.400,1.575,1.129,1.396,1.524,1.684,1.862,2.055,2.564,3.080,0.635
75,46.000,1.586,1.107,1.417,1.532,1.717,1.900,2.087,2.521,2.682,0.630
80,46.000,1.593,1.105,1.437,1.535,1.703,1.865,2.026,2.746,3.132,0.628
85,41.400,1.578,1.070,1.410,1.557,1.717,1.882,1.958,2.240,2.499,0.634
90,33.600,1.639,1.144,1.379,1.551,1.724,1.958,2.150,6.003,6.237,0.610
95,33.000,1.542,1.046,1.384,1.522,1.650,1.847,1.928,2.519,2.719,0.648
100,46.000,1.567,1.118,1.373,1.527,1.697,1.880,2.009,2.370,4.074,0.638
105,41.200,1.504,1.082,1.367,1.478,1.607,1.772,1.881,2.149,2.418,0.665
110,34.400,1.749,1.136,1.471,1.647,1.894,2.211,2.471,3.726,4.337,0.572
115,34.000,1.633,1.095,1.443,1.570,1.714,1.909,2.017,2.977,7.855,0.612
