time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,439,439.000,439.000,152164,152164,439,0
1,588,588.000,588.000,58919,58919,587,1
2,625,625.000,625.000,62523,62523,624,1
3,779,779.000,779.000,53629,53629,778,1
4,735,735.000,735.000,70397,70397,734,1
5,837,837.000,837.000,34371,34371,836,1
6,866,866.000,866.000,30825,30825,865,1
7,854,854.000,854.000,31107,31107,853,1
8,832,832.000,832.000,66231,66231,831,1
9,845,845.000,845.000,51716,51716,845,0
10,917,917.000,917.000,25372,25372,916,1
11,518,518.000,518.000,572442,572442,517,1
12,582,582.000,582.000,69647,69647,581,1
13,883,883.000,883.000,34552,34552,882,1
14,97,97.000,97.000,934104,934104,96,1
15,809,809.000,809.000,59530,59530,809,0
16,804,804.000,804.000,70563,70563,804,0
17,906,906.000,906.000,30101,30101,905,1
18,909,909.000,909.000,29909,29909,908,1
19,903,903.000,903.000,27790,27790,903,0
20,826,826.000,826.000,61527,61527,825,1
21,912,912.000,912.000,27059,27059,911,1
22,875,875.000,875.000,30082,30082,874,1
23,840,840.000,840.000,61836,61836,839,1
24,868,868.000,868.000,35071,35071,868,0
25,916,916.000,916.000,27520,27520,915,1
26,697,697.000,697.000,42225,42225,696,1
27,586,586.000,586.000,73513,73513,585,1
28,938,938.000,938.000,27274,27274,937,1
29,873,873.000,873.000,36557,36557,872,1
30,816,816.000,816.000,33405,33405,815,1
31,130,130.000,130.000,773738,773738,129,1
32,874,874.000,874.000,64146,64146,873,1
33,855,855.000,855.000,42330,42330,855,0
34,903,903.000,903.000,27224,27224,902,1
35,379,379.000,379.000,828746,828746,378,1
36,679,679.000,679.000,62269,62269,678,1
37,500,500.000,500.000,965689,965689,499,1
38,448,448.000,448.000,25875,25875,447,1
39,899,899.000,899.000,31029,31029,899,0
40,914,914.000,914.000,30508,30508,914,0
41,859,859.000,859.000,61581,61581,858,1
42,226,226.000,226.000,934040,934040,226,0
43,858,858.000,858.000,34488,34488,857,1
44,909,909.000,909.000,27060,27060,909,0
45,829,829.000,829.000,60144,60144,828,1
46,904,904.000,904.000,29562,29562,903,1
47,706,706.000,706.000,778142,778142,706,0
48,318,318.000,318.000,35256,35256,317,1
49,828,828.000,828.000,68015,68015,828,0
50,911,911.000,911.000,25378,25378,911,0
51,919,919.000,919.000,37341,37341,918,1
52,901,901.000,901.000,27566,27566,901,0
53,824,824.000,824.000,70015,70015,823,1
54,883,883.000,883.000,30230,30230,882,1
55,911,911.000,911.000,26983,26983,910,1
56,886,886.000,886.000,64161,64161,886,0
57,858,858.000,858.000,29805,29805,857,1
58,921,921.000,921.000,28181,28181,920,1
59,883,883.000,883.000,31177,31177,882,1
60,864,864.000,864.000,54915,54915,863,1
61,867,867.000,867.000,30406,30406,867,0
62,881,881.000,881.000,34521,34521,880,1
63,778,778.000,778.000,645214,645214,777,1
64,385,385.000,385.000,66935,66935,384,1
65,902,902.000,902.000,27962,27962,902,0
66,903,903.000,903.000,31255,31255,902,1
67,907,907.000,907.000,28745,28745,906,1
68,614,614.000,614.000,629214,629214,614,0
69,528,528.000,528.000,31450,31450,527,1
70,904,904.000,904.000,34698,34698,904,0
71,913,913.000,913.000,27013,27013,912,1
72,803,803.000,803.000,65868,65868,802,1
73,905,905.000,905.000,31267,31267,904,1
74,890,890.000,890.000,28170,28170,889,1
75,926,926.000,926.000,26827,26827,925,1
76,867,867.000,867.000,70170,70170,866,1
77,912,912.000,912.000,26824,26824,911,1
78,882,882.000,882.000,35294,35294,881,1
79,943,943.000,943.000,26946,26946,942,1
80,852,852.000,852.000,68292,68292,852,0
81,894,894.000,894.000,37931,37931,893,1
82,936,936.000,936.000,26974,26974,935,1
83,850,850.000,850.000,60510,60510,849,1
84,751,751.000,751.000,65548,65548,750,1
85,900,900.000,900.000,27979,27979,899,1
86,837,837.000,837.000,62088,62088,836,1
87,928,928.000,928.000,29108,29108,928,0
88,335,335.000,335.000,630252,630252,334,1
89,910,910.000,910.000,27576,27576,910,0
90,893,893.000,893.000,58953,58953,892,1
91,873,873.000,873.000,31097,31097,873,0
92,918,918.000,918.000,29348,29348,918,0
93,382,382.000,382.000,870235,870235,381,1
94,673,673.000,673.000,58666,58666,672,1
95,426,426.000,426.000,861766,861766,425,1
96,657,657.000,657.000,29144,29144,656,1
97,812,812.000,812.000,71549,71549,812,0
98,893,893.000,893.000,28619,28619,893,0
99,898,898.000,898.000,25784,25784,897,1
100,835,835.000,835.000,72011,72011,835,0
101,903,903.000,903.000,28739,28739,902,1
102,932,932.000,932.000,26281,26281,931,1
103,858,858.000,858.000,57469,57469,857,1
104,904,904.000,904.000,28491,28491,904,0
105,907,907.000,907.000,34710,34710,906,1
106,875,875.000,875.000,58401,58401,874,1
107,889,889.000,889.000,31157,31157,888,1
108,408,408.000,408.000,710776,710776,407,1
109,751,751.000,751.000,31469,31469,750,1
110,870,870.000,870.000,70274,70274,869,1
111,904,904.000,904.000,25923,25923,903,1
112,271,271.000,271.000,699798,699798,271,0
113,864,864.000,864.000,60385,60385,863,1
114,451,451.000,451.000,976818,976818,451,0
115,538,538.000,538.000,29828,29828,537,1
116,325,325.000,325.000,907943,907943,324,1
117,681,681.000,681.000,34387,34387,680,1
118,874,874.000,874.000,61926,61926,873,1
119,885,885.000,885.000,28948,28948,885,0
