Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,633.200,15.723,1.156,8.913,12.386,16.539,23.618,31.780,66.627,1024.472,0.064
5,846.800,11.781,0.993,8.102,11.020,14.465,18.139,22.467,35.047,80.055,0.085
10,599.400,16.671,1.105,8.040,10.976,14.322,17.628,22.346,62.201,1013.972,0.060
15,866.200,11.524,0.856,7.784,10.840,14.041,17.469,21.529,34.415,102.466,0.087
20,864.200,11.548,0.947,8.035,10.826,14.044,17.224,21.277,35.400,91.796,0.087
25,802.000,12.448,0.903,7.813,10.676,14.105,17.536,22.521,37.259,1012.772,0.080
30,715.600,13.964,0.947,7.961,10.717,14.050,16.959,20.906,38.776,1041.802,0.072
35,581.000,17.189,0.998,8.066,10.792,14.159,17.660,21.900,59.841,1041.963,0.058
40,753.200,13.260,0.925,7.871,10.670,13.956,17.081,21.178,34.765,1017.508,0.075
45,717.000,13.934,1.074,7.743,10.614,14.065,17.907,22.966,47.241,1027.734,0.072
50,887.600,11.241,0.957,7.842,10.716,13.968,16.831,20.058,33.580,78.411,0.089
55,891.800,11.195,0.915,7.922,10.712,13.967,16.821,20.322,29.604,76.745,0.089
60,755.000,13.237,1.121,8.135,10.941,14.058,17.164,21.716,38.285,661.923,0.076
65,770.800,12.953,0.977,7.825,10.644,13.877,16.722,20.481,33.402,1016.994,0.077
70,883.000,11.307,0.951,7.888,10.719,13.907,16.970,20.855,31.426,87.316,0.088
75,906.000,11.024,0.811,7.650,10.517,13.920,16.913,20.040,28.620,101.393,0.091
80,856.600,11.670,1.105,7.900,10.814,14.066,17.118,21.429,51.911,85.726,0.086
85,782.000,12.746,1.041,7.902,10.788,13.983,16.781,20.029,32.768,635.494,0.078
90,747.800,13.376,1.024,7.804,10.623,13.805,16.693,20.285,42.898,1026.058,0.075
95,737.200,13.535,0.927,8.055,10.950,14.099,16.973,21.067,35.010,1014.226,0.074
100,886.400,11.263,0.946,7.779,10.616,13.827,16.797,21.174,33.302,88.432,0.089
105,766.000,13.046,1.082,7.671,10.502,13.913,17.103,21.495,35.057,1013.847,0.077
110,672.000,16.050,0.838,7.785,10.711,14.030,17.400,22.140,66.507,1040.200,0.062
115,660.600,13.866,0.760,7.811,10.720,13.964,17.368,21.876,40.209,1016.933,0.072
