Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,345.000,28.941,3.242,24.955,25.405,33.407,42.428,51.091,64.838,112.273,0.035
5,365.600,27.386,3.021,24.810,25.255,25.830,33.960,42.118,92.058,227.115,0.037
10,368.600,27.066,3.138,24.806,25.235,25.687,33.766,42.082,116.488,200.529,0.037
15,354.000,29.429,2.755,24.745,25.204,25.526,33.479,41.749,66.720,1013.406,0.034
20,355.200,26.938,3.074,24.697,25.223,25.553,33.459,41.932,150.269,194.248,0.037
25,381.600,26.166,2.861,24.747,25.207,25.536,33.532,42.334,75.216,100.542,0.038
30,374.200,26.691,2.885,24.666,25.192,25.438,33.258,41.690,165.688,226.267,0.037
35,394.000,25.475,2.792,24.567,25.192,25.452,32.795,34.319,53.402,211.445,0.039
40,380.600,26.171,2.707,24.561,25.184,25.562,33.524,41.749,83.089,161.664,0.038
45,381.000,26.254,2.974,24.607,25.178,25.477,32.941,34.062,58.034,316.747,0.038
50,395.600,25.227,2.642,24.673,25.182,25.446,32.928,41.261,58.560,133.845,0.040
55,349.400,28.561,3.142,24.725,25.176,25.413,29.290,34.355,68.698,1028.288,0.035
60,397.200,25.478,2.839,24.788,25.188,25.416,26.852,41.372,67.540,142.563,0.039
65,373.800,26.397,2.631,24.765,25.207,25.516,33.454,41.695,82.641,213.690,0.038
70,371.000,26.923,2.878,24.670,25.195,25.473,33.506,42.282,117.667,233.860,0.037
75,334.400,29.952,2.821,24.719,25.182,25.525,33.484,38.648,50.943,1061.431,0.033
80,335.400,29.762,2.813,24.947,25.449,26.988,36.011,54.280,194.478,272.986,0.034
85,364.400,27.398,2.891,24.959,25.554,26.105,34.045,41.679,175.242,191.595,0.036
90,358.400,27.891,2.861,24.884,25.363,25.733,33.438,34.747,58.591,1011.711,0.036
95,383.600,26.079,2.787,24.765,25.284,25.647,33.359,35.176,58.778,205.275,0.038
100,369.000,27.102,3.059,24.838,25.291,25.760,33.928,42.947,67.428,208.860,0.037
105,358.200,27.898,2.993,24.781,25.255,25.687,33.755,43.358,125.399,199.271,0.036
110,385.600,26.200,2.872,24.735,25.237,25.608,33.450,41.303,58.712,192.346,0.038
115,393.600,24.910,2.824,24.671,25.190,25.475,32.302,34.479,54.300,83.958,0.040
