Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,281,281.000,6337,25101,30252,35389,43295,58367,64168,103941,112273,280,1,103941,30252,35389,43295,58367,64168
1,319,319.000,7869,25159,25799,31603,36074,50472,55907,65448,81271,318,1,65448,25799,31603,36074,50472,55907
2,369,369.000,3242,24831,25321,27051,29484,37035,49098,58289,62641,368,1,58289,25321,27051,29484,37035,49098
3,372,372.000,3343,25011,25367,26976,30913,34356,41940,51049,57808,371,1,51049,25367,26976,30913,34356,41940
4,384,384.000,3390,24755,25273,25730,25988,33765,41253,50251,59165,383,1,50251,25273,25730,25988,33765,41253
5,310,310.000,4844,24854,25292,32458,31372,34655,56388,208742,227115,309,1,208742,25292,32458,31372,34655,56388
6,372,372.000,4472,24928,25265,26915,26589,34478,42454,58370,84183,372,0,58370,25265,26915,26589,34478,42454
7,384,384.000,3280,24681,25236,25946,25667,35668,42424,51440,58507,384,0,51440,25236,25946,25667,35668,42424
8,376,376.000,4641,24834,25253,27132,25784,33822,41933,100550,107968,375,1,100550,25253,27132,25784,33822,41933
9,386,386.000,3021,24786,25233,25446,25582,33481,38549,50520,59041,385,1,50520,25233,25446,25582,33481,38549
10,392,392.000,4806,24528,25195,25208,25511,33590,41499,50544,75093,391,1,50544,25195,25208,25511,33590,41499
11,390,390.000,4601,24792,25237,25688,25781,33785,41666,54915,66529,389,1,54915,25237,25688,25781,33785,41666
12,392,392.000,3976,24855,25255,25491,25604,33663,39296,50394,58507,391,1,50394,25255,25491,25604,33663,39296
13,318,318.000,3138,24855,25293,31934,25985,41456,51309,193592,200529,317,1,193592,25293,31934,25985,41456,51309
14,351,351.000,3433,24869,25230,28016,25647,33934,42570,118316,127040,350,1,118316,25230,28016,25647,33934,42570
15,393,393.000,2755,24599,25193,25384,25458,33281,41451,59124,83637,392,1,59124,25193,25384,25458,33281,41451
16,383,383.000,5381,24932,25252,26026,25766,33546,41485,50829,66717,382,1,50829,25252,26026,25766,33546,41485
17,412,412.000,3056,24467,25169,24421,25440,26291,33662,42174,50606,411,1,42174,25169,24421,25440,26291,33662
18,364,364.000,3892,24935,25263,27317,25851,41109,50281,66997,92130,363,1,66997,25263,27317,25851,41109,50281
19,218,218.000,4495,18530,25108,55683,25383,33431,42021,1008911,1013406,218,0,1008911,25108,55683,25383,33431,42021
20,301,301.000,3916,23997,25199,26024,25777,33686,42182,67050,82056,300,1,67050,25199,26024,25777,33686,42182
21,393,393.000,4432,24907,25246,25391,25562,33457,41188,50002,58565,393,0,50002,25246,25391,25562,33457,41188
22,272,272.000,5301,24677,25256,36541,25852,51559,158483,194125,194248,271,1,194125,25256,36541,25852,51559,158483
23,402,402.000,4539,24862,25198,25144,25501,33405,33857,50215,75560,401,1,50215,25198,25144,25501,33405,33857
24,408,408.000,3074,24697,25209,24466,25473,26636,33554,50015,75541,407,1,50015,25209,24466,25473,26636,33554
25,379,379.000,3428,24585,25225,26193,25649,33713,49238,74441,77653,378,1,74441,25225,26193,25649,33713,49238
26,356,356.000,2940,24782,25227,28420,25564,41938,75114,84726,100542,355,1,84726,25227,28420,25564,41938,75114
27,380,380.000,3957,24666,25201,26132,25670,33793,42334,58949,83810,379,1,58949,25201,26132,25670,33793,42334
28,403,403.000,4084,24737,25177,24841,25394,32920,41021,50473,58496,402,1,50473,25177,24841,25394,32920,41021
29,390,390.000,2861,24884,25221,25484,25520,33420,38762,50226,65285,389,1,50226,25221,25484,25520,33420,38762
30,378,378.000,3236,24605,25183,28192,25450,33175,41820,175080,175505,377,1,175080,25183,28192,25450,33175,41820
31,289,289.000,3805,24774,25259,32297,25954,42291,59334,183692,226267,288,1,183692,25259,32297,25954,42291,59334
32,394,394.000,2885,24803,25201,25339,25424,30603,35235,59713,83269,393,1,59713,25201,25339,25424,30603,35235
33,408,408.000,3641,24746,25186,24472,25392,29909,33666,42177,58620,407,1,42177,25186,24472,25392,29909,33666
34,402,402.000,3357,24497,25166,24823,25378,33376,41082,49950,66162,401,1,49950,25166,24823,25378,33376,41082
35,407,407.000,4342,24765,25196,24724,25432,26594,33782,42183,58425,406,1,42183,25196,24724,25432,26594,33782
36,409,409.000,3658,24384,25174,24207,25415,26097,33627,49938,53192,408,1,49938,25174,24207,25415,26097,33627
37,408,408.000,3114,24582,25184,24533,25432,32198,33619,50315,57283,407,1,50315,25184,24533,25432,32198,33619
38,405,405.000,2851,23868,25191,24684,25457,33076,41678,50285,92093,404,1,50285,25191,24684,25457,33076,41678
39,341,341.000,2792,24756,25225,29958,25542,33680,50111,187029,211445,340,1,187029,25225,29958,25542,33680,50111
40,334,334.000,3687,24692,25194,29205,25567,33994,49984,152281,161664,333,1,152281,25194,29205,25567,33994,49984
41,419,419.000,2707,20841,25162,23847,25391,27697,33682,41801,51615,419,0,41801,25162,23847,25391,27697,33682
