Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,698,698.000,3245,9659,12129,14345,15797,23703,29368,47846,66442
1,699,699.000,4152,9367,11489,14303,14762,20789,28481,76674,81803
2,807,807.000,2429,9182,11258,12331,13911,18678,22315,29848,39665
3,838,838.000,2886,9037,10980,11901,13279,17373,21026,28381,39188
4,862,862.000,2725,9027,10907,11620,13046,15920,19423,26463,39787
5,755,755.000,2000,8915,11158,13186,13693,19033,24465,70389,85986
6,868,868.000,2519,8888,10828,11488,12998,15841,19417,25453,37200
7,846,846.000,2682,9004,10887,11804,13205,16617,20525,29853,43783
8,868,868.000,2382,8918,10770,11531,13161,16134,19372,27112,31727
9,808,808.000,2514,9002,10906,12376,13343,16711,20376,71576,84372
10,870,870.000,2422,8782,10739,11479,13034,16011,19507,25938,33247
11,863,863.000,2260,8958,10825,11553,13107,15849,18365,25322,33280
12,862,862.000,1997,8926,10857,11579,13121,15997,19063,27108,43490
13,801,801.000,2169,9267,11104,12517,13315,16452,19686,72940,88283
14,890,890.000,1953,8732,10447,11197,12675,14988,18288,25408,30944
15,864,864.000,2223,9023,10991,11560,13205,15660,18709,24493,40565
16,878,878.000,2414,8932,10778,11389,12963,15652,18631,24365,35016
17,818,818.000,1821,8759,10849,12201,13260,15865,18643,76075,103004
18,902,902.000,2308,8697,10457,11091,12779,14920,17179,25762,33313
19,877,877.000,1979,8891,10906,11396,12990,15413,17854,24273,36649
20,155,155.000,2213,8325,10556,72281,12828,16161,915933,1017329,1025595
21,714,714.000,2360,9459,11478,12272,13781,16684,19961,35383,49617
22,805,805.000,2088,8969,11038,12444,13262,17254,21163,69500,83352
23,880,880.000,2585,8821,10806,11345,12982,15471,18031,23515,34282
24,867,867.000,2360,9114,10908,11506,13089,15563,17820,25280,37736
25,887,887.000,2101,8877,10639,11268,12706,15368,17410,25063,39090
26,846,846.000,3602,8621,10734,11800,12602,15204,17549,71361,90740
27,894,894.000,2174,8926,10714,11162,12578,14853,18001,24578,28322
28,878,878.000,2257,8698,10752,11396,13117,15723,18497,25904,31850
29,822,822.000,2842,8828,10765,12137,13317,17478,21514,36435,74001
30,825,825.000,3001,8837,10797,12119,13116,15791,18988,67161,86662
31,885,885.000,2650,8653,10787,11279,12990,15503,18266,24625,29350
32,876,876.000,2701,8749,10741,11405,13004,15517,18924,25989,33032
33,882,882.000,1615,8903,10767,11343,12868,15155,18091,24969,36549
34,800,800.000,2291,8895,10825,12440,13618,17249,21670,70570,79683
35,885,885.000,2466,8771,10580,11310,12665,15751,18751,24958,35487
36,899,899.000,2212,8584,10514,11097,12637,15453,17870,24018,29687
37,821,821.000,2603,9558,11369,13032,13968,17350,21566,82494,90276
38,791,791.000,1698,9092,11013,11745,13401,16060,19021,28387,36821
39,891,891.000,2238,8649,10529,11230,12734,15333,18683,24799,30919
40,855,855.000,2304,8963,11047,11677,13455,15660,19026,27454,31879
41,338,338.000,3711,8887,10548,39201,12928,17750,22673,995290,1030855
42,535,535.000,2578,8899,10973,12817,13445,17323,22251,72312,82882
43,853,853.000,2237,8955,10966,11560,13280,16377,18249,24247,32481
44,896,896.000,2182,8638,10656,11156,12745,15203,17824,26515,34516
45,913,913.000,2088,8591,10411,10962,12644,14929,17199,21091,26238
46,785,785.000,2479,8797,10907,12708,13849,19559,24613,42343,76778
47,858,858.000,4022,8717,10883,11647,13180,16237,19886,27033,37018
48,897,897.000,2808,8806,10471,11097,12533,15214,17882,22952,28707
49,891,891.000,1964,8699,10739,11237,12713,15112,18182,25979,35914
50,840,840.000,2816,8687,10617,11874,12822,15679,18894,73939,79963
51,882,882.000,1977,9004,10766,11349,12687,15258,18219,27466,40343
52,902,902.000,2772,8599,10477,11073,12317,14879,18213,26078,32564
53,884,884.000,1785,8771,10836,11312,12984,15135,17860,25440,34738
54,797,797.000,1929,9119,11025,12508,13320,16285,19640,81054,90941
55,918,918.000,2447,8500,10372,10909,12462,14832,16732,22695,31056
56,905,905.000,1770,8736,10367,11007,12620,14716,16751,23429,43050
57,882,882.000,2269,8781,10876,11369,12880,15602,18313,24560,28985
58,808,808.000,1909,9021,10996,12321,13105,16028,20036,71884,79829
59,837,837.000,2748,8839,10898,11950,13272,15800,20352,37153,72846
60,868,868.000,2270,8971,10817,11488,12935,15676,19095,25068,36116
61,896,896.000,2294,8871,10785,11144,12758,14908,17133,22074,34560
62,814,814.000,2081,9145,10867,12279,13199,16062,19304,70866,79108
63,889,889.000,2603,8820,10560,11258,12859,15446,18266,23359,28373
64,873,873.000,2287,8979,10782,11498,13285,15812,18631,24305,28220
65,875,875.000,2151,8958,10779,11365,13074,15413,17746,25098,30284
66,828,828.000,2702,8916,10946,12055,12963,15685,19474,68858,75464
67,340,340.000,2610,8751,10472,36698,12489,14550,17834,972085,1014272
68,659,659.000,1770,8671,10879,11411,13371,15762,18295,23742,26458
69,914,914.000,2313,8754,10600,10937,12613,14488,16431,22280,35450
70,905,905.000,2933,8629,10473,11013,12593,14780,16381,22654,28315
71,844,844.000,1919,8847,10728,11861,13067,15329,18130,66353,86600
72,908,908.000,1032,8605,10545,10987,12575,14943,17087,23101,30946
73,878,878.000,4024,8860,10847,11399,12947,15303,18671,26615,36648
74,856,856.000,1087,9010,10901,11711,13236,16325,20467,29443,37198
75,810,810.000,2132,9046,10907,12269,13172,16104,19900,70038,76866
76,894,894.000,2173,8712,10641,11190,12870,15286,17313,23163,30712
77,899,899.000,1657,8718,10593,11104,12778,15070,16653,22826,30021
78,899,899.000,1926,8771,10761,11130,12734,14496,17280,23870,31660
79,782,782.000,2195,9482,11445,12748,13582,15949,20418,71970,86417
80,910,910.000,2034,8707,10467,10984,12439,14532,16669,22426,29311
81,906,906.000,1952,8696,10441,11043,12587,14746,16670,24943,33142
