Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,780.800,12.795,2.429,9.206,11.306,13.987,18.837,23.567,38.917,81.803,0.078
5,829.000,12.045,2.000,8.952,10.882,13.263,16.735,20.388,32.359,85.986,0.083
10,857.200,11.650,1.953,8.942,10.760,13.086,15.868,19.108,26.337,88.283,0.086
15,867.800,11.516,1.821,8.878,10.769,13.002,15.561,18.395,25.266,103.004,0.087
20,684.200,14.599,2.088,9.043,11.007,13.223,16.159,19.544,31.445,1025.595,0.068
25,865.400,11.542,2.101,8.803,10.723,12.913,15.646,18.614,27.868,90.740,0.087
30,853.600,11.699,1.615,8.813,10.793,13.078,15.766,19.163,27.786,86.662,0.085
35,857.400,11.659,1.698,8.906,10.763,13.077,15.992,19.111,26.367,90.276,0.086
40,695.400,14.366,2.182,8.846,10.860,13.125,15.984,19.049,30.067,1030.855,0.070
45,868.800,11.498,1.964,8.724,10.690,12.931,15.955,19.438,27.393,76.778,0.087
50,861.000,11.601,1.785,8.806,10.768,12.840,15.384,18.447,29.146,90.941,0.086
55,870.000,11.486,1.770,8.765,10.644,12.873,15.409,18.129,27.731,79.829,0.087
60,868.000,11.521,2.081,8.942,10.778,12.994,15.536,18.361,24.583,79.108,0.087
65,723.200,13.805,1.770,8.823,10.733,12.854,15.171,18.006,25.548,1014.272,0.072
70,878.200,11.384,1.032,8.773,10.678,12.830,15.305,17.943,26.349,86.600,0.088
75,856.800,11.648,1.657,8.904,10.845,13.008,15.325,18.083,28.256,86.417,0.086
80,827.200,12.080,1.952,9.112,11.105,13.222,16.088,19.000,29.105,92.347,0.083
85,708.200,14.109,1.645,9.127,11.009,13.266,15.985,19.361,30.917,1020.363,0.071
90,699.600,14.291,1.702,9.181,11.188,13.376,16.460,19.745,34.325,1018.012,0.070
95,855.800,11.666,1.836,8.882,10.854,12.958,15.568,18.588,26.749,93.221,0.086
100,869.400,11.501,1.690,8.925,10.761,12.952,15.497,18.165,26.221,81.949,0.087
105,836.000,12.958,1.867,8.789,10.805,13.081,16.244,19.687,29.942,1024.310,0.077
110,736.600,12.427,1.752,8.793,10.776,13.005,15.596,18.501,26.206,811.024,0.080
115,652.200,12.917,1.770,8.806,10.645,12.865,15.179,17.732,27.051,1024.851,0.077
