Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,569.800,17.487,1.424,12.930,16.683,20.818,25.665,29.951,40.549,91.301,0.057
5,619.800,16.321,1.425,12.626,15.967,19.592,22.672,24.810,32.392,1021.510,0.061
10,512.600,19.249,1.278,15.261,19.361,23.145,27.027,30.277,41.380,58.566,0.052
15,603.000,16.530,1.254,12.638,16.199,19.566,22.844,25.021,33.846,1044.379,0.060
20,633.600,15.770,1.282,12.356,15.829,19.537,22.517,24.482,29.034,61.490,0.063
25,562.200,17.785,1.284,13.800,17.766,21.953,25.592,28.261,33.659,51.070,0.056
30,614.000,16.254,1.186,13.040,16.521,19.884,22.846,24.857,28.757,41.315,0.062
35,626.600,15.949,1.412,12.429,15.991,19.489,22.449,24.302,31.491,57.960,0.063
40,566.800,17.627,1.378,12.810,16.703,20.773,26.017,29.932,38.407,972.676,0.057
45,586.200,17.041,1.188,13.543,17.555,21.086,24.212,25.927,30.718,38.082,0.059
50,623.600,16.014,1.243,12.334,15.896,19.420,22.804,25.395,33.115,676.416,0.062
55,506.600,19.709,1.296,15.194,19.800,24.358,28.607,31.560,36.665,47.037,0.051
60,606.400,16.474,1.084,12.681,16.307,20.098,22.975,25.788,31.750,1012.899,0.061
65,638.800,15.648,1.185,12.212,15.811,19.441,22.555,24.764,30.028,57.908,0.064
70,524.800,19.041,1.195,14.623,19.060,23.018,26.484,29.314,35.896,904.290,0.053
75,630.600,15.831,1.232,12.474,16.196,19.652,22.755,24.755,28.451,36.867,0.063
80,638.400,15.943,1.262,11.879,15.641,19.481,22.623,24.603,31.053,995.045,0.063
85,511.400,19.159,1.254,14.799,19.206,23.620,27.692,30.331,40.942,53.883,0.052
90,630.200,15.846,1.296,12.581,16.092,19.600,22.534,24.368,29.387,43.313,0.063
95,626.600,15.956,1.168,12.035,15.787,19.419,22.623,25.287,33.007,926.152,0.063
100,519.800,19.200,1.047,14.769,19.427,23.796,27.294,29.617,34.962,52.357,0.052
105,612.000,16.322,1.212,12.718,16.190,20.044,23.688,25.935,32.050,59.606,0.061
110,518.200,19.290,1.301,13.667,19.078,24.587,29.746,33.433,39.284,72.589,0.052
115,596.000,16.663,1.312,13.089,16.709,20.298,23.900,25.981,32.453,55.320,0.060
