Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
31,614,614.000,1584,13027,16887,16394,19981,22882,24680,30613,41315
32,615,615.000,1433,13090,16256,16106,19847,22575,23824,27377,33123
33,618,618.000,1435,13049,16395,16147,19778,22842,25457,29869,38807
34,633,633.000,1186,12610,15835,15766,19455,22516,24594,27541,33678
35,627,627.000,2129,12806,16160,15936,19564,22483,24042,27096,33267
36,639,639.000,1471,12235,15961,15666,19593,21988,23925,27462,31961
37,618,618.000,1451,13202,16549,16122,19777,22448,24177,27401,30632
38,644,644.000,1412,12203,15677,15942,19424,22835,24529,45484,49817
39,605,605.000,1523,11994,15881,16089,19240,22366,24563,52364,57960
40,610,610.000,1378,13155,16538,16363,19742,22582,24257,27070,30691
41,651,651.000,1607,12290,15850,15310,18726,20849,22211,26116,41292
42,660,660.000,1838,11796,15301,15364,18789,22210,24491,36465,41898
43,467,467.000,1584,13603,19756,23157,27733,34472,37927,48106,972676
44,446,446.000,3070,15366,20426,20292,24756,29242,32306,36253,40362
45,546,546.000,1515,15289,19239,18370,22265,25160,26337,29984,38082
46,562,562.000,1852,14248,17935,17710,21936,24484,26660,32805,37322
47,585,585.000,1967,13304,17691,17012,21062,24399,25957,31850,37662
48,592,592.000,1277,13294,17322,16904,20816,23708,25279,31307,36936
49,646,646.000,1188,11987,15754,15487,19351,22675,24649,28417,34049
50,567,567.000,1255,12601,16094,17496,20125,24008,27622,42203,676416
51,636,636.000,1310,12827,15964,15782,19074,22325,24474,29446,38811
52,655,655.000,1243,12249,15490,15282,18616,22287,24759,28494,36883
53,581,581.000,2160,13183,17336,17102,20471,24397,27448,40993,51226
54,679,679.000,1336,10962,14698,14767,18456,21726,23481,34094,53525
55,570,570.000,1296,12555,16278,17664,20746,32327,35150,43194,47037
56,417,417.000,3087,20963,24930,23885,27885,29937,31557,35877,37756
57,452,452.000,3924,19166,23151,22284,26362,29567,31695,33819,34707
58,521,521.000,1418,15878,19400,18972,22967,25764,28169,32272,35547
59,573,573.000,1397,13904,17615,17340,21293,24520,27016,34914,39152
60,622,622.000,1859,12763,16638,16133,20300,22736,24344,28151,38890
61,607,607.000,1084,12488,16149,17452,20089,22594,24231,28837,1012899
62,564,564.000,1170,13031,16557,16686,20365,23981,27810,36778,48896
63,616,616.000,1170,12755,16042,16161,19825,23200,26802,31750,43848
64,623,623.000,1440,12513,16067,15976,20098,22960,25807,35699,45576
65,628,628.000,1427,12554,16091,15871,19740,22641,25365,30246,38740
66,651,651.000,1373,12038,15661,15460,19102,22362,24460,28228,40389
67,594,594.000,1329,13206,16963,16896,20247,23842,26394,48093,57908
68,636,636.000,1414,12037,15959,15545,19347,22368,24831,28499,39701
69,685,685.000,1185,11321,14659,14632,18376,21424,23123,26989,33964
70,539,539.000,1195,12566,17118,19505,23550,27498,30327,37032,904290
71,413,413.000,1315,19851,23361,23161,27353,30290,34096,46217,60372
72,531,531.000,1865,16068,19437,18637,22543,25480,26551,28683,31060
73,548,548.000,2378,14801,18556,18113,22139,25177,28301,34245,39726
74,593,593.000,1231,13608,17105,16965,20851,23557,26410,31798,42497
75,637,637.000,1492,12274,15951,15627,19524,22526,23871,26695,36044
76,617,617.000,1232,13126,17300,16195,19881,22605,25246,28475,36867
77,624,624.000,1346,12336,16394,16005,19854,22982,24859,27164,36656
78,630,630.000,1593,12626,15669,15817,19701,22923,25271,27998,32869
79,645,645.000,1484,12343,15876,15527,19358,22552,24634,29990,34928
80,654,654.000,1664,12066,15620,15217,18977,21511,23651,27636,42161
81,659,659.000,1401,11665,15305,15190,19354,22374,24580,28065,32241
82,556,556.000,1275,12872,17423,17982,21721,25093,29503,57582,60100
83,665,665.000,1262,11544,15050,14999,18814,21852,23849,27664,31969
84,658,658.000,1477,11620,15189,16647,19193,22128,24116,29540,995045
85,429,429.000,1254,14376,21457,21358,27688,31386,35305,51317,51827
86,451,451.000,3764,19028,22638,21798,25869,29007,31545,35718,36645
87,541,541.000,1578,15584,19466,18651,22772,25546,27636,32110,53883
88,551,551.000,1959,13915,18176,18029,21709,25636,28900,47238,50282
89,585,585.000,2212,13752,17325,17043,20356,23689,26099,35502,43940
90,628,628.000,1587,12917,16226,15910,19567,22295,24184,27352,31985
91,606,606.000,1296,13123,17139,16460,20445,22966,24991,29528,43313
92,616,616.000,1437,13026,16756,16265,20375,22954,24710,27418,31432
93,672,672.000,1374,11671,14796,14837,18749,21788,23344,27173,39435
94,629,629.000,1857,12286,15625,15856,19278,23033,24834,38402,43134
95,646,646.000,1168,12719,15726,15481,19246,22272,24271,27217,32957
96,644,644.000,1171,11833,15782,16800,19215,21936,23661,28887,926152
97,549,549.000,1226,12835,16653,16679,20061,24198,26187,44234,52510
98,670,670.000,1668,11466,15060,14875,18562,21757,23579,27451,39244
99,624,624.000,1217,11749,15887,16099,19622,24280,30543,34534,40108
100,422,422.000,4867,21241,24059,23495,26425,30086,32585,36820,48187
101,483,483.000,2472,17604,21241,20832,25577,28633,30052,35927,40190
102,526,526.000,1461,15477,19567,18965,23119,25804,27701,32375,52357
103,567,567.000,1047,13513,17858,17617,21899,25854,28059,32372,38804
104,601,601.000,1446,12736,16143,16569,20119,23518,26606,31945,41006
105,627,627.000,1319,12584,15752,15938,19501,22749,24345,29211,34978
106,615,615.000,1584,12827,15899,16210,19750,23475,25803,29349,35243
107,620,620.000,1409,12870,16656,16247,20139,23460,26070,33488,40327
108,604,604.000,1485,12909,16254,16382,20046,23988,26349,32050,36167
109,594,594.000,1212,12375,16689,16855,20408,24606,27957,49526,59606
110,652,652.000,1790,11536,15732,15339,19451,22490,24579,28619,30577
111,669,669.000,1312,11625,15084,14965,18843,21625,23761,27667,35833
112,401,401.000,1969,18377,26946,25074,31836,36209,38867,46284,72589
113,410,410.000,1301,20528,24788,24327,29060,32616,37847,41533,45823
114,459,459.000,1511,18876,22483,21651,25759,28384,30803,36047,36936
115,533,533.000,1925,15675,19285,18815,23150,25796,27719,32051,42493
116,593,593.000,1950,13368,16909,16770,20430,23694,25685,29811,38913
117,576,576.000,1404,13337,17484,17326,21100,24492,27862,32891,41633
118,657,657.000,1312,12170,15447,15207,18730,21568,23159,26297,33328
119,621,621.000,1332,12025,15239,15635,18746,21655,24503,48852,55320
