Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file),error,aborted,retries,success,window
1,NewOrder,1664333538.500992,127556,5,1,0,0,1,0,127556
1,NewOrder,1664333538.501889,128340,7,1,0,0,1,0,128340
1,NewOrder,1664333538.502086,181069,9,1,0,0,0,1,181069
1,NewOrder,1664333538.502319,124446,4,1,0,0,1,0,124446
1,NewOrder,1664333538.502337,126382,2,1,0,0,1,0,126382
1,NewOrder,1664333538.502426,126773,0,1,0,0,1,0,126773
1,NewOrder,1664333538.502431,109628,1,1,0,1,0,0,109628
1,NewOrder,1664333538.502480,124920,6,1,0,0,1,0,124920
1,NewOrder,1664333538.502494,126331,8,1,0,0,1,0,126331
1,NewOrder,1664333538.612327,14443,1,1,0,0,1,0,14443
1,NewOrder,1664333538.626904,6918,1,1,0,0,1,0,6918
1,NewOrder,1664333538.627582,5334,6,1,0,0,1,0,5334
1,NewOrder,1664333538.627635,6457,4,1,0,0,1,0,6457
1,NewOrder,1664333538.628646,8201,5,1,0,0,1,0,8201
1,NewOrder,1664333538.628812,6576,2,1,0,0,1,0,6576
1,NewOrder,1664333538.628901,6231,8,1,0,0,1,0,6231
1,NewOrder,1664333538.629324,7166,0,1,0,0,1,0,7166
1,NewOrder,1664333538.630303,7437,7,1,0,0,1,0,7437
1,NewOrder,1664333538.630500,5310,3,1,0,0,1,0,5310
1,NewOrder,1664333538.632952,6813,6,1,0,0,1,0,6813
1,NewOrder,1664333538.633882,4217,1,1,0,0,1,0,4217
1,NewOrder,1664333538.634129,5453,4,1,0,0,1,0,5453
1,NewOrder,1664333538.635181,6315,8,1,0,0,1,0,6315
1,NewOrder,1664333538.635453,4856,2,1,0,0,1,0,4856
1,NewOrder,1664333538.635861,4815,3,1,0,0,1,0,4815
1,NewOrder,1664333538.636575,5709,0,1,0,0,1,0,5709
1,NewOrder,1664333538.636901,5069,5,1,0,0,1,0,5069
1,NewOrder,1664333538.637800,6517,7,1,0,0,1,0,6517
1,NewOrder,1664333538.638138,5035,1,1,0,0,1,0,5035
1,NewOrder,1664333538.639668,6418,4,1,0,0,1,0,6418
1,NewOrder,1664333538.639816,9415,6,1,0,0,1,0,9415
1,NewOrder,1664333538.640369,6157,2,1,0,0,1,0,6157
1,NewOrder,1664333538.640712,3904,3,1,0,0,1,0,3904
1,NewOrder,1664333538.641542,6049,8,1,0,0,1,0,6049
1,NewOrder,1664333538.642028,6034,5,1,0,0,1,0,6034
1,NewOrder,1664333538.642325,7582,0,1,0,0,1,0,7582
1,NewOrder,1664333538.643235,4516,1,1,0,0,1,0,4516
1,NewOrder,1664333538.644372,5352,7,1,0,0,1,0,5352
1,NewOrder,1664333538.644679,5036,3,1,0,0,1,0,5036
1,NewOrder,1664333538.646152,8057,4,1,0,0,1,0,8057
1,NewOrder,1664333538.646563,9622,2,1,0,0,1,0,9622
1,NewOrder,1664333538.647650,5169,8,1,0,0,1,0,5169
1,NewOrder,1664333538.647798,5377,1,1,0,0,1,0,5377
1,NewOrder,1664333538.648102,7137,5,1,0,0,1,0,7137
1,NewOrder,1664333538.649265,5640,6,1,0,0,1,0,5640
1,NewOrder,1664333538.649775,4297,7,1,0,0,1,0,4297
1,NewOrder,1664333538.649788,5777,3,1,0,0,1,0,5777
