Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,442,442.000,3803,16067,18107,22911,26390,35189,48373,103956,156237,441,1,103956,18107,22911,26390,35189,48373
1,525,525.000,2964,16084,17601,18945,25687,26855,30871,34807,42661,524,1,34807,17601,18945,25687,26855,30871
2,539,539.000,3151,13685,17452,18487,25082,26310,34100,43023,43299,538,1,43023,17452,18487,25082,26310,34100
3,597,597.000,3069,11254,16961,16681,18337,26433,34218,49527,54900,596,1,49527,16961,16681,18337,26433,34218
4,671,671.000,3290,11252,12749,14866,17620,25877,27022,35044,45098,670,1,35044,12749,14866,17620,25877,27022
5,674,674.000,3051,11343,13051,14743,17241,23299,26672,35463,53235,673,1,35463,13051,14743,17241,23299,26672
6,640,640.000,2853,10642,13870,15667,17898,26113,32161,34949,41851,639,1,34949,13870,15667,17898,26113,32161
7,669,669.000,2824,10638,14876,14962,17430,24493,26298,34554,39006,668,1,34554,14876,14962,17430,24493,26298
8,633,633.000,2710,15053,16847,15599,17326,18198,21956,32857,42247,632,1,32857,16847,15599,17326,18198,21956
9,556,556.000,2743,16620,16961,18048,17434,25453,26003,33963,34811,555,1,33963,16961,18048,17434,25453,26003
10,604,604.000,2810,16680,16946,16795,17177,17606,17922,33427,33750,603,1,33427,16946,16795,17177,17606,17922
11,568,568.000,2887,16718,16921,17297,17166,17707,25325,27400,32862,567,1,27400,16921,17297,17166,17707,25325
12,593,593.000,2838,16672,16906,16996,17110,18493,25272,25821,33636,592,1,25821,16906,16996,17110,18493,25272
13,596,596.000,2787,16703,16909,16759,17080,17705,25183,25906,33468,595,1,25906,16909,16759,17080,17705,25183
14,605,605.000,2834,16649,16873,16418,17082,17406,18321,25129,26054,604,1,25129,16873,16418,17082,17406,18321
15,548,548.000,2929,16746,16944,18131,17322,25246,25556,34333,41937,547,1,34333,16944,18131,17322,25246,25556
16,517,517.000,2762,16764,16998,19392,24459,25380,25562,42094,42222,516,1,42094,16998,19392,24459,25380,25562
17,546,546.000,14553,16706,16852,18212,17063,25196,25459,26231,34259,545,1,26231,16852,18212,17063,25196,25459
18,541,541.000,3544,16735,16871,18505,17179,25273,25528,33426,33648,540,1,33426,16871,18505,17179,25273,25528
19,551,551.000,3150,16724,16882,18197,17123,25186,25430,25871,26066,550,1,25871,16882,18197,17123,25186,25430
20,534,534.000,15699,16716,16879,18614,17102,25361,25776,34280,34645,533,1,34280,16879,18614,17102,25361,25776
21,536,536.000,2617,15328,16924,18720,17758,26013,34555,68483,85306,535,1,68483,16924,18720,17758,26013,34555
22,619,619.000,3043,14010,16255,16163,17198,22921,25409,26333,43216,618,1,26333,16255,16163,17198,22921,25409
23,570,570.000,10476,13926,16764,17412,17404,25604,26401,34056,35413,569,1,34056,16764,17412,17404,25604,26401
