Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,554.800,18.015,2.964,12.090,17.302,20.201,26.803,34.100,49.001,156.237,0.056
5,634.400,15.726,2.710,11.429,16.581,17.426,24.926,26.422,34.731,53.235,0.064
10,593.200,16.848,2.787,16.682,16.908,17.123,17.611,24.790,25.924,33.750,0.059
15,540.600,18.477,2.762,16.731,16.896,17.240,25.260,25.535,33.798,42.222,0.054
20,571.400,17.482,2.617,14.472,16.823,17.314,25.342,26.058,35.017,85.306,0.057
25,602.800,16.553,3.048,13.715,16.707,17.186,24.376,25.558,33.399,50.106,0.060
30,598.400,16.700,2.898,13.555,16.636,17.229,24.721,25.346,26.118,143.920,0.060
35,586.200,17.030,2.709,13.735,16.037,17.036,23.868,25.692,43.226,152.323,0.059
40,579.200,17.248,2.766,13.521,16.532,17.160,24.915,25.628,42.020,167.977,0.058
45,628.600,15.883,2.913,13.945,16.136,16.958,17.584,24.622,25.684,34.590,0.063
50,618.000,16.174,2.713,13.857,16.016,16.927,17.623,24.777,30.735,117.811,0.062
55,629.400,15.862,2.892,13.889,15.990,16.903,17.462,18.200,26.401,68.744,0.063
60,611.200,16.352,2.939,13.941,16.056,16.933,18.310,25.341,26.468,84.072,0.061
65,587.800,16.986,1.526,13.757,16.500,17.047,24.572,25.228,35.529,151.250,0.059
70,593.600,16.830,2.895,13.525,16.558,16.998,18.250,25.172,41.597,151.647,0.059
75,624.600,15.998,2.715,14.387,16.048,16.885,17.752,24.273,26.340,50.786,0.063
80,620.200,16.105,3.855,14.665,15.933,16.763,17.327,17.924,25.694,118.872,0.062
85,610.800,16.339,3.295,14.530,15.928,16.776,17.383,18.425,34.861,102.034,0.061
90,601.200,16.619,2.893,15.576,16.647,16.895,17.388,18.512,33.813,109.145,0.060
95,539.600,18.515,2.979,16.468,16.714,16.892,17.210,25.213,149.875,167.372,0.054
100,594.800,16.807,3.494,16.431,16.698,16.885,17.188,17.460,27.014,108.829,0.059
105,584.200,17.083,1.884,16.425,16.701,16.894,17.201,17.562,43.701,100.822,0.059
110,584.000,17.111,11.539,16.450,16.710,16.918,17.333,24.978,33.340,66.918,0.058
115,573.000,17.356,6.520,16.357,16.703,16.941,17.577,25.088,34.259,150.173,0.058
