Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
109,113,113.000,6411,50642,75962,80408,100553,159198,167552,190972,200328
110,149,149.000,11603,34188,57786,66384,76781,117673,209082,209548,213619
111,162,162.000,839,42403,59096,79406,82745,115671,275766,426434,426460
112,126,126.000,706,42089,50484,56641,67462,103989,117456,209368,209474
113,95,95.000,655,31174,42461,127769,75992,742459,791664,794132,794132
114,115,115.000,740,34318,50352,79894,119063,172197,210152,218275,222893
115,162,162.000,9254,41085,43321,54496,59469,81898,107955,143864,144603
116,147,147.000,9952,42476,58978,66634,68010,105960,200416,200869,202468
117,160,160.000,819,42379,59075,65870,84711,111620,150825,184214,184294
118,147,147.000,732,40097,67245,69311,100649,118598,125932,184980,185039
119,100,100.000,10197,42448,53832,89627,101082,307032,325734,333010,333010
