Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.600,7.426,1.803,3.156,4.463,5.720,8.767,10.886,121.834,121.834,0.135
5,24.000,2.276,1.265,1.848,2.212,2.553,3.033,3.393,3.867,4.129,0.439
10,18.400,2.086,1.231,1.675,1.857,2.265,3.010,3.690,4.818,4.818,0.480
15,18.800,2.035,0.963,1.537,1.808,2.193,2.875,4.462,6.762,6.762,0.491
20,13.400,1.874,1.233,1.484,1.727,2.080,2.571,2.908,4.117,4.117,0.534
25,18.400,1.829,1.095,1.468,1.683,2.122,2.453,2.762,3.803,3.803,0.547
30,12.800,1.679,1.111,1.376,1.588,1.802,2.142,2.386,3.290,3.290,0.595
35,17.600,1.748,0.956,1.461,1.635,1.927,2.463,2.540,4.354,4.354,0.572
40,17.600,1.759,1.122,1.473,1.632,1.805,2.547,2.863,3.827,3.827,0.569
45,12.400,1.860,1.075,1.420,1.559,2.091,2.751,3.601,4.507,4.507,0.538
50,8.600,1.777,1.280,1.486,1.643,1.880,2.105,2.752,3.939,3.939,0.563
55,11.200,2.157,1.205,1.472,1.648,2.093,2.972,4.068,18.063,18.063,0.464
60,15.600,1.969,0.975,1.467,1.606,1.806,2.527,4.762,10.361,10.361,0.508
65,17.600,1.776,1.031,1.418,1.612,1.867,2.642,3.271,5.125,5.125,0.563
70,23.200,2.232,1.192,1.520,1.880,2.530,3.681,4.546,5.458,6.061,0.448
75,15.400,2.188,1.226,1.537,1.859,2.217,3.821,4.038,5.766,5.766,0.457
80,15.400,1.829,1.181,1.385,1.614,1.987,2.605,3.418,6.293,6.293,0.547
85,12.200,1.805,1.153,1.419,1.588,1.790,2.178,3.208,6.538,6.538,0.554
90,11.200,1.939,1.222,1.476,1.752,2.085,2.397,2.996,8.248,8.248,0.516
95,9.600,1.843,1.241,1.461,1.679,2.022,2.535,2.927,4.774,4.774,0.542
100,11.800,1.747,1.066,1.421,1.640,1.944,2.416,2.891,4.030,4.030,0.572
105,15.600,1.689,1.164,1.431,1.578,1.855,2.285,2.536,3.484,3.484,0.592
110,14.400,1.727,1.202,1.417,1.606,1.895,2.262,2.889,3.363,3.363,0.579
115,14.200,1.740,1.075,1.463,1.608,1.875,2.276,2.526,2.948,2.948,0.575
