Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,20.000,65.285,0.824,48.596,66.440,84.148,101.112,111.541,130.598,130.598,0.015
5,20.800,43.627,0.833,36.576,45.313,54.917,62.687,65.343,78.487,83.506,0.023
10,15.600,54.138,0.746,40.744,52.572,63.360,95.823,111.297,175.828,175.828,0.018
15,17.600,46.700,0.601,35.492,45.817,54.694,64.829,118.826,134.542,134.542,0.021
20,13.800,51.049,3.669,37.024,50.541,65.673,73.713,86.020,180.515,180.515,0.020
25,14.400,52.829,9.949,43.944,57.391,65.041,71.310,75.055,84.675,84.675,0.019
30,13.800,52.128,8.488,41.426,51.133,58.974,70.744,99.580,140.227,140.227,0.019
35,16.600,44.955,0.762,36.627,49.042,55.994,63.514,64.264,82.927,82.927,0.022
40,16.800,48.020,5.893,40.692,49.312,58.436,62.289,72.384,86.022,86.022,0.021
45,15.200,49.205,0.617,36.336,47.469,56.109,62.522,70.682,291.814,291.814,0.020
50,11.600,53.127,2.311,42.467,51.311,60.126,77.026,89.131,295.360,295.360,0.019
55,8.800,67.687,0.649,50.120,62.395,83.278,111.972,113.738,148.275,148.275,0.015
60,12.600,57.151,9.508,45.062,55.663,64.583,92.456,95.651,108.267,108.267,0.017
65,15.400,43.499,0.816,33.762,47.350,55.511,60.520,69.542,95.172,95.172,0.023
70,21.400,64.303,5.420,42.436,53.738,65.618,80.270,157.296,350.125,358.114,0.016
75,15.000,52.027,8.599,35.610,47.135,61.034,68.108,83.725,236.943,236.943,0.019
80,14.000,52.425,0.757,35.403,44.526,53.662,62.271,70.388,298.828,298.828,0.019
85,12.400,52.148,6.310,38.310,52.110,61.432,68.842,73.167,304.157,304.157,0.019
90,11.000,58.955,10.244,43.351,52.989,69.423,83.402,111.838,188.352,188.352,0.017
95,12.400,54.432,17.618,43.502,56.826,69.813,74.438,79.573,104.813,104.813,0.018
100,15.400,53.188,9.655,39.851,53.482,59.214,73.288,108.891,167.603,167.603,0.019
105,15.400,46.273,10.106,39.722,47.474,55.531,60.940,64.371,65.435,65.435,0.022
110,14.800,46.756,9.771,36.896,47.399,54.266,60.059,62.478,236.820,236.820,0.021
115,15.600,54.697,3.544,38.273,46.658,54.305,63.149,73.371,308.558,308.558,0.018
