Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,38.200,10.473,0.770,1.703,2.931,14.724,30.454,39.472,63.409,78.155,0.095
5,51.400,9.404,0.666,1.332,1.816,14.212,27.000,40.519,55.742,68.054,0.106
10,40.000,9.602,0.579,1.206,1.820,15.259,29.397,35.100,59.932,62.735,0.104
15,50.000,9.869,0.581,1.323,1.877,15.221,29.329,37.284,61.184,97.497,0.101
20,50.000,9.869,0.584,1.223,1.845,13.337,30.000,42.803,64.241,90.776,0.101
25,44.400,7.819,0.618,1.181,1.664,9.152,25.286,31.893,47.373,68.251,0.128
30,60.000,9.817,0.569,1.260,1.859,14.672,31.118,38.906,66.264,74.590,0.102
35,54.400,8.364,0.556,1.313,1.977,13.384,23.528,30.927,55.786,69.571,0.120
40,42.800,9.679,0.687,1.378,2.113,14.638,29.384,35.436,39.915,48.639,0.103
45,54.400,9.541,0.651,1.327,1.877,15.994,30.547,35.919,59.240,70.140,0.105
50,59.200,6.755,0.612,1.218,1.656,8.675,21.089,28.867,46.643,63.051,0.148
55,51.800,6.995,0.565,1.246,1.727,10.121,22.007,26.313,38.532,92.422,0.143
60,44.600,7.810,0.604,1.161,1.654,10.684,23.834,34.134,46.298,54.240,0.128
65,53.600,6.560,0.714,1.219,1.675,10.532,21.523,25.441,34.101,39.439,0.152
70,53.600,7.807,0.579,1.247,1.667,12.268,23.941,34.231,40.933,53.399,0.128
75,52.000,8.117,0.603,1.139,1.647,13.772,23.716,31.373,38.877,92.599,0.123
80,42.600,8.212,0.623,1.119,1.631,14.408,25.847,30.350,34.760,47.902,0.122
85,321.000,1.242,0.041,0.187,0.344,0.650,1.033,2.568,24.509,63.440,0.805
90,402.600,0.516,0.040,0.249,0.478,0.748,0.963,1.066,1.119,1.344,1.938
95,416.400,0.514,0.039,0.243,0.472,0.747,0.954,1.056,1.106,2.343,1.947
100,409.200,0.517,0.037,0.259,0.493,0.748,0.950,1.049,1.099,1.289,1.936
105,388.400,0.545,0.040,0.253,0.510,0.755,0.967,1.058,1.104,35.977,1.834
110,412.000,0.526,0.039,0.248,0.466,0.732,0.953,1.050,1.096,39.551,1.901
115,387.800,0.520,0.037,0.247,0.512,0.748,0.958,1.058,1.095,1.372,1.922
