time_bucket,throughput,throughput_sec,tpmC,latency,window,success,failed
0,415,415.000,415.000,187298,187298,414,1
1,585,585.000,585.000,86061,86061,584,1
2,1073,1073.000,1073.000,55418,55418,1073,0
3,1169,1169.000,1169.000,51215,51215,1168,1
4,1310,1310.000,1310.000,48666,48666,1309,1
5,1240,1240.000,1240.000,46418,46418,1239,1
6,1208,1208.000,1208.000,55742,55742,1208,0
7,1093,1093.000,1093.000,83450,83450,1092,1
8,1373,1373.000,1373.000,49626,49626,1372,1
9,1400,1400.000,1400.000,50494,50494,1400,0
10,1498,1498.000,1498.000,40707,40707,1497,1
11,1068,1068.000,1068.000,52843,52843,1068,0
12,650,650.000,650.000,937868,937868,649,1
13,625,625.000,625.000,47552,47552,624,1
14,1358,1358.000,1358.000,42018,42018,1357,1
15,1151,1151.000,1151.000,66630,66630,1150,1
16,1214,1214.000,1214.000,43658,43658,1213,1
17,1385,1385.000,1385.000,36594,36594,1384,1
18,1443,1443.000,1443.000,50826,50826,1442,1
19,1385,1385.000,1385.000,44176,44176,1385,0
20,1055,1055.000,1055.000,58464,58464,1055,0
21,1384,1384.000,1384.000,52981,52981,1383,1
22,1231,1231.000,1231.000,38482,38482,1230,1
23,1478,1478.000,1478.000,62826,62826,1477,1
24,1306,1306.000,1306.000,44799,44799,1305,1
25,601,601.000,601.000,1009875,1009875,600,1
26,742,742.000,742.000,46446,46446,741,1
27,1372,1372.000,1372.000,63905,63905,1371,1
28,1453,1453.000,1453.000,39252,39252,1452,1
29,1242,1242.000,1242.000,52890,52890,1242,0
30,1417,1417.000,1417.000,40595,40595,1416,1
31,1457,1457.000,1457.000,37643,37643,1456,1
32,1379,1379.000,1379.000,52050,52050,1378,1
33,1197,1197.000,1197.000,50303,50303,1196,1
34,1446,1446.000,1446.000,44720,44720,1445,1
35,1310,1310.000,1310.000,56503,56503,1309,1
36,1286,1286.000,1286.000,44614,44614,1285,1
37,1282,1282.000,1282.000,45828,45828,1281,1
38,1408,1408.000,1408.000,39355,39355,1408,0
39,1311,1311.000,1311.000,52819,52819,1310,1
40,1497,1497.000,1497.000,41263,41263,1496,1
41,1356,1356.000,1356.000,38715,38715,1356,0
42,1345,1345.000,1345.000,44268,44268,1344,1
43,991,991.000,991.000,62716,62716,990,1
44,1246,1246.000,1246.000,49322,49322,1245,1
45,1216,1216.000,1216.000,53802,53802,1216,0
46,1141,1141.000,1141.000,53853,53853,1140,1
47,1378,1378.000,1378.000,46886,46886,1377,1
48,1388,1388.000,1388.000,43664,43664,1387,1
49,1342,1342.000,1342.000,54739,54739,1341,1
50,1539,1539.000,1539.000,43371,43371,1538,1
51,1431,1431.000,1431.000,41153,41153,1430,1
52,1506,1506.000,1506.000,33881,33881,1505,1
53,1407,1407.000,1407.000,43600,43600,1406,1
54,1292,1292.000,1292.000,44405,44405,1292,0
55,1130,1130.000,1130.000,72296,72296,1130,0
56,1449,1449.000,1449.000,43330,43330,1448,1
57,1504,1504.000,1504.000,41303,41303,1504,0
58,1421,1421.000,1421.000,39388,39388,1420,1
59,1260,1260.000,1260.000,66624,66624,1259,1
60,11,11.000,11.000,1019107,1019107,10,1
61,1468,1468.000,1468.000,44800,44800,1467,1
62,1620,1620.000,1620.000,32482,32482,1619,1
63,1575,1575.000,1575.000,38018,38018,1574,1
64,1265,1265.000,1265.000,59764,59764,1264,1
65,1322,1322.000,1322.000,49976,49976,1322,0
66,1371,1371.000,1371.000,39216,39216,1370,1
67,1445,1445.000,1445.000,44671,44671,1444,1
68,1201,1201.000,1201.000,53883,53883,1200,1
69,1304,1304.000,1304.000,41852,41852,1303,1
70,1264,1264.000,1264.000,37592,37592,1263,1
71,1159,1159.000,1159.000,44554,44554,1158,1
72,1381,1381.000,1381.000,54957,54957,1381,0
73,1480,1480.000,1480.000,47566,47566,1479,1
74,1273,1273.000,1273.000,76821,76821,1273,0
75,1331,1331.000,1331.000,52620,52620,1330,1
76,1370,1370.000,1370.000,43722,43722,1370,0
77,1413,1413.000,1413.000,32901,32901,1413,0
78,1402,1402.000,1402.000,41208,41208,1402,0
79,1131,1131.000,1131.000,64447,64447,1130,1
80,1395,1395.000,1395.000,47004,47004,1394,1
81,1433,1433.000,1433.000,40107,40107,1432,1
82,1595,1595.000,1595.000,40186,40186,1594,1
83,381,381.000,381.000,1043233,1043233,380,1
84,891,891.000,891.000,61384,61384,891,0
85,1466,1466.000,1466.000,33993,33993,1465,1
86,1222,1222.000,1222.000,58367,58367,1222,0
87,8592,8592.000,8592.000,16561,16561,8592,0
88,12856,12856.000,12856.000,9570,9570,12856,0
89,15183,15183.000,15183.000,8085,8085,15183,0
90,10387,10387.000,10387.000,5800,5800,10387,0
91,9997,9997.000,9997.000,4687,4687,9997,0
92,10002,10002.000,10002.000,4627,4627,10002,0
93,10002,10002.000,10002.000,5357,5357,10002,0
94,9999,9999.000,9999.000,5365,5365,9999,0
95,9999,9999.000,9999.000,4771,4771,9999,0
96,10005,10005.000,10005.000,4978,4978,10005,0
97,9994,9994.000,9994.000,5048,5048,9994,0
98,10000,10000.000,10000.000,5068,5068,10000,0
99,10001,10001.000,10001.000,4632,4632,10001,0
100,10003,10003.000,10003.000,5045,5045,10003,0
101,9996,9996.000,9996.000,4565,4565,9996,0
102,10001,10001.000,10001.000,4645,4645,10001,0
103,9998,9998.000,9998.000,4912,4912,9998,0
104,10006,10006.000,10006.000,4877,4877,10006,0
105,9996,9996.000,9996.000,4917,4917,9996,0
106,9997,9997.000,9997.000,4979,4979,9997,0
107,10008,10008.000,10008.000,5045,5045,10008,0
108,9994,9994.000,9994.000,4870,4870,9994,0
109,10004,10004.000,10004.000,5077,5077,10004,0
110,10000,10000.000,10000.000,5240,5240,10000,0
111,10000,10000.000,10000.000,4668,4668,10000,0
112,9998,9998.000,9998.000,4894,4894,9998,0
113,9999,9999.000,9999.000,4628,4628,9999,0
114,9643,9643.000,9643.000,5135,5135,9643,0
115,10356,10356.000,10356.000,5060,5060,10356,0
116,10003,10003.000,10003.000,4935,4935,10003,0
117,10002,10002.000,10002.000,4677,4677,10002,0
118,9996,9996.000,9996.000,4538,4538,9996,0
119,9986,9986.000,9986.000,4196,4196,9986,0
