Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,33.000,4.762,1.809,2.832,3.633,5.127,8.263,11.144,20.686,49.293,0.210
5,48.600,2.481,1.541,2.133,2.424,2.762,3.048,3.267,4.131,4.573,0.403
10,47.200,2.231,1.502,1.876,2.138,2.413,2.793,3.225,4.003,7.140,0.448
15,51.200,2.181,1.292,1.896,2.105,2.386,2.763,3.109,3.841,4.669,0.459
20,46.600,2.145,1.178,1.872,2.055,2.362,2.689,2.984,3.435,4.304,0.466
25,43.400,2.072,1.297,1.843,2.005,2.256,2.525,2.743,3.143,3.383,0.483
30,57.800,2.149,1.294,1.847,2.065,2.320,2.691,3.006,4.069,4.384,0.465
35,50.800,2.158,1.373,1.878,2.048,2.331,2.557,3.096,4.402,5.056,0.463
40,43.600,2.126,1.385,1.816,2.006,2.311,2.738,3.018,3.881,5.611,0.470
45,52.800,2.170,1.328,1.797,1.994,2.297,2.842,3.485,4.826,6.075,0.461
50,50.000,2.047,1.445,1.778,1.947,2.202,2.488,2.777,3.738,5.904,0.488
55,58.600,2.149,1.244,1.824,2.045,2.307,2.702,3.237,4.179,4.803,0.465
60,46.400,2.124,1.292,1.791,2.024,2.298,2.752,3.231,4.097,4.752,0.471
65,53.600,2.093,1.315,1.782,1.979,2.291,2.595,3.132,3.854,5.012,0.478
70,53.200,2.089,1.295,1.808,2.016,2.272,2.612,3.017,3.438,4.529,0.479
75,47.800,2.060,1.218,1.766,1.984,2.309,2.572,2.959,3.429,3.736,0.485
80,44.800,2.121,1.342,1.810,2.027,2.319,2.755,3.045,3.590,4.198,0.471
85,304.600,2.868,1.104,1.717,2.141,3.146,5.186,6.707,9.761,44.949,0.349
90,407.800,2.253,1.018,1.631,1.872,2.364,3.497,4.735,7.425,13.708,0.444
95,406.800,2.161,0.983,1.614,1.824,2.237,3.159,4.289,6.525,36.099,0.463
100,398.600,2.117,1.022,1.596,1.819,2.160,3.092,4.158,6.493,34.722,0.472
105,408.600,2.234,0.979,1.605,1.832,2.239,3.299,4.823,7.702,46.616,0.448
110,380.800,2.165,0.983,1.608,1.836,2.266,3.088,4.347,6.668,10.741,0.462
115,395.400,2.073,1.026,1.579,1.790,2.114,2.985,3.986,6.448,9.524,0.482
