Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds),success,failed,window,window median,window average,window 75,window 90,window 95
0,415,415.000,1201,10858,17466,23738,27614,42301,52620,187298,197679,414,1,187298,17466,23738,27614,42301,52620
1,585,585.000,812,4084,10221,17016,22986,38466,58991,86061,88507,584,1,86061,10221,17016,22986,38466,58991
2,1073,1073.000,649,1872,5886,9479,12855,21739,30272,55418,74652,1073,0,55418,5886,9479,12855,21739,30272
3,1169,1169.000,744,1724,5300,8411,8364,20300,36055,51215,54073,1168,1,51215,5300,8411,8364,20300,36055
4,1310,1310.000,746,1547,5063,7598,7818,18179,23390,48666,82890,1309,1,48666,5063,7598,7818,18179,23390
5,1240,1240.000,689,1668,4946,8015,9457,18563,28555,46418,86313,1239,1,46418,4946,8015,9457,18563,28555
6,1208,1208.000,670,1478,4804,8146,7995,21321,28118,55742,79702,1208,0,55742,4804,8146,7995,21321,28118
7,1093,1093.000,723,1480,4940,9135,8980,19602,32374,83450,109831,1092,1,83450,4940,9135,8980,19602,32374
8,1373,1373.000,631,1515,4489,7257,6731,17334,26848,49626,73168,1372,1,49626,4489,7257,6731,17334,26848
9,1400,1400.000,677,1484,4558,7194,7003,17042,27000,50494,67969,1400,0,50494,4558,7194,7003,17042,27000
10,1498,1498.000,483,1419,4488,6593,6600,17112,22769,40707,51061,1497,1,40707,4488,6593,6600,17112,22769
11,1068,1068.000,627,1452,5019,9425,12798,22657,34584,52843,98597,1068,0,52843,5019,9425,12798,22657,34584
12,650,650.000,652,1502,4661,22200,7461,19146,37582,937868,971904,649,1,937868,4661,22200,7461,19146,37582
13,625,625.000,693,1515,4889,8843,12247,22426,31799,47552,58028,624,1,47552,4889,8843,12247,22426,31799
14,1358,1358.000,566,1404,4582,7419,9595,18328,23232,42018,70944,1357,1,42018,4582,7419,9595,18328,23232
15,1151,1151.000,637,1624,4951,8513,9176,21225,29527,66630,97497,1150,1,66630,4951,8513,9176,21225,29527
16,1214,1214.000,650,1640,5052,8308,10590,20836,30600,43658,51090,1213,1,43658,5052,8308,10590,20836,30600
