Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,417.400,7.875,0.718,1.334,2.898,11.189,20.084,24.875,44.828,187.298,0.127
5,563.800,4.802,0.682,1.159,1.481,6.408,13.856,17.109,24.512,43.651,0.208
10,472.400,5.339,0.566,1.139,1.463,6.528,14.456,18.338,24.975,971.904,0.187
15,596.800,4.843,0.728,1.135,1.501,6.446,13.898,17.281,23.515,40.429,0.206
20,570.000,4.784,0.648,1.117,1.413,6.119,14.403,17.527,22.596,65.475,0.209
25,490.600,4.657,0.723,1.136,1.464,6.196,13.700,17.326,23.261,37.988,0.215
30,613.000,4.711,0.755,1.151,1.496,6.370,13.385,16.798,22.976,66.048,0.212
35,582.800,4.760,0.623,1.151,1.499,6.152,14.338,17.865,23.754,41.008,0.210
40,593.400,4.873,0.771,1.147,1.495,6.530,14.323,17.690,23.391,38.894,0.205
45,573.400,4.912,0.730,1.153,1.529,6.457,14.239,17.768,23.686,72.147,0.204
50,644.600,4.661,0.748,1.147,1.514,6.287,13.642,17.008,22.012,30.531,0.215
55,623.800,4.827,0.753,1.171,1.591,6.426,13.915,17.255,22.200,63.542,0.207
60,531.000,5.252,0.690,1.127,1.475,5.810,12.507,16.318,22.561,1017.064,0.190
65,587.800,4.903,0.703,1.134,1.469,6.717,14.372,17.612,24.030,42.322,0.204
70,589.800,4.697,0.735,1.118,1.408,6.146,13.828,17.239,21.921,73.472,0.213
75,595.400,4.736,0.575,1.125,1.453,6.343,14.060,17.145,22.035,61.039,0.211
80,516.600,4.977,0.758,1.119,1.495,6.048,13.323,16.868,22.649,1003.102,0.201
85,3538.600,0.854,0.104,0.246,0.366,0.522,0.956,1.710,14.699,49.516,1.170
90,4516.000,0.432,0.103,0.319,0.416,0.528,0.629,0.666,0.718,41.415,2.313
95,4488.400,0.439,0.104,0.325,0.421,0.534,0.629,0.663,0.711,34.784,2.277
100,4524.000,0.441,0.103,0.334,0.429,0.540,0.633,0.663,0.707,33.718,2.267
105,4485.400,0.439,0.103,0.330,0.426,0.536,0.632,0.664,0.707,35.128,2.279
110,4474.400,0.437,0.104,0.328,0.426,0.536,0.631,0.662,0.701,39.439,2.290
115,4536.400,0.435,0.104,0.333,0.428,0.536,0.628,0.657,0.700,2.562,2.299
