Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,386.600,15.335,0.649,5.570,7.514,19.222,37.313,49.003,82.158,197.679,0.065
5,540.800,11.829,0.631,4.785,5.873,14.054,28.090,40.005,69.330,109.831,0.085
10,441.200,15.443,0.483,4.775,5.928,15.865,25.943,39.663,63.616,961.091,0.065
15,562.600,11.053,0.595,4.801,5.885,14.471,24.812,33.835,57.885,86.197,0.090
20,573.000,11.238,0.613,4.689,5.785,15.018,24.224,36.544,60.656,72.999,0.089
25,458.600,15.430,0.537,4.704,5.759,13.712,26.805,39.494,64.935,1026.003,0.065
30,597.200,10.311,0.581,4.692,5.704,13.026,22.479,32.997,53.666,85.911,0.097
35,582.000,11.024,0.578,4.642,5.769,14.840,25.358,35.422,56.503,74.168,0.091
40,558.200,11.429,0.603,4.693,5.859,15.043,25.943,36.394,57.391,85.916,0.087
45,561.800,11.213,0.637,4.701,5.813,14.739,24.649,36.142,61.737,83.250,0.089
50,622.400,10.010,0.622,4.561,5.559,13.002,21.573,31.070,49.892,75.887,0.100
55,565.200,12.095,0.576,4.660,5.735,13.827,26.069,37.166,67.244,1019.923,0.083
60,513.600,11.530,0.635,4.563,5.471,11.865,21.709,30.573,52.157,1019.107,0.087
65,580.200,11.049,0.555,4.734,5.780,14.470,24.703,36.791,54.190,82.561,0.091
70,567.400,11.432,0.595,4.750,5.926,15.221,24.736,33.676,66.570,134.283,0.087
75,579.400,11.019,0.572,4.730,5.791,14.631,24.194,34.973,56.930,104.004,0.091
80,485.000,13.918,0.599,4.662,5.683,13.280,22.037,32.267,57.479,1043.826,0.072
85,3374.200,1.165,0.037,0.074,0.109,0.147,0.923,5.675,23.382,104.694,0.858
90,4342.000,0.137,0.037,0.108,0.138,0.161,0.183,0.196,0.221,40.975,7.287
95,4288.800,0.136,0.038,0.109,0.137,0.161,0.179,0.192,0.215,5.889,7.363
100,4272.000,0.137,0.037,0.115,0.138,0.162,0.177,0.188,0.211,0.505,7.277
105,4305.800,0.136,0.037,0.113,0.136,0.162,0.177,0.185,0.209,1.025,7.353
110,4276.800,0.140,0.035,0.111,0.136,0.161,0.176,0.180,0.203,39.032,7.136
115,4349.400,0.137,0.038,0.117,0.137,0.163,0.176,0.181,0.203,0.672,7.310
